Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Unnamed: 8_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 23_level_0_Matches
22,Allano,br BRA,"FW,MF",Criciúma,28,1995,14.4,489,477,9,1,2,5,21,7,0,0,0,0,391,3,8,Matches
23,Thiago Almada,ar ARG,"FW,MF",Botafogo (RJ),22,2001,13.9,892,817,70,16,4,10,57,12,38,25,6,1,751,5,17,Matches
24,Júnior Alonso,py PAR,DF,Atlético Mineiro,30,1993,11.6,796,760,35,19,1,6,6,14,0,0,0,0,695,1,8,Matches
25,Anderson,br BRA,GK,Cruzeiro,25,1998,17.0,470,322,148,23,0,3,0,0,0,0,0,0,396,0,0,Matches
26,Felipe Anderson,br BRA,FW,Palmeiras,30,1993,14.6,684,634,47,5,6,6,45,21,19,14,2,0,505,3,24,Matches
27,Kervin Andrade,ve VEN,MF,Fortaleza,18,2005,5.4,156,142,14,0,0,0,18,2,9,3,2,0,105,0,5,Matches
28,Rodrigo Andrade,br BRA,"MF,FW",Vitória,26,1997,4.3,181,165,13,10,0,0,4,0,3,1,2,0,148,3,3,Matches
29,André,br BRA,MF,Fluminense,22,2001,11.9,732,712,20,19,0,5,0,1,0,0,0,0,690,0,6,Matches
30,José Andrés Martínez,ve VEN,MF,Corinthians,29,1994,7.0,333,330,2,2,0,2,2,0,0,0,0,0,268,1,5,Matches
31,Wilker Ángel,ve VEN,DF,Criciúma,30,1993,10.9,349,335,14,13,0,2,0,1,0,0,0,0,276,0,0,Matches
32,Anthoni,br BRA,GK,Internacional,22,2002,2.0,72,39,33,7,0,0,0,0,0,0,0,0,37,0,0,Matches
33,Marcos Antônio,br BRA,MF,São Paulo,23,2000,9.4,577,564,11,8,6,3,2,1,1,0,0,0,542,2,5,Matches
34,Guilherme Arana,br BRA,DF,Atlético Mineiro,26,1997,14.5,1114,990,115,17,0,14,70,94,4,0,4,0,931,9,17,Matches
35,Charles Aránguiz,cl CHI,MF,Internacional,34,1989,3.2,166,159,7,3,0,1,2,0,0,0,0,0,131,0,0,Matches
36,Luiz Araújo,br BRA,"FW,MF",Flamengo,27,1996,17.4,657,585,70,21,0,18,88,7,42,17,13,1,477,2,32,Matches
37,Matheus Araújo,br BRA,MF,Corinthians,21,2002,0.5,11,10,1,0,0,0,0,1,0,0,0,0,9,0,0,Matches
38,Michel Araujo,uy URU,"DF,FW",São Paulo,27,1996,9.5,525,467,58,12,0,3,23,41,5,0,5,0,447,0,10,Matches
39,Alexander Aravena,cl CHI,"FW,MF",Grêmio,21,2002,8.6,174,172,1,0,0,0,12,1,0,0,0,0,134,1,8,Matches
40,Robert Arboleda,ec ECU,DF,São Paulo,32,1991,25.1,1599,1553,46,44,0,3,1,0,0,0,0,0,1457,0,8,Matches
41,Lucas Arcanjo,br BRA,GK,Vitória,25,1998,37.0,1111,776,332,59,0,5,0,0,0,0,0,0,788,3,1,Matches
42,Matias Arezo,uy URU,"FW,MF",Grêmio,21,2002,1.2,48,46,1,0,0,1,0,0,0,0,0,0,34,1,1,Matches
43,Jhon Arias,co COL,FW,Fluminense,26,1997,26.4,1247,1139,104,26,1,1,121,26,52,20,28,0,1049,4,35,Matches
44,Santiago Arias,co COL,DF,Bahia,32,1992,20.9,1304,1115,187,12,0,2,67,175,0,0,0,0,1072,2,37,Matches
45,Arthur,br BRA,FW,Cruzeiro,25,1998,14.1,449,428,17,3,1,3,35,11,3,0,0,0,352,4,25,Matches
46,Arthur,br BRA,FW,Criciúma,31,1992,18.6,311,278,30,0,2,1,4,1,0,0,0,0,217,3,9,Matches
47,Arthur,br BRA,FW,Corinthians,20,2003,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
48,Arthur,br BRA,"FW,MF",RB Bragantino,20,2003,1.7,31,29,2,0,0,0,0,0,0,0,0,0,24,0,0,Matches
49,Filipe Augusto,br BRA,MF,Cuiabá,30,1993,9.4,446,431,15,13,1,2,2,0,2,2,0,0,385,0,7,Matches
50,Renato Augusto,br BRA,"MF,FW",Fluminense,35,1988,4.9,275,269,6,1,1,2,4,4,1,1,0,0,233,0,5,Matches
51,Yarlen Augusto,br BRA,MF,Botafogo (RJ),17,2006,0.9,12,12,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
52,Pablo Baianinho,br BRA,"MF,FW",Vitória,20,2003,0.4,16,14,2,0,0,0,6,0,2,2,0,0,8,0,2,Matches
53,Gabriel Baralhas,br BRA,MF,Atl Goianiense,25,1998,27.2,1073,1027,39,28,2,26,12,10,0,0,0,0,884,7,23,Matches
54,Danilo Barbosa,br BRA,MF,Botafogo (RJ),27,1996,12.8,588,565,22,19,0,2,0,0,0,0,0,0,491,1,10,Matches
55,Diogo Barbosa,br BRA,DF,Fluminense,31,1992,20.5,1239,1044,192,12,0,1,41,180,0,0,0,0,1037,3,23,Matches
56,Gabriel Barbosa,br BRA,"FW,MF",Flamengo,27,1996,8.4,195,176,19,1,1,0,11,1,1,0,0,0,166,0,3,Matches
57,Lucas Barbosa,br BRA,FW,Juventude,22,2001,27.1,843,828,10,1,3,18,55,7,0,0,0,0,579,5,26,Matches
58,Alexander Barboza,ar ARG,DF,Botafogo (RJ),28,1995,22.6,1217,1156,56,29,1,3,4,3,0,0,0,0,992,5,3,Matches
59,Baltasar Barcia,uy URU,"MF,FW",Criciúma,22,2001,0.3,4,4,0,0,0,0,1,0,0,0,0,0,3,0,0,Matches
60,Álvaro Barreal,ar ARG,"MF,FW",Cruzeiro,23,2000,16.5,843,787,51,14,1,8,76,11,26,5,14,0,647,5,28,Matches
61,Barreto,br BRA,MF,Criciúma,28,1995,25.3,867,828,37,34,4,2,6,3,0,0,0,0,731,2,18,Matches
62,Gabriel Barros,br BRA,"FW,MF",Atl Goianiense,22,2001,0.9,24,23,1,0,0,1,2,1,0,0,0,0,18,0,1,Matches
63,Bastos,ao ANG,DF,Botafogo (RJ),32,1991,29.2,1685,1617,66,53,1,2,4,5,0,0,0,0,1530,2,9,Matches
64,Rodrigo Battaglia,ar ARG,"DF,MF",Atlético Mineiro,32,1991,25.4,1562,1472,89,85,0,5,2,3,0,0,0,0,1384,1,11,Matches
65,José Luis Rodríguez Bebanz,uy URU,"DF,FW",Vasco da Gama,26,1997,12.5,597,508,87,11,2,5,66,75,1,0,1,0,422,2,26,Matches
66,Muriel Becker,br BRA,GK,Vitória,36,1987,1.0,30,16,14,4,0,0,0,0,0,0,0,0,20,0,0,Matches
67,Lucas Belezi,br BRA,DF,Ath Paranaense,20,2003,8.8,258,243,13,12,0,2,2,1,0,0,0,0,195,2,0,Matches
68,Ramiro Benetti,br BRA,MF,Cruzeiro,30,1993,16.0,762,721,37,8,1,4,22,15,11,4,6,0,618,4,17,Matches
69,Bento,br BRA,GK,Ath Paranaense,24,1999,7.0,171,112,58,10,0,0,0,1,0,0,0,0,121,1,1,Matches
70,Alexandro Bernabei,ar ARG,DF,Internacional,23,2000,22.9,1356,1051,302,32,4,2,104,249,21,6,12,0,1040,3,41,Matches
71,Facundo Bernal,uy URU,MF,Fluminense,20,2003,10.5,527,520,6,6,0,5,1,0,0,0,0,0,456,1,3,Matches
72,Bernard,br BRA,"MF,FW",Atlético Mineiro,31,1992,10.0,498,468,28,7,0,2,32,4,17,8,3,0,404,2,8,Matches
73,Matheus Bidu,br BRA,DF,Corinthians,24,1999,16.7,953,802,149,25,1,8,39,122,2,0,2,0,814,2,21,Matches
74,Biel,br BRA,"FW,MF",Bahia,22,2001,10.0,330,307,19,1,5,5,21,5,13,5,8,0,251,4,12,Matches
75,Biro,br BRA,"MF,DF",Corinthians,19,2004,0.2,14,14,0,0,0,0,0,0,0,0,0,0,12,0,0,Matches
76,Damián Bobadilla,py PAR,MF,São Paulo,22,2001,11.5,621,602,18,13,1,7,8,5,0,0,0,0,563,1,8,Matches
77,Yannick Bolasie,cd COD,FW,Criciúma,34,1989,26.4,518,503,10,0,1,3,59,2,0,0,0,0,352,5,22,Matches
78,Thiago Borbas,uy URU,FW,RB Bragantino,21,2002,10.6,156,153,3,0,0,0,1,1,0,0,0,0,98,0,3,Matches
79,Marllon Borges,br BRA,DF,Cuiabá,31,1992,32.0,1247,1190,56,54,0,2,1,2,0,0,0,0,1069,1,16,Matches
80,Pedro Borges,br BRA,MF,Fortaleza,26,1997,13.0,482,475,7,6,1,2,1,1,0,0,0,0,389,0,7,Matches
81,Rafael Borré,co COL,FW,Internacional,28,1995,20.8,442,415,24,0,2,2,12,6,1,0,0,0,335,3,7,Matches
82,Danilo Boza,br BRA,DF,Juventude,25,1998,31.4,1697,1611,82,75,2,6,8,7,0,0,0,0,1528,4,16,Matches
83,Martin Braithwaite,dk DEN,FW,Grêmio,32,1991,16.2,313,275,35,0,5,2,6,0,1,0,0,0,231,3,9,Matches
84,Breno,br BRA,"FW,MF",Fortaleza,28,1996,21.1,708,666,41,11,0,8,78,4,25,25,0,0,557,1,23,Matches
85,Breno,br BRA,MF,Corinthians,18,2005,19.8,885,847,34,25,3,9,15,7,2,0,0,0,758,4,20,Matches
86,José Breno,br BRA,MF,Vitória,19,2004,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
87,Emanuel Brítez,ar ARG,DF,Fortaleza,31,1992,27.8,1027,909,116,39,1,18,13,77,0,0,0,0,770,2,8,Matches
88,Bruninho,br BRA,"FW,MF",RB Bragantino,20,2003,0.9,30,29,1,1,0,2,0,0,0,0,0,0,24,0,0,Matches
89,Fabrício Bruno,br BRA,DF,Flamengo,27,1996,25.7,1582,1467,111,82,0,21,5,11,0,0,0,0,1437,4,9,Matches
90,Fabricio Bustos,ar ARG,DF,Internacional,27,1996,9.6,602,515,86,8,0,2,26,77,1,0,0,0,496,1,10,Matches
91,Rafael Cabral,br BRA,GK,Grêmio,33,1990,5.1,153,99,54,7,0,0,0,0,0,0,0,0,102,0,0,Matches
92,Cacá,br BRA,DF,Corinthians,24,1999,25.5,1167,1125,41,38,1,8,1,2,0,0,0,0,1031,1,6,Matches
93,Raúl Cáceres,py PAR,DF,Vitória,32,1991,18.8,760,600,158,17,0,1,94,131,10,3,5,0,532,2,26,Matches
94,Cadu,br BRA,"FW,DF",Atlético Mineiro,19,2004,11.2,258,241,15,1,0,0,9,3,0,0,0,0,204,2,8,Matches
95,Caetano,br BRA,DF,Corinthians,24,1999,3.1,123,120,3,3,0,1,0,0,0,0,0,0,114,0,0,Matches
96,Jonathan Cafu,br BRA,"FW,MF",Cuiabá,32,1991,15.5,435,426,7,2,0,1,47,5,0,0,0,0,318,2,22,Matches
97,Rodrigo Caio,br BRA,DF,Grêmio,30,1993,4.2,230,217,13,12,0,1,0,0,0,0,0,0,215,0,1,Matches
98,Caíque,br BRA,GK,Grêmio,26,1997,5.4,131,73,58,11,0,0,0,0,0,0,0,0,74,0,0,Matches
99,Calebe,br BRA,"MF,FW",Fortaleza,23,2000,1.4,64,63,1,0,0,0,4,1,0,0,0,0,52,0,1,Matches
100,Lucas Calegari,br BRA,DF,Fluminense,21,2002,0.9,54,46,8,2,0,0,2,6,0,0,0,0,45,0,0,Matches
101,Jonathan Calleri,ar ARG,FW,São Paulo,30,1993,22.7,424,402,21,0,1,4,26,0,0,0,0,0,279,1,17,Matches
102,Patric Calmon PK,br BRA,DF,Vitória,29,1994,6.0,280,220,60,7,0,1,29,53,0,0,0,0,213,0,5,Matches
103,Gustavo Campanharo,br BRA,MF,Atl Goianiense,31,1992,0.3,33,32,1,1,0,0,0,0,0,0,0,0,31,0,1,Matches
104,Joel Campbell,cr CRC,"MF,FW",Atl Goianiense,31,1992,6.2,291,277,14,3,2,6,16,4,3,0,3,0,233,0,11,Matches
105,Camutanga,br BRA,DF,Vitória,30,1993,5.0,194,172,22,20,0,0,0,2,0,0,0,0,163,0,3,Matches
106,Yerson Candelo,co COL,DF,Criciúma,31,1992,0.3,23,16,7,1,0,0,3,6,0,0,0,0,19,0,1,Matches
107,Luan Cândido,br BRA,DF,RB Bragantino,22,2001,21.7,884,771,113,20,0,2,7,93,0,0,0,0,707,0,7,Matches
108,Germán Cano,ar ARG,FW,Fluminense,35,1988,17.9,302,264,38,0,1,8,7,1,0,0,0,0,232,0,13,Matches
109,Agustín Canobbio,uy URU,"FW,MF",Ath Paranaense,25,1998,13.5,431,403,27,7,1,2,36,15,5,0,1,1,329,1,18,Matches
110,Juninho Capixaba,br BRA,"DF,MF",RB Bragantino,26,1997,20.8,1136,926,210,39,1,15,43,168,1,0,1,0,853,0,29,Matches
111,Felipe Carballo,uy URU,MF,Grêmio,27,1996,5.3,268,261,7,7,0,0,2,0,0,0,0,0,220,0,8,Matches
112,Tomás Cardona,ar ARG,DF,Fortaleza,28,1995,15.9,750,728,20,19,0,6,1,1,0,0,0,0,582,2,4,Matches
113,Edson Carioca,br BRA,FW,Juventude,26,1997,8.2,134,130,3,2,0,1,13,1,0,0,0,0,81,1,15,Matches
114,Carlinhos,br BRA,FW,Flamengo,26,1997,4.7,73,60,11,1,0,0,0,0,0,0,0,0,44,2,5,Matches
115,Antonio Carlos,br BRA,DF,Fluminense,30,1993,12.0,759,729,28,25,0,10,4,0,0,0,0,0,661,2,4,Matches
116,Jan Carlos Hurtado,ve VEN,FW,Atl Goianiense,23,2000,9.6,160,137,23,0,1,0,1,0,0,0,0,0,126,0,5,Matches
117,João Carlos,br BRA,"MF,FW",Criciúma,22,2001,0.3,10,8,2,0,0,0,1,2,0,0,0,0,6,0,0,Matches
118,Jean Carlos Vicente,br BRA,"MF,FW",Juventude,31,1992,11.5,418,341,77,20,3,4,90,4,45,27,15,0,262,0,11,Matches
119,André Carrillo,pe PER,MF,Corinthians,32,1991,8.1,511,493,17,9,0,3,16,7,1,0,0,0,454,1,6,Matches
120,Ronie Carrillo,ec ECU,FW,Juventude,27,1996,7.5,142,134,8,1,1,1,7,0,0,0,0,0,88,0,8,Matches
121,Gabriel Carvalho,br BRA,"FW,MF",Internacional,16,2007,14.5,676,646,26,11,3,4,50,3,11,8,3,0,534,4,19,Matches
122,Cássio,br BRA,GK,Cruzeiro,36,1987,21.0,576,390,186,40,0,4,0,0,0,0,0,0,488,0,1,Matches
123,Cássio,br BRA,GK,Corinthians,36,1987,3.0,88,61,26,7,0,0,0,0,0,0,0,0,71,1,0,Matches
124,Iury de Castilho,br BRA,"FW,MF",Vitória,28,1995,1.4,29,27,2,0,0,0,1,1,0,0,0,0,25,0,2,Matches
125,Erick Castillo,ec ECU,"FW,MF",Vitória,28,1995,3.0,50,47,2,0,0,0,4,0,1,0,1,0,37,1,1,Matches
126,Ivan Cavaleiro,pt POR,"FW,MF",RB Bragantino,30,1993,2.1,73,65,7,5,0,0,11,0,2,0,2,0,47,1,1,Matches
127,Murilo Cerqueira,br BRA,DF,Palmeiras,26,1997,24.2,1170,1133,34,23,1,14,7,2,0,0,0,0,966,3,4,Matches
128,Reynaldo Cesar Moraes,br BRA,DF,Vitória,27,1997,4.0,122,116,6,6,0,0,1,0,0,0,0,0,94,0,3,Matches
129,Christian,br BRA,"MF,FW",Ath Paranaense,23,2000,16.7,507,494,12,2,3,4,28,3,6,0,6,0,401,1,16,Matches
130,Eliel Chrystian,br BRA,"FW,MF",Cuiabá,21,2003,5.7,70,69,1,0,0,0,7,1,0,0,0,0,47,0,6,Matches
131,Chumbinho,br BRA,"MF,FW",RB Bragantino,20,2003,0.1,6,5,1,1,0,0,0,0,0,0,0,0,3,0,0,Matches
132,Cicinho,bg BUL,"DF,FW",Bahia,35,1988,0.9,107,96,11,4,0,1,2,7,0,0,0,0,95,0,3,Matches
133,José Cifuentes,ec ECU,MF,Cruzeiro,24,1999,0.8,39,39,0,0,0,0,0,0,0,0,0,0,28,0,0,Matches
134,Claudinho,br BRA,DF,Criciúma,23,2000,22.7,1118,944,172,20,1,7,62,140,12,5,4,1,884,2,22,Matches
135,Mateus Claus,br BRA,GK,Juventude,29,1994,4.5,153,93,60,19,0,0,0,0,0,0,0,0,103,0,0,Matches
136,Clayson,br BRA,"FW,MF",Cuiabá,28,1995,22.7,735,635,97,22,7,2,89,14,53,25,16,0,508,3,21,Matches
137,Clayton,br BRA,DF,Internacional,23,2000,5.9,317,307,10,10,0,4,0,0,0,0,0,0,272,0,3,Matches
138,Clayton,br BRA,FW,Vasco da Gama,25,1999,1.6,29,26,3,0,0,0,2,1,0,0,0,0,21,0,1,Matches
139,Cleiton,br BRA,DF,Flamengo,20,2003,1.1,61,59,2,1,0,1,1,0,0,0,0,0,52,0,0,Matches
140,Mateus Cocão,br BRA,MF,Vasco da Gama,21,2002,24.0,1222,1176,40,32,0,10,12,7,0,0,0,0,1059,6,26,Matches
141,Robert Conceição,br BRA,"MF,DF",Atlético Mineiro,20,2003,0.2,22,22,0,0,1,1,2,0,0,0,0,0,15,0,0,Matches
142,Igor Coronado,br BRA,"MF,FW",Corinthians,31,1992,15.3,867,765,96,40,7,15,106,16,40,9,29,0,638,6,30,Matches
143,Diego Costa,es ESP,FW,Grêmio,35,1988,5.3,131,117,14,1,1,0,3,1,0,0,0,0,101,0,4,Matches
144,Douglas Costa,br BRA,FW,Fluminense,33,1990,3.2,206,188,18,4,0,1,26,3,11,7,1,0,156,0,5,Matches
145,Philippe Coutinho,br BRA,MF,Vasco da Gama,31,1992,7.4,444,407,36,10,5,0,38,4,22,7,13,0,350,1,2,Matches
146,Franco Cristaldo,ar ARG,"MF,FW",Grêmio,27,1996,23.7,1208,1021,185,64,10,13,147,8,103,27,41,1,921,2,24,Matches
147,Alejo Cruz,uy URU,"FW,MF",Atl Goianiense,23,2000,24.0,1086,884,197,53,4,3,181,63,81,29,37,4,756,5,38,Matches
148,João Cruz,br BRA,"MF,FW",Ath Paranaense,17,2006,9.3,399,347,49,16,2,4,61,1,29,11,11,0,286,3,10,Matches
149,Tomás Cuello,ar ARG,"FW,MF",Ath Paranaense,23,2000,22.3,867,767,99,12,3,10,116,64,22,7,13,0,602,1,36,Matches
150,Víctor Cuesta,ar ARG,DF,Bahia,35,1988,5.6,369,355,14,13,0,0,1,0,0,0,0,0,337,0,1,Matches
151,Cuiabano,br BRA,DF,Grêmio,20,2003,1.8,106,83,23,3,0,0,2,20,0,0,0,0,77,0,6,Matches
152,Cuiabano,br BRA,DF,Botafogo (RJ),20,2003,16.4,764,598,165,5,0,2,114,144,16,3,10,0,509,1,29,Matches
153,Lucas Cunha,br BRA,DF,RB Bragantino,27,1997,8.7,319,294,25,16,2,3,0,7,0,0,0,0,258,0,0,Matches
154,Matheus Cunha,br BRA,GK,Flamengo,22,2001,3.0,117,101,15,2,0,0,0,0,0,0,0,0,92,1,0,Matches
155,Danielzinho,br BRA,"MF,FW",Atl Goianiense,28,1996,1.1,112,106,6,1,0,0,6,2,2,1,0,0,92,0,1,Matches
156,David,br BRA,FW,Vasco da Gama,28,1995,17.6,479,463,12,2,1,3,15,6,4,1,2,0,358,4,19,Matches
157,David,br BRA,"MF,FW",Juventude,24,2000,0.7,23,22,1,0,0,0,2,1,0,0,0,0,16,0,2,Matches
158,David,br BRA,"MF,FW",Cuiabá,16,2007,0.1,5,4,1,0,0,0,1,0,0,0,0,0,5,0,0,Matches
159,Giorgian De Arrascaeta,uy URU,MF,Flamengo,29,1994,11.2,640,556,83,35,6,1,63,2,37,16,9,3,496,1,11,Matches
160,Nicolás De La Cruz,uy URU,MF,Flamengo,26,1997,11.2,800,708,90,38,1,2,40,6,44,17,10,1,656,2,7,Matches
161,Sergio Antonio De Luiz Junior,br BRA,"MF,FW",Criciúma,28,1995,0.2,12,12,0,0,0,0,2,0,0,0,0,0,9,0,0,Matches
162,Sergio Antonio De Luiz Junior,br BRA,"FW,MF",Vasco da Gama,28,1995,0.5,12,11,1,1,0,0,3,0,0,0,0,0,5,0,0,Matches
163,Gabriel Delfim,br BRA,GK,Atlético Mineiro,21,2002,1.0,30,19,11,2,0,0,0,0,0,0,0,0,25,0,0,Matches
164,Denilson,br BRA,MF,Cuiabá,22,2001,22.4,971,939,27,14,10,8,33,4,9,3,5,0,823,5,19,Matches
165,Derek,br BRA,FW,Atl Goianiense,26,1997,11.0,158,134,24,2,2,0,4,0,0,0,0,0,119,0,10,Matches
166,Deyverson,br BRA,FW,Atlético Mineiro,32,1991,11.1,219,197,20,0,1,0,2,0,0,0,0,0,133,2,9,Matches
167,Deyverson,br BRA,FW,Cuiabá,32,1991,2.4,53,45,8,1,0,3,0,0,0,0,0,0,33,0,1,Matches
168,Lucas Di Yorio,ar ARG,FW,Ath Paranaense,27,1996,8.9,187,165,21,0,0,0,9,3,0,0,0,0,118,1,10,Matches
169,Matheus Dias,br BRA,"FW,MF",Internacional,21,2002,0.8,38,36,2,1,0,0,1,1,0,0,0,0,30,0,0,Matches
170,Lautaro Díaz,ar ARG,FW,Cruzeiro,25,1998,10.7,218,211,6,0,1,0,10,1,1,0,0,0,145,1,9,Matches
171,Diego,br BRA,DF,São Paulo,24,1999,9.9,659,628,29,18,0,5,5,11,0,0,0,0,579,2,6,Matches
172,Dodi,br BRA,MF,Grêmio,27,1996,26.7,769,748,19,19,2,0,4,0,0,0,0,0,670,2,8,Matches
173,Maxime Dominguez,ch SUI,"FW,MF",Vasco da Gama,27,1996,2.7,116,113,2,1,0,0,2,1,0,0,0,0,102,1,4,Matches
174,Matheus Donelli,br BRA,GK,Corinthians,21,2002,7.0,198,133,65,12,0,0,0,0,0,0,0,0,147,0,0,Matches
175,Thiago dos Santos,br BRA,DF,Fluminense,34,1989,23.8,1543,1444,95,72,0,8,1,17,0,0,0,0,1328,4,9,Matches
176,Lucca Drummond,br BRA,FW,Internacional,20,2004,1.8,35,35,0,0,0,0,0,0,0,0,0,0,27,0,3,Matches
177,David Duarte,br BRA,DF,Bahia,29,1995,2.8,174,168,6,6,0,1,0,0,0,0,0,0,152,0,1,Matches
178,Dudu,br BRA,MF,Vitória,24,1999,3.3,174,165,9,6,0,0,2,3,0,0,0,0,133,0,4,Matches
179,Dudu,br BRA,"FW,MF",Palmeiras,32,1992,6.1,259,238,20,5,2,0,30,6,8,2,3,0,177,1,11,Matches
180,Edenílson,br BRA,"MF,FW",Grêmio,34,1989,14.8,490,467,22,4,1,3,18,11,4,0,4,0,372,1,19,Matches
181,Éder,it ITA,FW,Criciúma,37,1986,8.5,221,192,28,3,1,1,16,3,0,0,0,0,164,1,7,Matches
182,EDU,br BRA,DF,Vitória,23,2000,8.3,297,265,31,12,0,4,0,19,0,0,0,0,237,1,6,Matches
183,Carlos Eduardo,br BRA,"FW,MF",Vitória,27,1996,9.7,201,197,4,1,1,3,19,1,0,0,0,0,136,0,7,Matches
184,Carlos Eduardo,br BRA,"MF,FW",Botafogo (RJ),34,1989,9.1,349,330,17,4,3,3,11,4,5,0,5,0,289,2,5,Matches
185,Alysson Edward,br BRA,"FW,MF",Grêmio,17,2006,0.9,29,27,2,2,0,0,1,0,0,0,0,0,27,0,1,Matches
186,Eli,br BRA,FW,Atl Goianiense,19,2004,0.2,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
187,Kauã Elias,br BRA,FW,Fluminense,17,2006,16.3,375,343,31,0,2,1,3,3,0,0,0,0,282,1,23,Matches
188,Rafael Elias,br BRA,FW,Cruzeiro,24,1999,1.1,24,23,1,0,0,0,0,0,0,0,0,0,17,0,1,Matches
189,Eliédson,br BRA,MF,Criciúma,20,2003,0.4,25,25,0,0,0,1,1,0,0,0,0,0,20,0,0,Matches
190,Rodrigo Ely,br BRA,DF,Grêmio,30,1993,18.4,787,740,46,44,0,6,1,2,0,0,0,0,634,1,3,Matches
191,Emersonn,br BRA,"FW,MF",Ath Paranaense,19,2004,4.3,85,81,4,1,1,1,5,0,0,0,0,0,43,0,5,Matches
192,Leandro Emmanuel Martínez,ar ARG,"MF,FW",Fortaleza,29,1994,11.2,482,448,33,9,2,0,34,4,20,2,15,0,403,1,6,Matches
