Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Unnamed: 8_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 23_level_0_Matches
20,Felipe Alves Raymundo,br BRA,GK,São Paulo,33,1988,17.0,556,405,149,31,0,2,0,0,0,0,0,0,407,2,0,Matches
21,Felipe Alves Raymundo,br BRA,GK,Juventude,33,1988,1.0,40,23,17,1,0,0,0,0,0,0,0,0,33,0,0,Matches
22,Rodrigo Alves Soares,br BRA,DF,Juventude,29,1992,31.0,1683,1408,269,45,1,22,110,211,13,1,11,0,1360,6,21,Matches
23,Anderson,br BRA,GK,Ath Paranaense,23,1998,5.0,135,72,63,14,0,0,0,0,0,0,0,0,74,0,0,Matches
24,Thonny Anderson,br BRA,MF,Coritiba,24,1997,8.1,365,336,25,8,2,0,29,3,12,8,4,0,261,4,10,Matches
25,André,br BRA,MF,Fluminense,20,2001,33.5,2458,2404,50,44,5,19,5,6,0,0,0,0,2268,4,33,Matches
26,André,br BRA,FW,Cuiabá,31,1990,8.1,165,149,15,0,0,0,2,1,0,0,0,0,112,1,4,Matches
27,Andrey,br BRA,MF,Avaí,19,2002,0.3,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
28,Ângelo,br BRA,"FW,MF",Santos,17,2004,17.0,522,500,18,4,5,2,51,7,7,3,0,0,348,4,25,Matches
29,Brayan Angulo,ec ECU,"FW,MF",Santos,26,1995,5.3,117,110,5,0,1,0,1,0,0,0,0,0,85,2,2,Matches
30,Apodi,br BRA,"MF,FW",Goiás,35,1986,10.1,146,134,11,0,0,1,12,7,0,0,0,0,99,1,2,Matches
31,Guilherme Arana,br BRA,DF,Atlético Mineiro,24,1997,19.1,1515,1311,202,33,2,11,89,155,14,1,13,0,1300,2,26,Matches
32,Willian Arão,br BRA,"MF,DF",Flamengo,29,1992,10.2,587,569,18,16,0,5,4,2,0,0,0,0,519,0,5,Matches
33,Michel Araujo,uy URU,"FW,MF",Fluminense,25,1996,0.9,85,82,3,1,1,0,7,2,0,0,0,0,70,0,3,Matches
34,Robert Arboleda,ec ECU,DF,São Paulo,30,1991,8.0,423,390,33,19,0,3,0,0,0,0,0,0,370,0,2,Matches
35,Jhon Arias,co COL,"FW,MF",Fluminense,24,1997,29.6,1850,1639,206,55,2,8,172,44,107,34,39,1,1535,5,35,Matches
36,Arthur,br BRA,"MF,DF",América (MG),18,2003,2.0,87,71,14,2,0,3,4,11,1,0,1,0,58,2,3,Matches
37,Arthur,br BRA,FW,Corinthians,18,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
38,Artur,br BRA,"FW,MF",RB Bragantino,23,1998,31.0,1161,995,159,35,7,4,160,16,104,71,12,0,830,7,27,Matches
39,Eduard Atuesta,co COL,MF,Palmeiras,24,1997,7.3,325,298,23,5,0,1,20,8,10,2,7,0,245,4,7,Matches
40,Felipe Augusto,br BRA,FW,Corinthians,17,2004,0.8,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
41,Leo Augusto Pereira,br BRA,"FW,MF",Atl Goianiense,21,2000,12.6,293,286,5,1,1,1,55,4,0,0,0,0,172,2,20,Matches
42,Renato Augusto,br BRA,MF,Corinthians,33,1988,15.6,1029,922,105,24,3,14,75,8,55,22,19,0,840,2,15,Matches
43,Auremir,br BRA,MF,Goiás,30,1991,16.4,559,541,15,13,1,3,3,1,0,0,0,0,441,3,9,Matches
44,Auro,br BRA,DF,Santos,26,1996,4.3,220,175,43,2,0,1,5,41,0,0,0,0,181,2,6,Matches
45,Danilo Avelar,br BRA,DF,América (MG),32,1989,9.6,419,336,81,7,0,0,24,74,0,0,0,0,292,2,8,Matches
46,Felipe Azevedo,br BRA,"MF,FW",América (MG),35,1987,25.3,846,804,38,5,1,10,50,11,21,6,1,0,588,4,29,Matches
47,Matheus Babi,br BRA,"FW,MF",Ath Paranaense,24,1997,0.9,20,17,3,0,0,0,0,1,0,0,0,0,15,0,0,Matches
48,Fabrício Baiano,br BRA,"FW,MF",Fortaleza,29,1992,0.6,29,26,3,0,0,0,8,3,0,0,0,0,15,0,3,Matches
49,Fabián Balbuena,py PAR,DF,Corinthians,30,1991,12.0,621,596,21,20,1,2,0,0,0,0,0,0,490,4,4,Matches
50,Robson Bambu,br BRA,DF,Corinthians,24,1997,4.4,188,178,10,6,0,1,0,4,0,0,0,0,160,0,5,Matches
51,Léo Baptistão,br BRA,"FW,MF",Santos,29,1992,12.6,335,328,3,0,1,6,15,3,0,0,0,0,219,4,18,Matches
52,Gabriel Baralhas,br BRA,MF,Atl Goianiense,23,1998,24.0,1149,1110,37,30,0,18,7,7,0,0,0,0,1015,2,16,Matches
53,Danilo Barbosa,br BRA,MF,Botafogo (RJ),25,1996,1.8,77,76,1,1,0,3,0,0,0,0,0,0,60,0,0,Matches
54,Gabriel Barbosa,br BRA,FW,Flamengo,25,1996,22.7,721,645,73,3,7,4,34,5,21,3,4,1,586,3,18,Matches
55,Lucas Barbosa,br BRA,"FW,MF",Santos,20,2001,8.6,285,281,3,1,3,9,14,2,0,0,0,0,185,1,13,Matches
56,Danilo Barcelos,br BRA,"DF,MF",Goiás,30,1991,11.4,460,320,139,18,0,3,56,103,18,6,12,0,299,1,6,Matches
57,Leandro Barcia,uy URU,FW,Atl Goianiense,29,1992,0.3,4,4,0,0,0,0,0,0,0,0,0,0,2,0,1,Matches
58,Barreto,br BRA,MF,Botafogo (RJ),26,1995,0.3,14,12,2,2,0,0,0,0,0,0,0,0,11,0,1,Matches
59,Fellipe Bastos,br BRA,MF,Goiás,31,1990,9.6,588,502,83,60,0,5,35,0,19,11,8,0,465,3,4,Matches
60,Ramiro Benetti,br BRA,"MF,FW",Corinthians,28,1993,6.1,290,282,8,3,1,0,4,4,1,0,1,0,236,0,7,Matches
61,Martín Benítez,ar ARG,MF,América (MG),27,1994,8.4,493,403,89,38,3,6,63,15,33,10,16,1,354,1,8,Matches
62,Bento,br BRA,GK,Ath Paranaense,22,1999,33.0,852,475,371,54,0,2,0,0,0,0,0,0,485,6,0,Matches
63,Lucas Beraldo,br BRA,DF,São Paulo,18,2003,1.4,81,79,2,0,0,1,0,0,0,0,0,0,69,0,0,Matches
64,Pedro Bicalho,br BRA,MF,Palmeiras,20,2001,0.0,3,3,0,0,0,1,0,0,0,0,0,0,3,0,0,Matches
65,Biro,br BRA,FW,Corinthians,17,2004,1.2,37,35,2,0,0,0,3,0,2,2,0,0,30,0,1,Matches
66,Guilherme Biro,br BRA,DF,Coritiba,21,2000,8.2,378,299,78,4,0,2,19,74,0,0,0,0,299,1,6,Matches
67,Guilherme Bissoli,br BRA,FW,Avaí,24,1998,27.1,545,477,66,1,1,0,15,2,0,0,0,0,386,2,25,Matches
68,Marcelo Boeck,br BRA,GK,Fortaleza,37,1984,13.0,301,149,150,32,0,1,0,0,0,0,0,0,205,2,0,Matches
69,Vinícius Boff,br BRA,MF,Cuiabá,22,1999,0.1,8,8,0,0,0,0,0,0,0,0,0,0,7,0,1,Matches
70,Paulinho Bóia,br BRA,"FW,MF",América (MG),23,1998,3.2,78,57,20,4,0,1,12,0,13,1,4,0,50,1,3,Matches
71,Daniel Borges,br BRA,DF,Botafogo (RJ),28,1993,20.8,1297,1015,278,59,1,23,115,175,44,11,29,1,986,4,18,Matches
72,Douglas Borges,br BRA,GK,Botafogo (RJ),31,1990,1.0,25,15,10,3,0,0,0,0,0,0,0,0,19,0,0,Matches
73,Marllon Borges,br BRA,DF,Cuiabá,29,1992,33.4,1362,1289,67,65,1,10,2,2,0,0,0,0,1168,6,12,Matches
74,Gabriel Boschilia,br BRA,"MF,FW",Internacional,25,1996,0.6,50,44,6,2,1,0,2,2,2,1,1,0,41,0,3,Matches
75,Gabriel Boschilia,br BRA,MF,Coritiba,25,1996,5.3,183,163,20,11,0,0,10,2,6,4,2,0,139,0,9,Matches
76,Lucas Braga,br BRA,"FW,MF",Santos,25,1996,23.1,677,622,49,15,2,2,49,31,3,1,0,0,530,6,21,Matches
77,David Braz,br BRA,DF,Fluminense,34,1987,7.9,416,386,29,23,0,7,2,2,0,0,0,0,348,1,1,Matches
78,Breno,br BRA,FW,Palmeiras,26,1996,3.7,151,145,5,2,0,3,14,3,0,0,0,0,109,1,5,Matches
79,Bressan,br BRA,DF,Avaí,29,1993,20.6,1046,988,54,52,0,20,0,2,0,0,0,0,875,4,8,Matches
80,Emanuel Brítez,ar ARG,DF,Fortaleza,29,1992,20.0,682,548,132,16,1,5,6,116,0,0,0,0,476,2,10,Matches
81,Bruninho,br BRA,"MF,FW",Juventude,21,2000,1.3,47,37,10,3,0,0,7,0,7,0,6,0,38,0,1,Matches
82,Bruninho,br BRA,MF,RB Bragantino,18,2003,0.4,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
83,Fabrício Bruno,br BRA,DF,Flamengo,25,1996,13.0,766,716,50,45,0,12,2,0,0,0,0,0,688,0,1,Matches
84,Ricardo Bueno,br BRA,FW,Juventude,34,1987,9.0,262,241,19,0,0,3,11,0,0,0,0,0,197,2,7,Matches
85,Vitor Bueno,br BRA,"MF,FW",Ath Paranaense,27,1994,12.5,459,414,42,19,3,10,28,2,12,8,2,0,343,3,5,Matches
86,Busanello,br BRA,DF,Juventude,23,1998,3.2,149,117,30,2,0,0,12,24,4,3,1,0,116,2,2,Matches
87,Fabricio Bustos,ar ARG,DF,Internacional,25,1996,29.7,1708,1420,286,33,0,1,35,253,0,0,0,0,1340,2,40,Matches
88,Nahuel Bustos,ar ARG,FW,São Paulo,23,1998,3.2,70,68,2,0,0,0,3,0,0,0,0,0,55,0,3,Matches
89,Daniel Cabral,br BRA,FW,Flamengo,19,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
90,Patric Cabral Lalau,br BRA,DF,América (MG),32,1989,19.1,1077,812,263,35,0,6,118,192,36,10,23,0,777,2,35,Matches
91,Raúl Cáceres,py PAR,DF,América (MG),30,1991,18.0,831,639,190,10,0,2,89,164,16,0,15,0,581,2,22,Matches
92,Matheus Cadorini,br BRA,FW,Internacional,19,2002,1.0,16,14,1,0,0,0,1,0,0,0,0,0,11,1,2,Matches
93,Matheus Cadorini,br BRA,FW,Coritiba,19,2002,3.5,85,71,12,0,1,2,0,0,0,0,0,0,59,2,3,Matches
94,Caetano,br BRA,DF,Goiás,22,1999,24.6,888,819,67,32,0,11,4,31,0,0,0,0,729,2,4,Matches
95,Jonathan Cafu,br BRA,"DF,MF",Cuiabá,30,1991,6.2,209,200,8,2,0,1,15,6,0,0,0,0,160,1,7,Matches
96,Rodrigo Caio,br BRA,DF,Flamengo,28,1993,6.5,415,398,17,17,0,0,0,0,0,0,0,0,389,0,0,Matches
97,Calebe,br BRA,"MF,FW",Atlético Mineiro,21,2000,2.9,172,163,9,7,1,1,4,1,1,0,1,0,150,0,2,Matches
98,Lucas Calegari,br BRA,DF,Fluminense,19,2002,7.3,409,342,65,11,0,2,13,54,0,0,0,0,344,2,8,Matches
99,Jonathan Calleri,ar ARG,FW,São Paulo,28,1993,31.3,650,584,61,0,1,2,38,3,0,0,0,0,418,5,27,Matches
100,Guilherme Camacho,br BRA,MF,Santos,31,1990,18.1,978,927,50,48,1,4,4,2,0,0,0,0,858,1,11,Matches
101,Nathan Camargo,br BRA,"MF,FW",RB Bragantino,16,2005,0.8,34,29,5,1,0,0,0,4,0,0,0,0,28,0,0,Matches
102,Camilo,br BRA,MF,Cuiabá,22,1999,18.5,728,711,14,11,1,7,7,3,0,0,0,0,598,3,12,Matches
103,Camutanga,br BRA,DF,Atl Goianiense,28,1993,0.8,54,52,2,2,0,0,0,0,0,0,0,0,50,0,0,Matches
104,Luan Cândido,br BRA,DF,RB Bragantino,20,2001,29.2,1324,1037,283,12,0,4,46,271,0,0,0,0,948,4,17,Matches
105,Germán Cano,ar ARG,FW,Fluminense,33,1988,34.2,574,500,71,0,1,6,12,2,0,0,0,0,435,3,20,Matches
106,Agustín Canobbio,uy URU,FW,Ath Paranaense,23,1998,15.6,419,378,39,6,3,2,35,16,17,10,3,0,304,2,13,Matches
107,Víctor Cantillo,co COL,MF,Corinthians,28,1993,10.2,751,689,61,35,0,16,23,4,22,10,5,0,644,1,6,Matches
108,Capixaba,br BRA,"FW,MF",Juventude,25,1997,18.4,449,396,51,8,0,0,58,32,9,4,3,0,302,2,19,Matches
109,Juninho Capixaba,br BRA,DF,Fortaleza,24,1997,32.3,1774,1387,377,55,1,7,157,270,51,28,20,0,1254,10,39,Matches
110,Gabriel Carabajal,ar ARG,"MF,FW",Santos,30,1991,5.5,229,197,31,10,0,4,26,5,16,4,10,0,171,1,3,Matches
111,Danilo Cardoso,br BRA,DF,Goiás,24,1997,2.6,51,50,1,1,0,0,0,0,0,0,0,0,42,0,0,Matches
112,Johnny Cardoso,us USA,MF,Internacional,20,2001,15.7,762,754,7,6,0,2,5,1,0,0,0,0,650,1,15,Matches
113,Igor Cariús,br BRA,"DF,MF",Cuiabá,28,1993,12.9,640,493,143,11,0,3,41,132,0,0,0,0,447,4,23,Matches
114,Joel Carli,ar ARG,DF,Botafogo (RJ),35,1986,4.1,132,123,9,8,0,0,0,0,0,0,0,0,107,0,0,Matches
115,Ed Carlos,br BRA,MF,Santos,20,2001,2.9,162,145,16,3,2,4,10,2,10,8,0,0,125,1,3,Matches
116,Jan Carlos Hurtado,ve VEN,FW,RB Bragantino,21,2000,5.4,82,65,16,0,0,0,1,0,0,0,0,0,66,1,1,Matches
117,João Carlos,br BRA,GK,Cuiabá,33,1988,10.6,254,143,111,20,0,0,0,0,0,0,0,0,166,0,0,Matches
118,Alan Carvalho,cn CHN,"FW,MF",Fluminense,32,1989,0.4,13,13,0,0,0,0,0,0,0,0,0,0,13,0,0,Matches
119,Guilherme Carvalho,br BRA,MF,Ceará,22,1999,7.6,322,288,34,17,1,1,26,5,12,5,3,0,244,0,5,Matches
120,Guilherme Carvalho,br BRA,"MF,DF",Atlético Mineiro,22,1999,1.6,71,68,3,2,0,0,1,1,0,0,0,0,55,0,2,Matches
121,Cássio,br BRA,GK,Corinthians,34,1987,34.0,958,570,388,100,0,1,0,0,0,0,0,0,704,0,0,Matches
122,Luciano Castán,br BRA,DF,Coritiba,32,1989,35.0,1631,1532,97,84,0,19,2,2,0,0,0,0,1371,2,15,Matches
123,Iury de Castilho,br BRA,FW,Ceará,26,1995,5.8,136,133,3,1,0,1,13,1,1,0,0,0,101,0,4,Matches
124,Cauã,br BRA,DF,Juventude,18,2003,0.5,19,13,6,0,0,0,0,6,0,0,0,0,13,0,1,Matches
125,Matheus Cavichioli,br BRA,GK,América (MG),35,1986,25.0,778,472,305,64,0,2,0,0,0,0,0,0,522,1,0,Matches
126,Brayan Ceballos,co COL,DF,Fortaleza,20,2001,11.9,472,430,41,5,0,0,3,36,0,0,0,0,351,1,6,Matches
127,Murilo Cerqueira,br BRA,DF,Palmeiras,24,1997,31.5,1624,1583,38,36,0,13,0,2,0,0,0,0,1463,3,4,Matches
128,Reynaldo Cesar Moraes,br BRA,DF,Goiás,25,1997,30.5,843,824,16,16,0,5,2,0,0,0,0,0,701,3,7,Matches
129,Jhon Chancellor,ve VEN,DF,Coritiba,30,1992,13.0,408,397,11,10,0,1,0,1,0,0,0,0,343,0,1,Matches
130,Arthur Chaves,br BRA,DF,Avaí,21,2001,16.5,829,808,17,15,0,2,0,2,0,0,0,0,720,4,6,Matches
131,Renato Chaves,br BRA,DF,Juventude,31,1990,1.8,39,37,1,1,0,1,0,0,0,0,0,0,28,1,0,Matches
132,Chico,br BRA,"MF,FW",Juventude,30,1991,24.2,1018,860,156,61,1,10,145,2,83,35,41,0,724,2,23,Matches
133,Christian,br BRA,MF,Ath Paranaense,21,2000,4.8,173,169,4,3,0,3,3,0,0,0,0,0,141,0,4,Matches
134,Diego Churín,ar ARG,FW,Atl Goianiense,32,1989,26.5,689,605,77,3,2,7,11,10,0,0,0,0,448,7,33,Matches
135,Marcelo Cirino,br BRA,FW,Ath Paranaense,30,1992,5.2,87,81,5,0,1,0,7,0,0,0,0,0,52,1,5,Matches
136,Léo Cittadini,br BRA,"MF,FW",Ath Paranaense,27,1994,8.0,292,273,19,13,0,3,5,4,1,0,0,0,243,0,6,Matches
137,Luccas Claro,br BRA,DF,Fluminense,30,1991,5.2,236,225,11,11,0,2,0,0,0,0,0,0,183,0,3,Matches
138,Clayton,br BRA,"FW,MF",Coritiba,23,1999,3.6,62,52,9,0,1,0,1,0,0,0,0,0,50,1,3,Matches
139,Cléber,br BRA,FW,Ceará,25,1996,10.9,261,238,22,0,0,0,5,1,0,0,0,0,182,1,5,Matches
140,Jean Cléber,br BRA,MF,Avaí,31,1990,9.6,401,390,10,6,1,2,6,4,0,0,0,0,316,1,11,Matches
141,Cleiton,br BRA,DF,Flamengo,18,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
142,Andrés Colorado,co COL,MF,São Paulo,23,1998,3.4,171,168,3,3,1,5,1,0,0,0,0,0,140,0,8,Matches
143,Germán Conti,ar ARG,DF,América (MG),27,1994,18.4,692,668,19,18,0,2,0,1,0,0,0,0,517,5,7,Matches
144,Jonathan Copete,co COL,FW,Avaí,34,1988,3.1,81,79,1,0,0,0,6,0,1,0,0,0,56,1,7,Matches
145,Bruno Cortez,br BRA,DF,Avaí,34,1987,27.0,1482,1203,277,40,1,6,28,237,0,0,0,0,1191,2,44,Matches
146,Talles Costa,br BRA,MF,São Paulo,19,2002,6.1,252,243,9,4,1,0,5,5,0,0,0,0,219,0,4,Matches
147,Lucas Crispim,br BRA,"DF,MF",Fortaleza,27,1994,13.0,612,481,130,29,0,6,79,58,43,19,20,0,456,1,10,Matches
148,Daniel Cruz,br BRA,"FW,DF",Botafogo (RJ),20,2001,0.1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
149,Tomás Cuello,ar ARG,FW,Ath Paranaense,21,2000,18.0,653,594,55,12,2,9,74,24,19,15,2,1,459,4,19,Matches
150,Víctor Cuesta,ar ARG,DF,Botafogo (RJ),33,1988,28.5,1322,1265,53,50,0,7,8,3,0,0,0,0,1085,4,8,Matches
151,Andrés D'Alessandro,ar ARG,FW,Internacional,40,1981,0.8,60,55,5,1,0,0,3,1,3,2,1,0,46,0,2,Matches
152,Adailson Dadá,br BRA,"MF,FW",Goiás,24,1997,27.9,681,578,100,31,2,12,105,47,22,10,9,0,445,3,37,Matches
153,Daniel,br BRA,GK,Internacional,27,1994,23.0,566,332,233,62,0,0,0,0,0,0,0,0,385,1,0,Matches
154,Danilo,br BRA,MF,Palmeiras,20,2001,30.5,1361,1321,37,32,5,13,16,4,0,0,0,0,1127,3,17,Matches
155,David,br BRA,MF,Ceará,17,2004,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
156,David,br BRA,FW,Internacional,26,1995,9.1,233,211,20,0,0,1,12,4,2,0,1,0,167,2,5,Matches
157,Kayke David,br BRA,"FW,MF",Flamengo,19,2003,0.3,19,17,2,0,0,0,2,0,2,2,0,0,15,0,0,Matches
158,Giorgian De Arrascaeta,uy URU,MF,Flamengo,27,1994,16.4,908,776,127,45,11,6,132,5,75,35,27,3,659,5,30,Matches
159,Denilson,br BRA,MF,Cuiabá,20,2001,7.8,377,371,5,4,2,0,1,1,0,0,0,0,326,1,11,Matches
160,Dentinho,br BRA,FW,Ceará,33,1989,0.6,23,21,2,0,0,0,2,1,1,1,0,0,20,0,1,Matches
161,Dentinho,br BRA,"FW,MF",Avaí,24,1997,3.2,107,106,1,0,2,0,7,0,1,0,0,0,84,0,3,Matches
162,Valentín Depietri,ar ARG,"FW,MF",Fortaleza,21,2000,2.6,105,104,1,0,0,2,13,1,0,0,0,0,73,0,7,Matches
163,Deyverson,br BRA,FW,Cuiabá,30,1991,14.1,329,296,32,0,0,2,10,4,0,0,0,0,175,1,7,Matches
164,DG,br BRA,DF,Botafogo (RJ),20,2001,0.7,26,21,5,1,0,0,1,4,0,0,0,0,17,0,2,Matches
165,Luan Dias,br BRA,"MF,FW",Goiás,24,1997,8.6,306,283,19,5,1,1,19,1,7,4,2,0,242,4,15,Matches
166,Matheus Dias,br BRA,MF,Internacional,19,2002,1.2,35,35,0,0,0,0,0,0,0,0,0,0,29,0,0,Matches
167,Juan Díaz,co COL,MF,Coritiba,20,2001,1.5,47,47,0,0,0,0,0,0,0,0,0,0,43,0,1,Matches
168,Diego,br BRA,"MF,DF",Ceará,33,1988,2.3,84,78,6,1,0,0,8,4,1,0,1,0,47,0,5,Matches
169,Diego,br BRA,GK,Atl Goianiense,23,1998,2.0,66,44,21,5,0,0,0,0,0,0,0,0,44,1,0,Matches
170,Diego,br BRA,DF,São Paulo,22,1999,19.1,1057,1004,47,25,0,19,6,0,0,0,0,0,888,6,7,Matches
171,Diego,br BRA,MF,Flamengo,36,1985,9.8,606,591,13,9,0,1,6,2,2,0,2,0,529,2,5,Matches
172,Diego,br BRA,GK,Botafogo (RJ),23,1998,2.0,57,32,24,3,0,0,0,0,0,0,0,0,34,1,0,Matches
173,Dieguinho Diego,br BRA,"MF,DF",Goiás,26,1995,32.1,1116,931,183,15,0,4,87,160,0,0,0,0,825,2,27,Matches
174,Dodô,br BRA,DF,Atlético Mineiro,29,1992,10.1,471,397,74,4,0,0,34,70,0,0,0,0,386,0,7,Matches
175,Matheus Donelli,br BRA,GK,Corinthians,19,2002,2.0,44,22,22,3,0,0,0,0,0,0,0,0,35,0,0,Matches
176,Renan dos Santos,br BRA,GK,Atl Goianiense,32,1989,16.0,425,234,190,38,0,1,0,0,0,0,0,0,332,1,0,Matches
177,Rodrigo Dourado,br BRA,MF,Internacional,27,1994,5.0,183,175,8,8,1,0,0,0,0,0,0,0,153,0,4,Matches
178,David Duarte,br BRA,DF,Fluminense,27,1995,0.9,46,44,2,1,0,0,0,1,0,0,0,0,34,0,1,Matches
179,Dudu,br BRA,DF,Juventude,19,2002,1.2,42,37,5,0,0,0,1,4,1,0,1,0,29,0,1,Matches
180,Dudu,br BRA,FW,Palmeiras,30,1992,31.3,1156,1074,66,17,3,23,77,37,12,5,2,0,861,16,36,Matches
181,Pablo Dyego,br BRA,FW,Avaí,27,1994,5.4,130,126,4,1,0,0,7,2,0,0,0,0,108,0,3,Matches
182,Edenílson,br BRA,MF,Internacional,32,1989,24.3,1131,1055,71,26,2,10,62,11,33,3,27,0,946,5,17,Matches
183,Eder,br BRA,DF,América (MG),26,1995,32.7,1149,1099,45,43,1,16,1,2,0,0,0,0,899,5,6,Matches
184,Éder,it ITA,"FW,MF",São Paulo,35,1986,7.4,133,122,11,2,0,1,11,0,0,0,0,0,104,0,3,Matches
185,Edinho,br BRA,MF,Juventude,27,1994,4.1,129,119,10,4,0,0,18,3,3,0,3,0,99,0,3,Matches
186,Edson,br BRA,"MF,DF",Atl Goianiense,23,1998,9.1,482,410,72,23,0,2,16,44,5,0,4,0,409,0,6,Matches
187,Edson,br BRA,"DF,MF",Atl Goianiense,30,1991,15.8,869,839,29,25,0,9,1,4,0,0,0,0,762,1,8,Matches
188,Eduardo,br BRA,MF,Avaí,25,1997,20.8,789,763,23,10,4,4,26,11,2,1,0,0,659,3,12,Matches
189,Carlos Eduardo,br BRA,MF,Botafogo (RJ),32,1989,12.2,489,467,21,11,1,6,11,3,0,0,0,0,406,1,6,Matches
190,Carlos Eduardo,br BRA,"FW,MF",RB Bragantino,25,1996,10.0,170,160,9,0,0,4,15,1,0,0,0,0,115,1,10,Matches
191,Elton,br BRA,MF,Juventude,31,1990,12.9,539,517,21,20,0,3,0,1,0,0,0,0,482,1,8,Matches
192,Leandro Emmanuel Martínez,ar ARG,MF,América (MG),27,1994,2.9,157,130,27,9,0,0,19,0,18,4,9,0,128,0,2,Matches
193,Alan Empereur,br BRA,DF,Cuiabá,27,1994,24.7,1065,976,84,72,0,15,6,10,0,0,0,0,886,5,11,Matches
194,Endrick,br BRA,FW,Palmeiras,15,2006,3.4,32,28,4,0,0,0,2,0,0,0,0,0,23,0,1,Matches
195,Erick,br BRA,MF,Ath Paranaense,24,1997,20.5,681,650,28,21,1,5,5,7,0,0,0,0,574,3,12,Matches
