Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 24_level_0_Matches
11,Aurele Amenda,ch SUI,DF,Eint Frankfurt,21,2003,1.1,1,0,0,3,2,0,0,2,0,0,0,0,2,8,3,72.7,Matches
12,Nadiem Amiri,de GER,MF,Mainz 05,27,1996,27.5,9,2,1,44,51,2,166,16,23,0,0,0,207,16,17,48.5,Matches
13,Mohamed Amoura,dz ALG,FW,Wolfsburg,24,2000,27.4,6,0,0,30,20,24,35,9,22,1,0,0,92,19,45,29.7,Matches
14,Robert Andrich,de GER,"MF,DF",Leverkusen,29,1994,17.8,7,0,0,29,17,0,12,29,12,0,1,0,73,21,12,63.6,Matches
15,Waldemar Anton,de GER,DF,Dortmund,28,1996,21.7,4,0,0,20,20,1,24,30,21,0,0,1,122,46,27,63.0,Matches
16,Maximilian Arnold,de GER,MF,Wolfsburg,30,1994,26.2,7,1,0,30,52,0,152,24,20,0,0,0,154,14,23,37.8,Matches
17,Jann-Fiete Arp,de GER,"FW,MF",Holstein Kiel,24,2000,7.9,8,1,1,20,18,2,24,3,10,0,0,0,21,2,13,13.3,Matches
18,Arthur,br BRA,DF,Leverkusen,21,2003,8.4,1,0,0,20,6,0,16,9,11,0,1,0,31,10,12,45.5,Matches
19,Noah Atubolu,de GER,GK,Freiburg,22,2002,25.6,2,0,0,0,0,0,0,0,0,0,0,0,53,10,1,90.9,Matches
20,Ayman Azhil,ma MAR,MF,Dortmund,23,2001,0.3,1,0,0,2,0,1,0,0,1,0,0,0,2,0,0,,Matches
21,Adam Aznou,ma MAR,DF,Bayern Munich,18,2006,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,Matches
22,Aliou Badara Baldé,gn GUI,"MF,FW",Bochum,21,2002,1.0,1,0,0,1,0,2,4,0,1,0,0,0,3,0,2,0.0,Matches
23,Ridle Baku,de GER,"FW,MF",Wolfsburg,26,1998,13.0,2,0,0,13,10,1,37,15,15,0,0,0,68,5,16,23.8,Matches
24,Ridle Baku,de GER,"DF,MF",RB Leipzig,26,1998,14.2,1,0,0,13,14,3,34,9,19,0,0,0,45,10,17,37.0,Matches
25,Samuel Bamba,de GER,"FW,MF",Bochum,20,2004,0.3,0,0,0,0,1,1,5,0,1,0,0,0,2,1,2,33.3,Matches
26,Noahkai Banks,us USA,DF,Augsburg,17,2006,3.1,2,0,0,2,1,0,2,5,5,0,0,1,13,8,8,50.0,Matches
27,Scott Banks,sct SCO,"FW,MF",St. Pauli,22,2001,1.3,1,0,0,2,4,0,5,2,1,0,0,0,4,1,6,14.3,Matches
28,Aymen Barkok,ma MAR,MF,Mainz 05,26,1998,0.8,0,0,0,2,1,0,5,2,1,0,0,0,4,2,5,28.6,Matches
29,Michy Batshuayi,be BEL,FW,Eint Frankfurt,30,1993,3.3,2,0,0,6,2,4,1,1,1,0,0,0,10,3,8,27.3,Matches
30,Maximilian Bauer,de GER,DF,Augsburg,24,2000,7.3,1,0,0,7,13,0,4,6,8,0,0,0,20,19,12,61.3,Matches
31,Oliver Baumann,de GER,GK,Hoffenheim,34,1990,28.0,1,0,0,0,6,0,0,0,2,0,0,0,53,8,0,100.0,Matches
32,Christoph Baumgartner,at AUT,MF,RB Leipzig,24,1999,17.9,5,0,0,44,29,4,14,12,28,0,0,0,86,41,39,51.3,Matches
33,Ihlas Bebou,tg TOG,MF,Hoffenheim,30,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
34,Adrian Beck,de GER,"MF,FW",Heidenheim,27,1997,17.8,1,0,0,16,14,2,32,9,17,0,0,0,131,29,20,59.2,Matches
35,Timo Becker,de GER,DF,Holstein Kiel,27,1997,27.2,2,0,0,9,9,0,22,17,33,0,0,0,98,31,38,44.9,Matches
36,Hannes Behrens,de GER,DF,Hoffenheim,19,2005,0.3,0,0,0,0,1,0,0,2,1,0,0,0,3,1,0,100.0,Matches
37,Kevin Behrens,de GER,FW,Wolfsburg,33,1991,1.9,2,0,0,4,1,1,0,1,1,0,0,0,9,14,16,46.7,Matches
38,Maximilian Beier,de GER,"FW,MF",Dortmund,21,2002,17.7,2,0,0,17,16,9,16,7,16,0,0,0,49,23,20,53.5,Matches
39,Stefan Bell,de GER,DF,Mainz 05,32,1991,16.0,4,0,0,24,10,3,0,28,12,0,0,0,65,83,37,69.2,Matches
40,Jeanuël Belocian,fr FRA,"DF,MF",Leverkusen,19,2005,0.8,1,0,0,1,4,0,0,0,1,0,0,0,2,1,2,33.3,Matches
41,László Bénes,sk SVK,"MF,FW",Union Berlin,26,1997,6.5,4,0,0,9,4,1,48,3,2,0,0,0,32,7,9,43.8,Matches
42,Ramy Bensebaini,dz ALG,DF,Dortmund,29,1995,22.5,6,0,0,28,24,0,36,33,25,0,0,0,100,41,25,62.1,Matches
43,Mergim Berisha,de GER,"FW,MF",Hoffenheim,26,1998,3.7,1,0,0,5,5,3,3,0,3,0,0,0,10,3,14,17.6,Matches
44,Mergim Berisha,de GER,FW,Augsburg,26,1998,0.4,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0.0,Matches
45,Bernardo,br BRA,DF,Bochum,29,1995,19.8,5,0,0,24,11,0,14,26,28,0,0,0,83,90,43,67.7,Matches
46,Alexander Bernhardsson,se SWE,"FW,MF",Holstein Kiel,25,1998,14.0,3,0,0,21,15,2,34,5,15,1,0,0,45,19,34,35.8,Matches
47,Matúš Bero,sk SVK,MF,Bochum,28,1995,28.5,11,0,0,50,34,1,124,17,35,0,0,0,164,22,43,33.8,Matches
48,Jan-Niklas Beste,de GER,"FW,MF",Freiburg,25,1999,2.4,0,0,0,3,6,1,20,1,1,0,0,0,16,1,4,20.0,Matches
49,El Bilal Touré,ml MLI,"FW,MF",Stuttgart,22,2001,4.0,0,0,0,9,3,1,0,0,1,0,0,0,8,19,14,57.6,Matches
50,Tom Bischof,de GER,"MF,FW",Hoffenheim,19,2005,28.4,5,0,0,45,33,1,145,30,53,0,0,0,156,14,19,42.4,Matches
51,Leonardo Bittencourt,de GER,MF,Werder Bremen,30,1993,10.9,3,0,0,15,19,2,22,15,9,0,0,0,44,5,15,25.0,Matches
52,Myron Boadu,nl NED,FW,Bochum,23,2001,11.6,2,0,0,11,6,12,3,1,1,0,0,0,20,19,20,48.7,Matches
53,Sacha Boey,fr FRA,DF,Bayern Munich,23,2000,6.6,1,0,0,7,7,0,11,2,5,0,1,0,38,6,9,40.0,Matches
54,Victor Boniface,ng NGA,FW,Leverkusen,23,2000,11.2,2,0,0,14,8,7,6,0,4,0,0,0,28,32,22,59.3,Matches
55,Sebastiaan Bornauw,be BEL,DF,Wolfsburg,25,1999,8.8,2,0,0,12,2,0,1,12,6,0,1,0,28,36,21,63.2,Matches
56,Carlo Boukhalfa,ma MAR,MF,St. Pauli,25,1999,18.3,1,0,0,18,17,2,10,12,11,0,0,0,60,23,42,35.4,Matches
57,Julian Brandt,de GER,MF,Dortmund,28,1996,25.6,1,0,0,8,9,5,71,14,11,0,0,0,119,11,29,27.5,Matches
58,Tim Breithaupt,de GER,MF,Augsburg,22,2002,1.3,0,0,0,2,3,0,1,2,1,0,0,0,9,4,5,44.4,Matches
59,Maximilian Breunig,de GER,"FW,MF",Heidenheim,23,2000,3.9,0,0,0,8,5,1,1,1,3,0,0,0,13,9,31,22.5,Matches
60,Moritz Broschinski,de GER,"FW,MF",Bochum,23,2000,15.4,1,0,0,27,18,5,28,1,14,0,0,0,64,31,42,42.5,Matches
61,Nathaniel Brown,de GER,"DF,MF",Eint Frankfurt,21,2003,21.6,2,0,0,15,22,0,92,15,42,0,0,0,81,5,18,21.7,Matches
62,Jacob Bruun Larsen,dk DEN,"FW,MF",Hoffenheim,25,1998,4.4,0,0,0,2,2,3,19,1,3,0,0,0,16,5,3,62.5,Matches
63,Jacob Bruun Larsen,dk DEN,"MF,FW",Stuttgart,25,1998,4.6,1,0,0,2,2,6,18,1,1,0,0,0,11,3,6,33.3,Matches
64,Emi Buendía,ar ARG,MF,Leverkusen,27,1996,2.9,0,0,0,6,7,0,3,0,5,0,0,0,20,5,3,62.5,Matches
65,Marius Bülter,de GER,"FW,DF",Hoffenheim,31,1993,19.2,4,0,0,11,36,6,84,4,10,1,0,0,63,18,28,39.1,Matches
66,Jonathan Burkardt,de GER,FW,Mainz 05,24,2000,23.4,0,0,0,23,24,11,27,1,8,1,0,0,73,20,85,19.0,Matches
67,Oliver Burke,sct SCO,FW,Werder Bremen,27,1997,10.1,4,0,0,12,2,8,20,2,4,0,0,0,26,40,21,65.6,Matches
68,Marnon Busch,de GER,"DF,MF",Heidenheim,29,1994,15.5,1,0,0,8,7,0,52,13,17,0,1,0,62,13,15,46.4,Matches
69,Anthony Caci,fr FRA,DF,Mainz 05,27,1997,29.8,6,0,0,37,11,15,133,27,40,0,0,0,131,35,33,51.5,Matches
70,Cole Campbell,us USA,"MF,FW",Dortmund,18,2006,0.2,0,0,0,1,1,0,1,0,0,0,0,0,3,0,2,0.0,Matches
71,Emre Can,de GER,"DF,MF",Dortmund,30,1994,23.4,4,1,0,25,19,0,11,20,28,0,0,0,113,45,25,64.3,Matches
72,Tiago Cardoso,lu LUX,GK,Gladbach,18,2006,4.2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,100.0,Matches
73,Abdoulie Ceesay,gm GAM,FW,St. Pauli,20,2004,0.7,1,0,0,2,3,0,0,0,3,0,0,0,4,0,6,0.0,Matches
74,Julian Chabot,de GER,DF,Stuttgart,26,1998,25.2,11,1,1,35,28,5,2,38,24,0,0,0,98,78,42,65.0,Matches
75,El Chadaille Bitshiabu,fr FRA,DF,RB Leipzig,19,2005,12.6,2,1,0,8,2,0,4,13,18,0,0,0,55,22,18,55.0,Matches
76,Fares Chaïbi,dz ALG,"MF,FW",Eint Frankfurt,21,2002,11.3,2,0,0,5,7,1,72,10,9,0,0,0,30,16,21,43.2,Matches
77,Timothy Chandler,us USA,DF,Eint Frankfurt,34,1990,0.3,0,0,0,0,2,0,1,3,0,0,0,0,1,4,1,80.0,Matches
78,Anrie Chase,jp JPN,DF,Stuttgart,20,2004,8.2,1,0,0,12,2,0,3,9,4,0,1,0,21,17,12,58.6,Matches
79,Arthur Chaves,br BRA,DF,Hoffenheim,23,2001,24.3,8,0,0,38,19,1,8,37,36,0,0,0,93,67,62,51.9,Matches
80,Fabio Chiarodia,it ITA,DF,Gladbach,19,2005,4.2,0,0,0,7,0,0,0,9,4,0,0,0,9,7,2,77.8,Matches
81,Carney Chukwuemeka,eng ENG,MF,Dortmund,20,2003,2.8,1,0,0,4,5,1,1,1,5,0,0,0,12,6,8,42.9,Matches
82,Alexis Claude-Maurice,fr FRA,"MF,FW",Augsburg,26,1998,23.4,4,0,0,26,42,3,21,15,26,1,0,0,72,14,23,37.8,Matches
83,Nnamdi Collins,de GER,DF,Eint Frankfurt,20,2004,16.5,4,0,0,26,22,0,17,16,24,0,0,0,78,13,13,50.0,Matches
84,Kingsley Coman,fr FRA,FW,Bayern Munich,28,1996,14.2,0,0,0,9,12,8,45,8,12,0,0,0,59,11,16,40.7,Matches
85,Sirlord Conteh,de GER,"FW,MF",Heidenheim,28,1996,9.9,2,0,0,8,11,4,20,1,5,0,0,0,17,16,20,44.4,Matches
86,Danny da Costa,de GER,DF,Mainz 05,31,1993,22.3,0,0,0,19,4,0,22,27,23,0,0,0,98,33,38,46.5,Matches
87,Yan Couto,br BRA,"DF,FW",Dortmund,22,2002,9.9,5,0,0,12,7,0,53,10,16,0,0,0,55,1,7,12.5,Matches
88,Tomáš Čvančara,cz CZE,FW,Gladbach,23,2000,9.2,5,1,1,11,6,1,15,5,1,0,0,0,23,13,16,44.8,Matches
89,Finn Dahmen,de GER,GK,Augsburg,26,1998,19.0,0,0,0,0,1,0,0,0,0,0,0,0,33,5,0,100.0,Matches
90,Thomas Dähne,de GER,GK,Holstein Kiel,30,1994,9.0,0,0,0,1,1,0,0,0,0,0,1,0,15,6,0,100.0,Matches
91,Mahmoud Dahoud,de GER,MF,Eint Frankfurt,28,1996,4.0,2,0,0,10,2,0,4,2,4,0,0,0,20,1,2,33.3,Matches
92,Ameen Al-Dakhil,be BEL,DF,Stuttgart,22,2002,4.8,0,1,0,4,5,0,0,9,6,0,0,0,17,8,9,47.1,Matches
93,Bence Dárdai,hu HUN,MF,Wolfsburg,18,2006,14.5,0,0,0,9,16,0,10,12,14,1,0,0,52,10,15,40.0,Matches
94,Lukas Daschner,de GER,"MF,FW",Bochum,25,1998,4.6,0,0,0,4,2,0,19,0,2,0,0,0,17,4,8,33.3,Matches
95,Alphonso Davies,ca CAN,DF,Bayern Munich,23,2000,17.3,0,0,0,8,26,3,22,13,17,0,0,0,115,9,8,52.9,Matches
96,Olivier Deman,be BEL,DF,Werder Bremen,24,2000,0.7,1,0,0,1,2,0,6,3,3,0,0,0,5,4,0,100.0,Matches
97,Ermedin Demirović,ba BIH,FW,Stuttgart,26,1998,20.6,2,0,0,24,27,17,3,3,7,0,0,0,33,34,47,42.0,Matches
98,Justin Diehl,de GER,"FW,DF",Stuttgart,19,2004,1.2,0,0,0,2,0,0,10,0,0,0,0,0,8,0,1,0.0,Matches
99,Eric Dier,eng ENG,DF,Bayern Munich,30,1994,16.3,1,0,0,16,4,1,2,20,11,0,0,0,80,52,43,54.7,Matches
100,Junior Dina Ebimbe,fr FRA,"MF,FW",Eint Frankfurt,23,2000,3.3,0,0,0,10,4,1,8,7,2,0,1,0,11,8,4,66.7,Matches
101,Eren Dinkçi,de GER,"MF,FW",Freiburg,22,2001,13.3,1,0,0,9,6,1,15,7,13,1,0,0,55,6,14,30.0,Matches
102,Ritsu Doan,jp JPN,"FW,MF",Freiburg,26,1998,31.8,2,0,0,27,56,8,80,14,42,1,1,0,133,16,36,30.8,Matches
103,Danilho Doekhi,nl NED,DF,Union Berlin,26,1998,34.0,4,0,0,36,14,2,10,44,24,0,1,0,97,93,75,55.4,Matches
104,Niklas Dorsch,de GER,MF,Augsburg,26,1998,0.4,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,,Matches
105,Niklas Dorsch,de GER,MF,Heidenheim,26,1998,14.8,5,1,0,15,20,0,37,17,16,0,0,0,74,7,9,43.8,Matches
106,Patrick Drewes,de GER,GK,Bochum,31,1993,21.0,2,0,0,1,3,0,0,0,0,0,1,0,36,3,0,100.0,Matches
107,Tim Drexler,de GER,DF,Hoffenheim,19,2005,4.0,2,0,0,8,2,0,1,1,7,0,0,0,10,2,12,14.3,Matches
108,Marvin Ducksch,de GER,FW,Werder Bremen,30,1994,26.9,3,0,0,6,17,14,167,8,7,0,0,0,65,19,29,39.6,Matches
109,Julien Duranville,be BEL,"FW,MF",Dortmund,18,2006,3.1,3,0,0,10,7,2,13,0,0,1,0,0,5,0,1,0.0,Matches
110,Adam Dźwigała,pl POL,"DF,MF",St. Pauli,28,1995,4.1,2,1,0,5,3,0,3,4,10,0,0,0,13,13,4,76.5,Matches
111,Johannes Eggestein,de GER,FW,St. Pauli,26,1998,20.6,3,0,0,11,12,14,35,0,3,0,0,0,58,28,85,24.8,Matches
112,Maximilian Eggestein,de GER,MF,Freiburg,27,1996,31.6,4,0,0,22,24,1,9,39,32,0,0,0,154,60,56,51.7,Matches
113,Hugo Ekitike,fr FRA,FW,Eint Frankfurt,22,2002,28.5,1,0,0,39,17,19,17,7,12,1,0,0,87,52,59,46.8,Matches
114,Elif Elmas,mk MKD,MF,RB Leipzig,24,1999,0.5,1,0,0,2,0,1,0,0,1,0,0,0,3,0,1,0.0,Matches
115,Nico Elvedi,ch SUI,DF,Gladbach,27,1996,23.7,1,0,0,9,14,1,1,30,23,0,0,1,89,46,44,51.1,Matches
116,Arne Engels,be BEL,"MF,FW",Augsburg,20,2003,0.9,1,0,0,3,1,0,4,0,0,0,0,0,0,1,0,100.0,Matches
117,Patrick Erras,de GER,DF,Holstein Kiel,29,1995,9.2,2,0,0,11,0,0,0,9,5,0,0,0,24,27,16,62.8,Matches
118,Samuel Essende,cd COD,FW,Augsburg,26,1998,18.2,4,2,0,45,34,13,5,0,6,0,0,0,42,57,73,43.8,Matches
119,Frank Feller,de GER,GK,Heidenheim,20,2004,1.3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
120,Kilian Fischer,de GER,DF,Wolfsburg,23,2000,25.5,7,0,0,34,7,0,39,19,44,0,0,0,84,21,36,36.8,Matches
121,Jonas Föhrenbach,de GER,DF,Heidenheim,28,1996,20.4,3,0,0,14,4,1,59,16,24,0,0,0,67,14,17,45.2,Matches
122,Marco Friedl,at AUT,DF,Werder Bremen,26,1998,24.0,10,2,1,26,16,3,2,34,42,0,0,2,141,46,43,51.7,Matches
123,Marvin Friedrich,de GER,DF,Gladbach,28,1995,11.0,0,0,0,5,4,0,0,5,9,0,0,0,42,34,19,64.2,Matches
124,Jeremie Frimpong,nl NED,"DF,MF",Leverkusen,23,2000,25.7,4,0,0,20,31,9,116,8,25,0,1,0,84,13,26,33.3,Matches
125,Chris Führich,de GER,"MF,FW",Stuttgart,26,1998,22.0,1,0,0,9,6,2,82,6,10,0,0,0,64,5,8,38.5,Matches
126,Shiō Fukuda,jp JPN,FW,Gladbach,20,2004,0.7,0,0,0,2,0,1,1,0,0,0,0,0,1,3,3,50.0,Matches
127,Cristian Gamboa,cr CRC,DF,Bochum,34,1989,2.5,1,0,0,1,3,0,7,2,3,0,0,0,11,0,1,0.0,Matches
128,Aleix García,es ESP,MF,Leverkusen,27,1997,16.2,3,0,0,8,9,1,92,11,7,0,0,0,69,3,8,27.3,Matches
129,Viggo Gebel,de GER,MF,RB Leipzig,16,2007,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,Matches
130,Lutsharel Geertruida,nl NED,DF,RB Leipzig,24,2000,17.3,2,0,0,17,6,1,13,16,24,0,1,0,83,12,6,66.7,Matches
131,Dennis Geiger,de GER,"MF,FW",Hoffenheim,26,1998,8.2,4,0,0,26,10,0,5,7,11,0,1,0,35,2,4,33.3,Matches
132,Valentin Gendrey,fr FRA,DF,Hoffenheim,24,2000,15.7,1,0,0,12,27,2,51,15,12,0,0,0,52,26,24,52.0,Matches
133,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,30,1994,16.9,5,1,0,20,13,2,24,17,16,0,0,0,49,21,29,42.0,Matches
134,Max Geschwill,de GER,DF,Holstein Kiel,23,2001,14.2,2,0,0,13,8,1,10,30,21,0,0,1,53,14,21,40.0,Matches
135,Dimitris Giannoulis,gr GRE,DF,Augsburg,28,1995,29.4,8,0,0,17,20,1,120,47,32,1,0,0,136,9,23,28.1,Matches
136,Armin Gigovic,ba BIH,MF,Holstein Kiel,22,2002,21.1,5,0,0,22,28,2,14,21,13,1,1,0,117,18,19,48.6,Matches
137,Benedikt Gimber,de GER,DF,Heidenheim,27,1997,29.7,9,0,0,61,49,1,3,31,46,0,2,0,98,66,52,55.9,Matches
138,Matthias Ginter,de GER,DF,Freiburg,30,1994,28.5,5,0,0,13,26,1,13,19,17,1,0,0,93,98,61,61.6,Matches
139,Jamie Gittens,eng ENG,"FW,MF",Dortmund,19,2004,19.7,4,0,0,25,44,3,49,10,19,1,0,0,63,5,7,41.7,Matches
140,Serge Gnabry,de GER,"FW,MF",Bayern Munich,29,1995,13.8,0,0,0,19,6,8,22,6,11,0,0,0,47,4,10,28.6,Matches
141,Tidiam Gomis,fr FRA,"MF,FW",RB Leipzig,17,2006,1.7,2,0,0,3,2,2,4,1,0,0,0,0,5,1,3,25.0,Matches
142,Leon Goretzka,de GER,"MF,DF",Bayern Munich,29,1995,14.7,2,0,0,12,11,0,5,20,11,0,0,0,77,31,26,54.4,Matches
143,Robin Gosens,de GER,DF,Union Berlin,30,1994,1.0,1,0,0,5,0,0,1,1,0,0,0,0,1,7,4,63.6,Matches
144,Mario Götze,de GER,"MF,FW",Eint Frankfurt,32,1992,17.1,1,0,0,15,15,1,39,7,28,0,0,0,104,3,10,23.1,Matches
145,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,33,1991,32.7,9,0,0,22,13,2,17,35,28,0,1,0,141,62,35,63.9,Matches
146,Kamil Grabara,pl POL,GK,Wolfsburg,25,1999,28.7,2,0,0,0,3,0,0,0,0,0,0,0,43,8,0,100.0,Matches
147,Michael Gregoritsch,at AUT,FW,Freiburg,30,1994,7.1,2,0,0,7,5,4,1,1,2,0,0,0,18,31,34,47.7,Matches
148,Vincenzo Grifo,it ITA,"FW,MF",Freiburg,31,1993,27.0,2,0,0,15,12,2,155,9,22,0,0,0,134,15,16,48.4,Matches
149,Florian Grillitsch,at AUT,MF,Hoffenheim,28,1995,6.7,1,0,0,4,11,0,4,8,9,0,0,0,31,7,15,31.8,Matches
150,Álex Grimaldo,es ESP,DF,Leverkusen,28,1995,29.3,6,1,1,15,25,8,217,16,14,1,0,0,142,16,17,48.5,Matches
151,Pascal Groß,de GER,"MF,DF",Dortmund,33,1991,25.9,5,1,0,18,12,0,174,9,28,0,1,0,96,24,32,42.9,Matches
152,Marco Grüll,at AUT,"FW,MF",Werder Bremen,26,1998,13.1,1,0,0,22,31,6,21,3,9,1,0,0,43,5,19,20.8,Matches
153,Raphaël Guerreiro,pt POR,"DF,MF",Bayern Munich,30,1993,17.5,2,0,0,9,7,0,27,10,12,0,0,0,94,8,13,38.1,Matches
154,Morgan Guilavogui,gn GUI,"FW,MF",St. Pauli,26,1998,20.1,6,0,0,48,34,11,13,13,17,0,0,0,71,66,75,46.8,Matches
155,Serhou Guirassy,gn GUI,FW,Dortmund,28,1996,28.9,4,0,0,16,53,12,1,4,6,2,0,0,45,109,97,52.9,Matches
156,Péter Gulácsi,hu HUN,GK,RB Leipzig,34,1990,29.2,0,0,0,0,1,0,0,0,1,0,0,0,41,11,1,91.7,Matches
157,Robert Gumny,pl POL,DF,Augsburg,26,1998,3.0,2,0,0,4,4,0,5,1,3,0,0,0,11,3,3,50.0,Matches
158,Christian Günter,de GER,DF,Freiburg,31,1993,25.7,0,0,0,14,4,5,121,8,21,0,0,1,61,7,15,31.8,Matches
159,Janik Haberer,de GER,"MF,DF",Union Berlin,30,1994,18.8,1,0,0,22,15,3,15,17,29,0,0,0,83,15,29,34.1,Matches
160,Robin Hack,de GER,"FW,MF",Gladbach,25,1998,24.1,4,0,0,19,21,9,61,9,17,1,0,0,123,19,27,41.3,Matches
161,Amadou Haidara,ml MLI,MF,RB Leipzig,26,1998,14.7,7,0,0,23,8,0,12,18,17,0,0,0,88,30,28,51.7,Matches
162,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,27,1997,14.3,4,1,1,20,9,0,1,12,13,0,1,0,44,49,28,63.6,Matches
163,Phil Harres,de GER,FW,Holstein Kiel,22,2002,17.2,3,0,0,35,20,5,6,5,10,0,0,0,40,54,65,45.4,Matches
164,Ramon Hendriks,nl NED,DF,Stuttgart,23,2001,12.8,3,0,0,12,14,0,12,19,9,0,0,0,40,29,19,60.4,Matches
165,Paul Hennrich,de GER,MF,Hoffenheim,19,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,Matches
166,Benjamin Henrichs,de GER,DF,RB Leipzig,27,1997,10.4,3,0,0,13,9,0,19,15,16,0,0,0,60,8,5,61.5,Matches
167,Mario Hermoso,es ESP,DF,Leverkusen,29,1995,3.3,0,0,0,2,1,0,5,9,0,0,0,0,15,9,7,56.3,Matches
168,Piero Hincapié,ec ECU,DF,Leverkusen,22,2002,29.7,8,0,0,26,43,0,37,32,40,0,0,1,105,65,43,60.2,Matches
169,Adam Hložek,cz CZE,"FW,MF",Hoffenheim,22,2002,20.8,2,0,0,15,30,6,20,4,10,0,0,0,66,40,39,50.6,Matches
170,Nicolas Höfler,de GER,MF,Freiburg,34,1990,8.8,3,0,0,12,5,0,1,14,23,0,0,0,27,28,15,65.1,Matches
171,Jonas Hofmann,de GER,"MF,DF",Leverkusen,32,1992,4.0,1,0,0,1,9,0,5,0,0,0,0,0,11,0,4,0.0,Matches
172,Philipp Hofmann,de GER,FW,Bochum,31,1993,25.3,4,0,0,36,31,4,10,4,12,0,1,0,52,164,126,56.6,Matches
173,Lucas Höler,de GER,"FW,MF",Freiburg,30,1994,20.7,3,0,0,30,30,8,14,7,24,0,0,0,68,80,61,56.7,Matches
174,Benedict Hollerbach,de GER,"FW,MF",Union Berlin,23,2001,28.2,3,0,0,42,45,17,73,2,22,2,1,0,111,29,65,30.9,Matches
175,Lewis Holtby,de GER,MF,Holstein Kiel,33,1990,13.8,1,1,0,13,23,0,46,21,20,2,1,0,72,8,12,40.0,Matches
176,Gerrit Holtmann,ph PHI,"DF,FW",Bochum,29,1995,12.6,2,0,0,26,7,4,91,16,19,0,0,0,49,12,16,42.9,Matches
177,Franck Honorat,fr FRA,FW,Gladbach,27,1996,16.0,0,0,0,7,5,8,125,5,7,0,0,0,72,9,12,42.9,Matches
178,Mathias Honsak,at AUT,"FW,DF",Heidenheim,27,1996,13.1,1,0,0,14,13,2,50,10,8,0,0,0,55,22,21,51.2,Matches
179,Timo Horn,de GER,GK,Bochum,31,1993,13.0,2,0,0,0,2,0,0,0,0,0,0,0,25,3,0,100.0,Matches
