Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR
Keyliane Abdallah,FRA,FW,Marseille,18.0,2006.0,0.0,4,0,3,1,0,0,4,0,0,,0,,1,10,9,1,0,0,1,0,3,0
Yunis Abdelhamid,MAR,DF,Saint-Étienne,36.0,1987.0,11.5,641,127,414,215,14,7,641,7,3,42.9,4,57.1,322,1732,837,4,1,0,8,3,393,3
Himad Abdelli,ALG,"MF,FW",Angers,24.0,1999.0,31.6,1993,38,293,1149,597,49,1989,121,57,47.1,61,50.4,1183,7595,4388,107,90,17,55,51,1446,111
Mohamed Abdelmoneim,EGY,DF,Nice,25.0,1999.0,9.5,635,70,260,331,46,3,635,4,1,25.0,2,50.0,342,1427,822,6,4,0,4,3,386,5
Ali Abdi,TUN,"DF,MF",Nice,30.0,1993.0,15.5,886,51,230,349,315,50,886,29,12,41.4,16,55.2,391,1880,1003,35,15,9,32,14,481,101
Matthis Abline,FRA,FW,Nantes,21.0,2003.0,30.8,878,34,75,382,438,142,877,86,35,40.7,48,55.8,587,3670,1743,75,42,42,92,65,689,169
Abner,BRA,DF,Lyon,24.0,2000.0,12.1,791,40,207,361,225,22,791,12,6,50.0,6,50.0,426,1926,1239,31,16,5,14,8,513,55
Zakaria Aboukhlal,MAR,"MF,FW",Toulouse,24.0,2000.0,21.1,613,6,59,196,363,113,611,53,16,30.2,35,66.0,375,1923,880,34,24,19,64,26,450,164
Martin Adeline,FRA,MF,Reims,20.0,2003.0,0.3,14,2,8,4,2,1,14,0,0,,0,,6,35,9,1,0,1,0,0,9,1
Adryelson,BRA,DF,Lyon,26.0,1998.0,0.0,5,1,2,3,0,0,5,0,0,,0,,1,0,0,0,0,0,0,0,1,0
Emmanuel Agbadou,CIV,DF,Reims,27.0,1997.0,14.0,1080,178,565,474,45,4,1080,12,9,75.0,3,25.0,621,3413,1974,10,9,0,9,6,701,0
Jeremy Agbonifo,SWE,"FW,MF",Lens,18.0,2005.0,3.3,131,1,22,39,72,16,131,20,9,45.0,10,50.0,84,627,283,13,2,10,11,6,92,36
Ruben Aguilar,FRA,"DF,MF",Lens,31.0,1993.0,12.5,996,27,253,430,320,30,996,21,9,42.9,9,42.9,518,2371,1309,32,21,5,19,6,612,101
Naouirou Ahamada,FRA,"MF,FW",Rennes,22.0,2002.0,0.6,31,1,12,16,3,0,31,1,0,0.0,1,100.0,16,131,55,2,1,0,1,1,17,1
Jean-Eudes Aholou,CIV,MF,Angers,30.0,1994.0,21.8,1032,45,259,615,167,34,1032,28,12,42.9,12,42.9,495,2116,987,15,8,2,32,15,615,16
Ayman Aiki,FRA,"FW,MF",Saint-Étienne,19.0,2005.0,1.4,48,1,10,20,19,2,48,4,0,0.0,4,100.0,33,169,95,4,2,1,5,7,37,8
Ludovic Ajorque,FRA,FW,Brest,30.0,1994.0,27.7,914,32,84,446,389,125,913,17,8,47.1,9,52.9,410,1319,449,10,11,4,60,11,658,124
Ümit Akdag,ROU,DF,Toulouse,20.0,2003.0,5.6,400,29,145,232,27,1,400,1,1,100.0,0,0.0,217,947,452,4,3,0,1,0,240,9
Sergio Akieme,ESP,DF,Reims,26.0,1997.0,28.0,1436,100,524,548,377,34,1436,31,13,41.9,17,54.8,710,4339,2357,55,36,5,31,19,817,97
Maghnes Akliouche,FRA,"FW,MF",Monaco,22.0,2002.0,26.7,1566,22,150,644,794,156,1565,103,50,48.5,50,48.5,999,6581,3653,127,98,47,78,47,1149,226
Adams Akor,NGA,FW,Montpellier,24.0,2000.0,11.9,251,5,19,118,117,49,251,14,7,50.0,6,42.9,126,661,279,11,5,7,16,14,174,45
Paul Akouokou,CIV,MF,Lyon,26.0,1997.0,0.2,18,2,5,13,0,0,18,0,0,,0,,14,38,10,0,0,0,1,0,14,0
Clément Akpa,CIV,DF,Auxerre,22.0,2001.0,27.6,1532,171,797,636,117,10,1532,23,8,34.8,11,47.8,895,4510,2340,27,20,1,9,4,929,24
Chuba Akpom,ENG,FW,Lille,28.0,1995.0,7.1,165,4,13,76,79,30,163,9,4,44.4,4,44.4,80,422,192,6,4,2,12,5,113,38
Mohamed Ali Cho,FRA,"FW,MF",Nice,20.0,2004.0,18.0,720,9,75,308,356,74,720,70,20,28.6,41,58.6,460,3302,1943,81,39,30,68,26,545,133
Jim Allevinah,GAB,FW,Angers,29.0,1995.0,19.4,682,11,134,311,253,65,682,48,15,31.3,33,68.8,435,3164,1395,57,34,8,38,32,483,99
Thiago Almada,ARG,"MF,FW",Lyon,23.0,2001.0,10.6,831,19,136,382,318,31,831,14,8,57.1,5,35.7,568,2957,1483,38,34,10,17,9,652,50
Jordan Amavi,FRA,DF,Brest,30.0,1994.0,8.8,615,20,186,304,131,4,615,13,7,53.8,6,46.2,309,1558,936,22,18,1,9,5,361,21
Kelvin Amian,FRA,DF,Nantes,26.0,1998.0,24.1,1153,81,374,523,267,21,1153,22,13,59.1,8,36.4,544,2412,1208,32,27,1,20,12,637,77
Michael Amir Murillo,PAN,DF,Marseille,28.0,1996.0,27.1,2135,83,601,1205,339,33,2135,27,14,51.9,13,48.1,1169,4743,2430,43,33,8,28,10,1458,100
Samuel Amo-Ameyaw,ENG,"DF,MF",Strasbourg,18.0,2006.0,3.6,165,2,29,72,68,10,165,12,5,41.7,4,33.3,94,698,300,11,10,4,7,2,113,18
Mathis Amougou,FRA,MF,Saint-Étienne,18.0,2006.0,9.5,407,18,104,218,90,9,407,16,5,31.3,9,56.3,242,1169,585,8,11,2,22,8,273,17
Benjamin André,FRA,MF,Lille,33.0,1990.0,29.9,2267,72,392,1462,430,45,2267,22,9,40.9,11,50.0,1153,5343,2593,29,33,1,45,33,1556,72
Kyllian Antonio,FRA,"DF,MF",Lens,16.0,2008.0,1.5,114,2,47,54,13,1,114,2,1,50.0,0,0.0,82,322,132,1,0,1,2,2,85,0
Dennis Appiah,FRA,DF,Saint-Étienne,32.0,1992.0,23.6,1486,92,514,610,371,27,1486,43,20,46.5,22,51.2,630,3033,1650,51,32,6,34,18,824,110
Carlens Arcus,HAI,DF,Angers,28.0,1996.0,22.7,1249,85,433,556,271,11,1249,18,8,44.4,9,50.0,566,2635,1284,39,22,2,18,14,686,79
Hákon Arnar Haraldsson,ISL,"MF,FW",Lille,21.0,2003.0,19.5,1136,15,111,502,533,77,1136,49,27,55.1,21,42.9,715,4265,2002,52,45,11,42,13,872,143
Marco Asensio,ESP,"FW,MF",Paris S-G,28.0,1996.0,6.9,377,2,20,180,182,40,377,8,4,50.0,3,37.5,260,1292,596,19,13,9,3,5,324,49
Lorenz Assignon,TOG,"DF,MF",Rennes,24.0,2000.0,26.2,1638,66,347,706,596,80,1638,77,28,36.4,47,61.0,807,5281,3034,98,72,26,56,34,1006,206
Dehmaine Assoumani,FRA,"MF,FW",Nantes,19.0,2005.0,1.1,77,2,12,39,27,7,77,6,3,50.0,3,50.0,48,309,154,4,2,2,7,3,49,15
Valentin Atangana Edoa,FRA,MF,Reims,18.0,2005.0,31.7,1433,115,457,760,234,54,1433,48,14,29.2,29,60.4,735,4761,2212,41,35,8,57,23,889,38
Florian Ayé,FRA,FW,Auxerre,27.0,1997.0,6.4,187,5,18,93,76,20,187,2,2,100.0,0,0.0,89,479,147,5,6,3,19,6,127,30
André Ayew,GHA,FW,Le Havre,34.0,1989.0,16.1,378,21,44,207,134,40,378,13,5,38.5,7,53.8,159,641,164,5,3,3,26,26,226,43
Neil El Aynaoui,MAR,MF,Lens,23.0,2001.0,17.6,1196,54,272,653,281,25,1193,21,5,23.8,11,52.4,582,2674,1014,11,13,2,25,21,761,29
Shavy Babicka,GAB,"MF,FW",Toulouse,24.0,2000.0,13.2,428,4,46,145,252,53,428,37,11,29.7,21,56.8,273,1708,871,36,17,14,28,18,300,122
Theo Bair,CAN,FW,Auxerre,24.0,1999.0,10.4,306,11,27,133,147,50,306,8,2,25.0,6,75.0,143,644,288,15,4,9,18,7,218,42
Mitchel Bakker,NED,"FW,DF",Lille,24.0,2000.0,12.7,758,12,101,328,334,32,758,21,11,52.4,9,42.9,439,2124,1132,43,20,7,18,11,547,120
Darryl Bakola,FRA,"DF,MF",Marseille,16.0,2007.0,0.2,15,0,4,6,5,0,15,1,0,0.0,1,100.0,9,49,23,0,1,0,0,1,14,0
Dilane Bakwa,FRA,"MF,DF",Strasbourg,21.0,2002.0,27.7,1420,21,170,588,685,79,1420,127,50,39.4,65,51.2,890,5928,2934,107,70,42,60,34,1046,249
Leonardo Balerdi,ARG,DF,Marseille,25.0,1999.0,25.3,2767,209,1085,1623,78,21,2767,32,22,68.8,10,31.3,1752,7762,4916,13,15,2,20,13,2183,5
Fodé Ballo-Touré,SEN,"DF,MF",Le Havre,27.0,1997.0,6.5,377,19,138,186,59,1,377,14,5,35.7,7,50.0,163,963,547,15,8,0,8,10,201,14
Folarin Balogun,USA,FW,Monaco,23.0,2001.0,6.8,220,0,6,91,126,51,220,18,4,22.2,12,66.7,143,889,408,21,12,12,33,13,178,73
Abdoulaye Bamba,CIV,DF,Angers,34.0,1990.0,16.8,743,90,411,308,26,3,743,2,2,100.0,0,0.0,408,1532,641,1,2,0,3,4,468,3
Mohamed Bamba,CIV,MF,Reims,19.0,2004.0,0.1,22,1,8,12,2,0,22,0,0,,0,,14,38,18,0,1,0,0,0,17,0
Valentín Barco,ARG,"MF,DF",Strasbourg,20.0,2004.0,12.9,928,48,302,443,193,15,928,20,9,45.0,10,50.0,513,2052,1117,20,28,2,22,10,632,55
Bradley Barcola,FRA,FW,Paris S-G,21.0,2002.0,24.2,1278,13,84,393,814,214,1278,137,34,24.8,94,68.6,855,5835,3505,137,65,95,64,20,1019,374
Melvin Bard,FRA,"DF,MF",Nice,23.0,2000.0,21.5,1436,88,470,684,302,36,1436,49,22,44.9,26,53.1,778,4599,2686,53,36,10,28,15,858,95
Gabriel Bares,SUI,"MF,DF",Montpellier,23.0,2000.0,0.6,49,3,10,32,8,2,49,2,1,50.0,1,50.0,27,136,31,1,0,0,0,1,33,0
Téo Barisic,CRO,DF,Lyon,19.0,2004.0,0.0,2,1,2,0,0,0,2,0,0,,0,,1,0,0,0,0,0,0,0,1,0
Dylan Batubinsika,COD,DF,Saint-Étienne,28.0,1996.0,22.4,1476,198,784,672,24,9,1476,9,6,66.7,2,22.2,790,4214,2345,11,2,0,6,2,974,1
Haris Belkebla,ALG,MF,Angers,30.0,1994.0,19.9,1064,67,332,630,115,6,1064,22,9,40.9,10,45.5,558,2613,1056,8,15,1,27,10,686,15
Yassin Belkhdim,FRA,MF,Angers,22.0,2002.0,16.9,702,46,236,347,130,18,702,15,2,13.3,12,80.0,343,1717,728,17,7,2,31,14,403,31
Eliesse Ben Seghir,MAR,"MF,FW",Monaco,19.0,2005.0,19.4,1244,3,96,542,624,63,1242,96,35,36.5,55,57.3,843,5569,3024,85,83,25,59,35,988,170
Ismaël Bennacer,ALG,MF,Marseille,26.0,1997.0,7.2,870,7,105,578,195,1,870,11,7,63.6,4,36.4,552,2435,1141,14,24,1,7,14,722,8
Saïd Benrahma,ALG,"FW,MF",Lyon,28.0,1995.0,8.2,447,2,44,169,240,34,447,29,8,27.6,20,69.0,286,1930,956,41,20,15,15,11,346,109
Nabil Bentaleb,ALG,MF,Lille,29.0,1994.0,3.7,277,15,83,149,46,2,277,0,0,,0,,130,520,252,2,3,1,2,4,203,5
Lucas Beraldo,BRA,DF,Paris S-G,20.0,2003.0,22.3,2314,223,870,1372,78,15,2314,1,1,100.0,0,0.0,1395,5489,3292,9,15,0,10,2,1847,0
Maxime Bernauer,FRA,DF,Saint-Étienne,26.0,1998.0,8.5,541,70,263,260,21,3,541,3,2,66.7,1,33.3,327,1635,1096,7,5,0,2,2,380,0
Dimitry Bertaud,COD,GK,Montpellier,26.0,1998.0,4.0,122,104,122,0,0,0,122,0,0,,0,,63,344,194,0,0,0,0,0,50,0
Mika Biereth,DEN,FW,Monaco,21.0,2003.0,13.6,382,4,15,125,243,98,380,11,1,9.1,9,81.8,212,817,354,14,8,5,39,16,286,110
Emmanuel Biumla,FRA,DF,Angers,19.0,2005.0,14.8,654,118,402,240,16,8,654,12,7,58.3,4,33.3,380,2264,1290,3,2,0,10,4,420,0
Marco Bizot,NED,GK,Brest,33.0,1991.0,32.0,1204,1035,1197,7,0,0,1204,0,0,,0,,658,3269,1538,0,0,0,2,0,587,0
Ludovic Blas,FRA,"MF,FW",Rennes,26.0,1997.0,25.5,1262,11,134,535,612,105,1262,116,44,37.9,67,57.8,781,4961,2376,83,46,31,71,46,919,184
Augustine Boakye,GHA,"FW,MF",Saint-Étienne,23.0,2000.0,8.1,349,6,32,130,191,29,349,24,13,54.2,10,41.7,194,1180,579,25,20,9,18,25,251,60
Mathéo Bodmer,FRA,MF,Le Havre,20.0,2004.0,0.1,3,1,1,2,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,1,0
Jeremie Boga,CIV,"MF,FW",Nice,27.0,1997.0,11.7,529,5,65,204,268,57,529,64,25,39.1,32,50.0,338,3010,1837,64,37,24,18,17,408,75
Moïse Bombito,CAN,DF,Nice,24.0,2000.0,24.4,1673,214,767,855,63,9,1673,17,12,70.6,4,23.5,906,4744,2693,27,10,1,16,3,1109,10
Saïmon Bouabré,FRA,"MF,FW",Monaco,18.0,2006.0,1.1,36,2,7,18,11,1,36,2,0,0.0,1,50.0,27,156,69,3,3,1,2,2,29,5
Ayyoub Bouaddi,FRA,MF,Lille,16.0,2007.0,12.8,703,30,149,378,181,14,703,29,14,48.3,14,48.3,383,1829,682,11,9,3,34,15,474,26
Badredine Bouanani,ALG,"MF,FW",Nice,19.0,2004.0,12.2,571,4,53,228,299,43,570,36,14,38.9,19,52.8,362,2436,1372,47,33,15,24,18,425,93
Benjamin Bouchouari,MAR,MF,Saint-Étienne,22.0,2001.0,19.7,1233,26,219,644,386,14,1233,53,27,50.9,24,45.3,733,3593,1970,48,23,6,34,26,953,54
Hicham Boudaoui,ALG,MF,Nice,24.0,1999.0,27.1,1467,75,312,806,377,45,1467,65,25,38.5,34,52.3,770,4519,2308,54,45,7,38,26,943,75
Justin Bourgault,FRA,DF,Brest,18.0,2005.0,1.4,83,5,25,38,20,1,83,0,0,,0,,45,175,84,2,3,0,1,1,49,12
Benjamin Bourigeaud,FRA,MF,Rennes,30.0,1994.0,0.9,57,3,9,24,25,2,57,1,1,100.0,0,0.0,20,79,44,0,2,0,1,1,35,4
Bilal Brahimi,ALG,MF,Nice,24.0,2000.0,0.8,49,2,7,23,19,0,49,2,0,0.0,2,100.0,29,202,112,3,3,0,0,3,35,10
Lilian Brassier,FRA,DF,Marseille,24.0,1999.0,8.7,732,59,303,382,48,11,732,9,1,11.1,6,66.7,447,2283,1109,11,8,0,9,4,532,8
Lilian Brassier,FRA,DF,Rennes,24.0,1999.0,13.7,1058,98,440,529,99,16,1058,4,2,50.0,0,0.0,630,3450,1812,21,17,1,6,1,778,11
Anthony Briançon,FRA,DF,Saint-Étienne,29.0,1994.0,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Aurélio Buta,POR,DF,Reims,27.0,1997.0,21.9,1195,69,348,559,299,14,1195,22,9,40.9,11,50.0,546,2567,1237,28,21,4,28,7,672,64
Marcin Bułka,POL,GK,Nice,24.0,1999.0,34.0,1196,957,1187,9,1,1,1196,1,0,0.0,1,100.0,702,3363,2185,0,0,0,2,0,605,0
Rémy Cabella,FRA,"FW,MF",Lille,34.0,1990.0,11.2,900,6,75,357,483,51,900,38,19,50.0,18,47.4,546,2893,1530,45,35,12,16,10,667,130
Mathieu Cafaro,FRA,"MF,FW",Saint-Étienne,27.0,1997.0,8.1,324,5,61,112,153,27,324,17,7,41.2,9,52.9,169,1138,529,19,8,7,16,10,225,51
Duje Ćaleta-Car,CRO,DF,Lyon,27.0,1996.0,17.6,1178,205,601,546,34,21,1178,2,1,50.0,1,50.0,672,2869,1409,4,1,0,7,2,783,0
Issiaga Camara,GUI,MF,Nice,19.0,2005.0,0.2,23,0,4,19,2,0,23,1,0,0.0,1,100.0,11,63,28,1,0,0,1,0,13,1
Lamine Camara,SEN,MF,Monaco,20.0,2004.0,22.8,1743,33,258,1086,413,16,1743,25,12,48.0,8,32.0,967,4625,1914,25,29,3,41,23,1170,46
Mahdi Camara,FRA,"MF,FW",Brest,26.0,1998.0,29.5,1530,36,268,841,441,78,1530,65,29,44.6,28,43.1,828,4647,2478,58,40,14,38,28,999,112
Ousmane Camara,MLI,DF,Angers,21.0,2003.0,2.8,126,23,81,43,2,2,126,0,0,,0,,70,335,196,0,0,0,1,1,82,0
Axel Camblan,FRA,"MF,FW",Brest,20.0,2003.0,0.3,10,0,0,3,7,3,10,0,0,,0,,5,68,50,2,0,2,0,0,8,1
Jaydee Canvot,FRA,"DF,MF",Toulouse,18.0,2006.0,12.3,666,68,276,322,72,8,666,10,7,70.0,3,30.0,384,1875,928,9,5,1,6,8,431,0
Pierrick Capelle,FRA,MF,Angers,37.0,1987.0,5.4,299,6,47,186,73,7,299,13,8,61.5,5,38.5,138,747,331,10,4,0,15,6,173,17
Gabin Capuano,FRA,FW,Lens,18.0,2006.0,0.1,4,0,0,2,2,0,4,0,0,,0,,3,21,1,0,0,0,1,0,4,1
Maxence Caqueret,FRA,MF,Lyon,24.0,2000.0,6.4,419,5,66,241,116,11,419,18,7,38.9,9,50.0,211,1191,537,14,10,2,15,10,304,15
Simon Cara,FRA,"MF,FW",Montpellier,19.0,2005.0,0.1,7,0,0,2,5,1,7,1,0,0.0,1,100.0,5,17,5,0,0,0,0,0,5,1
Valentin Carboni,ARG,"MF,FW",Marseille,19.0,2005.0,1.1,81,1,6,35,40,2,81,3,0,0.0,3,100.0,51,304,100,4,4,0,2,0,69,8
Irvin Cardona,MLT,FW,Saint-Étienne,26.0,1997.0,11.8,497,11,48,161,292,53,496,22,6,27.3,14,63.6,283,1519,693,30,21,10,38,12,395,135
Patrik Carlgren,SWE,GK,Nantes,32.0,1992.0,4.6,144,124,144,0,0,0,144,0,0,,0,,75,502,319,0,0,0,0,0,50,0
Josué Casimir,HAI,"FW,MF",Le Havre,22.0,2001.0,22.2,814,23,161,301,370,76,814,48,22,45.8,20,41.7,465,3306,1680,71,33,28,47,30,526,151
Cristian Cásseres Jr.,VEN,MF,Toulouse,24.0,2000.0,30.0,1727,75,442,990,330,18,1727,38,22,57.9,13,34.2,873,4119,1955,31,27,4,39,12,1009,46
Jean-Charles Castelletto,CMR,"DF,MF",Nantes,29.0,1995.0,29.1,1682,183,763,824,99,21,1682,3,3,100.0,0,0.0,948,3993,2020,21,14,2,16,4,1116,19
Enzo Caumont,FRA,MF,Angers,20.0,2004.0,0.4,20,2,7,6,7,0,20,0,0,,0,,10,35,24,0,0,0,0,0,13,0
Fabien Centonze,FRA,DF,Nantes,28.0,1996.0,2.9,184,14,49,62,74,4,184,7,2,28.6,4,57.1,90,519,275,10,5,0,4,2,105,31
Brendan Chardonnet,FRA,DF,Brest,29.0,1994.0,26.8,1521,219,864,615,46,25,1521,0,0,,0,,810,3593,1835,7,6,1,7,0,948,5
Jhoanner Chávez,ECU,"DF,MF",Lens,22.0,2002.0,6.6,373,21,107,145,125,15,373,6,3,50.0,3,50.0,179,853,403,14,6,3,11,8,208,36
Théo Chennahi,FRA,DF,Montpellier,19.0,2005.0,2.0,91,8,39,36,17,1,91,3,0,0.0,3,100.0,31,173,92,1,1,0,1,1,43,3
Sidiki Cherif,FRA,FW,Angers,17.0,2006.0,3.6,107,1,7,50,51,12,107,12,3,25.0,8,66.7,71,404,183,8,5,3,11,9,78,16
Rayan Cherki,FRA,"FW,MF",Lyon,20.0,2003.0,22.7,1573,6,120,653,826,132,1573,97,48,49.5,43,44.3,1021,6454,3610,106,91,41,48,43,1234,184
Lucas Chevalier,FRA,GK,Lille,22.0,2001.0,34.0,1150,914,1144,7,0,0,1150,0,0,,0,,736,3821,2320,0,0,0,0,0,645,0
Pedro Chirivella,ESP,MF,Nantes,27.0,1997.0,26.1,1740,48,366,1150,240,3,1740,7,3,42.9,4,57.1,946,4091,1939,16,14,1,15,7,1244,25
Joris Chotard,FRA,MF,Montpellier,22.0,2001.0,21.0,1012,79,296,560,162,9,1012,16,8,50.0,8,50.0,489,2324,970,20,13,0,15,11,579,35
Djaoui Cissé,FRA,MF,Rennes,20.0,2004.0,12.5,755,22,149,436,188,3,755,18,13,72.2,4,22.2,447,2693,1292,16,25,0,14,13,537,14
Yoann Cissé,FRA,MF,Auxerre,19.0,2004.0,0.1,8,0,0,3,5,0,8,0,0,,0,,4,8,2,0,0,0,1,0,4,2
Jonathan Clauss,FRA,"DF,MF",Nice,31.0,1992.0,25.6,1675,78,384,638,669,68,1675,28,11,39.3,16,57.1,747,3445,1994,53,26,9,36,8,899,160
Marcus Coco,FRA,DF,Nantes,28.0,1996.0,10.6,608,47,198,295,119,4,608,10,3,30.0,7,70.0,297,1329,583,12,9,1,11,6,345,40
Alois Confais,FRA,MF,Le Havre,27.0,1996.0,0.0,2,0,1,1,0,0,2,0,0,,0,,1,1,0,0,0,0,0,0,1,0
Francis Coquelin,FRA,MF,Nantes,33.0,1991.0,2.5,128,5,23,75,30,6,128,1,1,100.0,0,0.0,62,197,95,3,2,1,3,2,79,2
Derek Cornelius,CAN,DF,Marseille,26.0,1997.0,15.8,1493,107,532,883,81,14,1493,2,0,0.0,2,100.0,1012,4273,2384,10,13,0,8,2,1163,11
Pierre Cornud,FRA,DF,Saint-Étienne,27.0,1996.0,6.4,397,41,171,154,78,0,397,7,2,28.6,5,71.4,190,838,459,11,8,0,4,2,212,17
David Costa,POR,"MF,FW",Lens,23.0,2001.0,3.9,200,1,17,86,100,15,200,9,2,22.2,7,77.8,118,810,500,14,12,4,11,5,158,20
Logan Costa,CPV,DF,Toulouse,23.0,2001.0,1.0,69,12,34,33,3,0,69,0,0,,0,,37,179,115,1,0,0,0,1,42,1
Grégoire Coudert,FRA,GK,Brest,25.0,1999.0,2.0,74,57,74,0,0,0,74,0,0,,0,,48,322,211,0,0,0,0,0,42,0
Lasso Coulibaly,CIV,"FW,MF",Auxerre,21.0,2002.0,0.5,21,0,3,6,13,3,21,3,1,33.3,2,66.7,12,81,22,0,0,1,1,0,16,4
Mamadou Coulibaly,FRA,MF,Monaco,20.0,2004.0,0.1,9,0,1,5,3,0,9,2,1,50.0,0,0.0,4,24,10,0,0,0,1,0,6,1
Soumaïla Coulibaly,FRA,DF,Brest,20.0,2003.0,4.9,370,50,211,150,10,5,370,2,0,0.0,2,100.0,226,940,471,1,2,0,3,0,247,0
Tanguy Coulibaly,FRA,"FW,MF",Montpellier,23.0,2001.0,16.5,583,7,95,228,272,65,583,54,29,53.7,20,37.0,328,2483,1195,48,26,20,51,31,370,97
Marius Courcoul,FRA,"MF,DF",Angers,17.0,2007.0,3.4,191,10,59,100,34,1,191,5,1,20.0,4,80.0,90,462,191,5,1,0,4,0,116,7
Nicolas Cozza,FRA,"DF,MF",Nantes,25.0,1999.0,22.8,1044,75,373,424,257,30,1044,20,5,25.0,14,70.0,400,1920,921,25,10,1,30,6,463,56
Charlie Cresswell,ENG,DF,Toulouse,21.0,2002.0,28.8,1920,324,1044,801,89,56,1920,11,3,27.3,7,63.6,1033,4261,1800,8,7,1,20,3,1193,13
Kévin Danois,FRA,MF,Auxerre,20.0,2004.0,16.2,912,35,197,470,256,37,912,41,21,51.2,19,46.3,570,2743,1230,19,19,5,25,24,597,50
Kevin Danso,AUT,DF,Lens,25.0,1998.0,12.0,946,108,417,474,62,17,946,6,1,16.7,3,50.0,489,2756,1602,9,17,0,12,6,551,1
Dante,BRA,DF,Nice,40.0,1983.0,21.8,1651,171,795,785,81,19,1651,15,6,40.0,7,46.7,949,4418,2469,18,10,1,16,5,1138,8
Pape Daouda Diongue,SEN,"MF,FW",Strasbourg,,,0.9,78,3,18,44,16,5,78,4,0,0.0,4,100.0,40,159,71,2,2,0,3,1,53,3
Mohamed Daramy,DEN,FW,Reims,22.0,2002.0,0.2,8,1,1,4,3,3,8,0,0,,0,,5,59,45,3,0,3,2,1,7,2
Jonathan David,CAN,FW,Lille,24.0,2000.0,28.4,952,16,56,396,507,145,945,42,20,47.6,20,47.6,518,2432,1154,40,25,20,68,40,717,184
Zuriko Davitashvili,GEO,"FW,MF",Saint-Étienne,23.0,2001.0,30.9,1298,17,138,478,710,123,1296,123,46,37.4,71,57.7,764,5467,2388,95,56,47,74,57,905,224
Théo De Percin,MTQ,GK,Auxerre,23.0,2001.0,2.0,68,59,66,2,0,0,68,0,0,,0,,35,180,118,0,0,0,0,0,22,0
Thibault De Smet,BEL,DF,Reims,26.0,1998.0,2.1,146,24,79,62,6,1,146,1,0,0.0,1,100.0,83,379,212,1,0,0,2,0,94,2
Amar Dedić,BIH,DF,Marseille,21.0,2002.0,3.5,282,6,41,104,141,17,282,19,9,47.4,10,52.6,180,1311,748,21,12,5,8,8,194,46
Romain Del Castillo,FRA,FW,Brest,28.0,1996.0,14.0,840,6,69,392,393,41,836,44,19,43.2,25,56.8,438,2190,951,29,26,7,36,17,565,106
Thomas Delaine,FRA,DF,Strasbourg,32.0,1992.0,0.1,8,1,5,2,1,0,8,0,0,,0,,2,10,5,0,1,0,0,0,2,1
Andy Delort,ALG,FW,Montpellier,32.0,1991.0,6.7,171,4,12,69,91,24,171,5,3,60.0,2,40.0,90,342,172,4,2,2,16,8,130,20
Ousmane Dembélé,FRA,FW,Paris S-G,27.0,1997.0,19.2,1323,2,47,481,805,161,1322,95,42,44.2,51,53.7,877,6058,3446,127,87,66,41,32,1127,252
Rémy Descamps,FRA,GK,Lyon,28.0,1996.0,1.0,34,28,32,2,0,0,34,0,0,,0,,25,88,54,0,0,0,0,0,21,0
Arthur Desmas,FRA,GK,Le Havre,30.0,1994.0,18.0,561,458,556,5,0,0,561,0,0,,0,,296,1746,1078,0,0,0,2,0,254,0
Mamadou Diakhon,FRA,"FW,MF",Reims,18.0,2005.0,9.5,379,8,42,137,217,46,379,61,25,41.0,31,50.8,288,3150,1568,61,37,32,29,13,299,77
Bafodé Diakité,FRA,DF,Lille,23.0,2001.0,30.7,2475,199,973,1416,92,21,2475,9,9,100.0,0,0.0,1606,7489,4516,15,15,0,13,6,1891,3
Oumar Diakité,CIV,FW,Reims,20.0,2003.0,18.1,580,13,73,282,239,57,579,57,20,35.1,35,61.4,319,1848,728,24,20,4,64,38,397,93
Habib Diarra,SEN,"MF,FW",Strasbourg,20.0,2004.0,26.1,1214,50,276,610,342,42,1212,49,13,26.5,32,65.3,709,3457,1837,61,37,12,30,22,885,114
Krépin Diatta,SEN,"DF,FW",Monaco,25.0,1999.0,5.6,373,14,72,192,114,9,373,13,8,61.5,4,30.8,205,1254,693,17,13,1,10,2,230,41
Kandet Diawara,GUI,FW,Le Havre,24.0,2000.0,0.0,4,0,1,3,0,0,4,0,0,,0,,2,2,0,0,0,0,0,2,2,0
Mahamadou Diawara,FRA,MF,Le Havre,19.0,2005.0,6.5,321,19,85,159,84,11,321,13,6,46.2,5,38.5,180,1062,502,9,5,0,8,7,183,6
Mahamadou Diawara,FRA,MF,Lyon,19.0,2005.0,0.2,9,0,0,8,2,1,9,0,0,,0,,2,36,28,1,1,0,0,1,3,0
Bamba Dieng,SEN,FW,Angers,24.0,2000.0,5.9,157,3,14,58,86,24,156,14,2,14.3,11,78.6,96,419,194,6,5,3,11,10,135,35
