Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 24_level_0_Matches
22,Paul Akouokou,ci CIV,MF,Lyon,26,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
23,Clément Akpa,ci CIV,DF,Auxerre,22,2001,27.6,22,0.80,15,3,0,0,2,2,4,0.14,2,0,0,0,2,0,Matches
24,Chuba Akpom,eng ENG,FW,Lille,28,1995,7.1,17,2.39,8,0,2,5,2,0,3,0.42,1,0,0,1,1,0,Matches
25,Mohamed Ali Cho,fr FRA,"FW,MF",Nice,20,2004,18.0,59,3.28,45,3,5,1,5,0,11,0.61,8,0,1,1,1,0,Matches
26,Jim Allevinah,ga GAB,FW,Angers,29,1995,19.4,39,2.00,25,1,3,6,3,1,7,0.36,4,0,0,2,1,0,Matches
27,Thiago Almada,ar ARG,"MF,FW",Lyon,23,2001,10.6,52,4.92,39,8,1,3,1,0,11,1.04,10,0,0,0,1,0,Matches
28,Jordan Amavi,fr FRA,DF,Brest,30,1994,8.8,14,1.59,13,0,0,1,0,0,1,0.11,1,0,0,0,0,0,Matches
29,Kelvin Amian,fr FRA,DF,Nantes,26,1998,24.1,38,1.58,26,7,1,1,2,1,1,0.04,1,0,0,0,0,0,Matches
30,Michael Amir Murillo,pa PAN,DF,Marseille,28,1996,27.1,47,1.74,39,2,3,2,0,1,6,0.22,5,0,1,0,0,0,Matches
31,Samuel Amo-Ameyaw,eng ENG,"DF,MF",Strasbourg,18,2006,3.6,14,3.93,9,1,2,2,0,0,1,0.28,1,0,0,0,0,0,Matches
32,Mathis Amougou,fr FRA,MF,Saint-Étienne,18,2006,9.5,17,1.78,14,0,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
33,Benjamin André,fr FRA,MF,Lille,33,1990,29.9,53,1.77,46,0,0,2,4,1,9,0.30,6,0,0,2,1,0,Matches
34,Kyllian Antonio,fr FRA,"DF,MF",Lens,16,2008,1.5,1,0.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
35,Dennis Appiah,fr FRA,DF,Saint-Étienne,32,1992,23.6,38,1.61,32,3,2,0,0,1,3,0.13,2,1,0,0,0,0,Matches
36,Carlens Arcus,ht HAI,DF,Angers,28,1996,22.7,37,1.63,32,1,1,0,1,2,3,0.13,2,0,0,0,1,0,Matches
37,Hákon Arnar Haraldsson,is ISL,"MF,FW",Lille,21,2003,19.5,70,3.59,49,12,1,4,3,1,7,0.36,5,1,0,1,0,0,Matches
38,Marco Asensio,es ESP,"FW,MF",Paris S-G,28,1996,6.9,37,5.39,27,2,2,6,0,0,7,1.02,7,0,0,0,0,0,Matches
39,Lorenz Assignon,tg TOG,"DF,MF",Rennes,24,2000,26.2,67,2.56,52,7,3,3,1,1,10,0.38,7,0,0,2,1,0,Matches
40,Dehmaine Assoumani,fr FRA,"MF,FW",Nantes,19,2005,1.1,7,6.36,5,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
41,Valentin Atangana Edoa,fr FRA,MF,Reims,18,2005,31.7,49,1.55,33,0,3,5,4,4,1,0.03,1,0,0,0,0,0,Matches
42,Florian Ayé,fr FRA,FW,Auxerre,27,1997,6.4,5,0.78,4,0,0,1,0,0,2,0.31,1,0,0,1,0,0,Matches
43,André Ayew,gh GHA,FW,Le Havre,34,1989,16.1,20,1.24,15,0,1,2,2,0,1,0.06,1,0,0,0,0,0,Matches
44,Neil El Aynaoui,ma MAR,MF,Lens,23,2001,17.6,42,2.38,22,17,0,1,1,1,2,0.11,0,2,0,0,0,0,Matches
45,Shavy Babicka,ga GAB,"MF,FW",Toulouse,24,2000,13.2,29,2.20,20,1,3,0,3,2,5,0.38,3,0,1,0,1,0,Matches
46,Theo Bair,ca CAN,FW,Auxerre,24,1999,10.4,17,1.63,14,0,1,2,0,0,2,0.19,1,0,0,1,0,0,Matches
47,Mitchel Bakker,nl NED,"FW,DF",Lille,24,2000,12.7,40,3.13,28,8,2,1,1,0,4,0.31,2,1,0,0,1,0,Matches
48,Darryl Bakola,fr FRA,"DF,MF",Marseille,16,2007,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
49,Dilane Bakwa,fr FRA,"MF,DF",Strasbourg,21,2002,27.7,110,3.97,67,21,10,3,7,2,16,0.58,13,1,1,0,1,0,Matches
50,Leonardo Balerdi,ar ARG,DF,Marseille,25,1999,25.3,27,1.07,22,0,3,2,0,0,3,0.12,3,0,0,0,0,0,Matches
51,Fodé Ballo-Touré,sn SEN,"DF,MF",Le Havre,27,1997,6.5,4,0.61,4,0,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
52,Folarin Balogun,us USA,FW,Monaco,23,2001,6.8,19,2.78,13,0,1,4,1,0,2,0.29,0,0,1,1,0,0,Matches
53,Abdoulaye Bamba,ci CIV,DF,Angers,34,1990,16.8,10,0.60,8,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
54,Mohamed Bamba,ci CIV,MF,Reims,19,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
55,Valentín Barco,ar ARG,"MF,DF",Strasbourg,20,2004,12.9,20,1.56,17,0,1,1,1,0,6,0.47,6,0,0,0,0,0,Matches
56,Bradley Barcola,fr FRA,FW,Paris S-G,21,2002,24.2,101,4.17,87,1,5,4,2,2,20,0.83,17,0,1,2,0,0,Matches
57,Melvin Bard,fr FRA,"DF,MF",Nice,23,2000,21.5,49,2.28,40,2,4,2,1,0,4,0.19,4,0,0,0,0,0,Matches
58,Gabriel Bares,ch SUI,"MF,DF",Montpellier,23,2000,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
59,Téo Barisic,hr CRO,DF,Lyon,19,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
60,Dylan Batubinsika,cd COD,DF,Saint-Étienne,28,1996,22.4,9,0.40,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
61,Haris Belkebla,dz ALG,MF,Angers,30,1994,19.9,14,0.70,14,0,0,0,0,0,4,0.20,4,0,0,0,0,0,Matches
62,Yassin Belkhdim,fr FRA,MF,Angers,22,2002,16.9,12,0.71,10,0,0,2,0,0,1,0.06,1,0,0,0,0,0,Matches
63,Eliesse Ben Seghir,ma MAR,"MF,FW",Monaco,19,2005,19.4,77,3.96,57,7,1,8,4,0,7,0.36,4,1,0,1,1,0,Matches
64,Ismaël Bennacer,dz ALG,MF,Marseille,26,1997,7.2,25,3.48,17,4,2,1,0,1,4,0.56,2,1,0,0,0,1,Matches
65,Saïd Benrahma,dz ALG,"FW,MF",Lyon,28,1995,8.2,27,3.31,17,7,3,0,0,0,6,0.74,5,0,1,0,0,0,Matches
66,Nabil Bentaleb,dz ALG,MF,Lille,29,1994,3.7,4,1.09,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
67,Lucas Beraldo,br BRA,DF,Paris S-G,20,2003,22.3,22,0.98,22,0,0,0,0,0,3,0.13,3,0,0,0,0,0,Matches
68,Maxime Bernauer,fr FRA,DF,Saint-Étienne,26,1998,8.5,8,1.00,7,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
69,Dimitry Bertaud,cd COD,GK,Montpellier,26,1998,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
70,Mika Biereth,dk DEN,FW,Monaco,21,2003,13.6,38,2.78,32,0,0,3,2,1,4,0.29,3,0,0,0,1,0,Matches
71,Emmanuel Biumla,fr FRA,DF,Angers,19,2005,14.8,4,0.27,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
72,Marco Bizot,nl NED,GK,Brest,33,1991,32.0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
73,Ludovic Blas,fr FRA,"MF,FW",Rennes,26,1997,25.5,107,4.20,60,24,6,7,4,6,16,0.63,7,4,1,1,2,1,Matches
74,Augustine Boakye,gh GHA,"FW,MF",Saint-Étienne,23,2000,8.1,35,4.30,24,1,5,3,2,0,1,0.12,0,0,0,1,0,0,Matches
75,Mathéo Bodmer,fr FRA,MF,Le Havre,20,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
76,Jeremie Boga,ci CIV,"MF,FW",Nice,27,1997,11.7,51,4.36,32,5,4,6,4,0,3,0.26,2,0,0,1,0,0,Matches
77,Moïse Bombito,ca CAN,DF,Nice,24,2000,24.4,18,0.74,17,0,0,0,0,1,4,0.16,4,0,0,0,0,0,Matches
78,Saïmon Bouabré,fr FRA,"MF,FW",Monaco,18,2006,1.1,1,0.93,1,0,0,0,0,0,1,0.93,1,0,0,0,0,0,Matches
79,Ayyoub Bouaddi,fr FRA,MF,Lille,16,2007,12.8,14,1.10,12,0,1,0,1,0,2,0.16,1,0,1,0,0,0,Matches
80,Badredine Bouanani,dz ALG,"MF,FW",Nice,19,2004,12.2,47,3.85,34,3,3,3,2,2,9,0.74,5,1,1,1,1,0,Matches
81,Benjamin Bouchouari,ma MAR,MF,Saint-Étienne,22,2001,19.7,52,2.71,44,0,2,3,2,1,3,0.16,3,0,0,0,0,0,Matches
82,Hicham Boudaoui,dz ALG,MF,Nice,24,1999,27.1,65,2.40,53,1,1,5,3,2,7,0.26,6,0,0,0,1,0,Matches
83,Justin Bourgault,fr FRA,DF,Brest,18,2005,1.4,2,1.49,2,0,0,0,0,0,1,0.74,1,0,0,0,0,0,Matches
84,Benjamin Bourigeaud,fr FRA,MF,Rennes,30,1994,0.9,2,2.25,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
85,Bilal Brahimi,dz ALG,MF,Nice,24,2000,0.8,1,1.18,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
86,Lilian Brassier,fr FRA,DF,Marseille,24,1999,8.7,3,0.35,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
87,Lilian Brassier,fr FRA,DF,Rennes,24,1999,13.7,22,1.60,16,1,0,3,2,0,1,0.07,1,0,0,0,0,0,Matches
88,Anthony Briançon,fr FRA,DF,Saint-Étienne,29,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
89,Aurélio Buta,pt POR,DF,Reims,27,1997,21.9,31,1.42,23,5,0,2,0,1,4,0.18,3,1,0,0,0,0,Matches
90,Marcin Bułka,pl POL,GK,Nice,24,1999,34.0,3,0.09,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
91,Rémy Cabella,fr FRA,"FW,MF",Lille,34,1990,11.2,60,5.33,36,11,2,6,4,1,6,0.53,2,1,0,1,2,0,Matches
92,Mathieu Cafaro,fr FRA,"MF,FW",Saint-Étienne,27,1997,8.1,25,3.07,17,5,1,1,1,0,2,0.25,2,0,0,0,0,0,Matches
93,Duje Ćaleta-Car,hr CRO,DF,Lyon,27,1996,17.6,5,0.28,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
94,Issiaga Camara,gn GUI,MF,Nice,19,2005,0.2,2,9.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
95,Lamine Camara,sn SEN,MF,Monaco,20,2004,22.8,82,3.59,43,30,0,4,2,3,13,0.57,7,5,0,1,0,0,Matches
96,Mahdi Camara,fr FRA,"MF,FW",Brest,26,1998,29.5,71,2.40,49,0,4,6,8,4,7,0.24,4,0,1,1,1,0,Matches
97,Ousmane Camara,ml MLI,DF,Angers,21,2003,2.8,5,1.79,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
98,Axel Camblan,fr FRA,"MF,FW",Brest,20,2003,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
99,Jaydee Canvot,fr FRA,"DF,MF",Toulouse,18,2006,12.3,14,1.14,13,0,0,0,1,0,2,0.16,2,0,0,0,0,0,Matches
100,Pierrick Capelle,fr FRA,MF,Angers,37,1987,5.4,15,2.80,10,0,0,2,0,3,1,0.19,1,0,0,0,0,0,Matches
101,Gabin Capuano,fr FRA,FW,Lens,18,2006,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
102,Maxence Caqueret,fr FRA,MF,Lyon,24,2000,6.4,14,2.20,12,0,1,1,0,0,1,0.16,1,0,0,0,0,0,Matches
103,Simon Cara,fr FRA,"MF,FW",Montpellier,19,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
104,Valentin Carboni,ar ARG,"MF,FW",Marseille,19,2005,1.1,5,4.37,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
105,Irvin Cardona,mt MLT,FW,Saint-Étienne,26,1997,11.8,25,2.31,20,0,1,4,0,0,3,0.28,2,0,0,1,0,0,Matches
106,Patrik Carlgren,se SWE,GK,Nantes,32,1992,4.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
107,Josué Casimir,ht HAI,"FW,MF",Le Havre,22,2001,22.2,60,2.70,36,2,6,5,9,2,8,0.36,3,0,1,1,3,0,Matches
108,Cristian Cásseres Jr.,ve VEN,MF,Toulouse,24,2000,30.0,77,2.57,41,20,4,1,5,6,5,0.17,2,2,0,0,0,1,Matches
109,Jean-Charles Castelletto,cm CMR,"DF,MF",Nantes,29,1995,29.1,20,0.69,17,0,0,2,1,0,2,0.07,1,0,0,1,0,0,Matches
110,Enzo Caumont,fr FRA,MF,Angers,20,2004,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
111,Fabien Centonze,fr FRA,DF,Nantes,28,1996,2.9,8,2.72,6,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
112,Brendan Chardonnet,fr FRA,DF,Brest,29,1994,26.8,24,0.89,21,0,0,2,1,0,4,0.15,3,0,0,1,0,0,Matches
113,Jhoanner Chávez,ec ECU,"DF,MF",Lens,22,2002,6.6,15,2.27,8,5,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
114,Théo Chennahi,fr FRA,DF,Montpellier,19,2005,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
115,Sidiki Cherif,fr FRA,FW,Angers,17,2006,3.6,4,1.11,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
116,Rayan Cherki,fr FRA,"FW,MF",Lyon,20,2003,22.7,146,6.44,101,21,11,9,4,0,20,0.88,15,2,1,2,0,0,Matches
117,Lucas Chevalier,fr FRA,GK,Lille,22,2001,34.0,6,0.18,5,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
118,Pedro Chirivella,es ESP,MF,Nantes,27,1997,26.1,55,2.11,54,1,0,0,0,0,6,0.23,6,0,0,0,0,0,Matches
119,Joris Chotard,fr FRA,MF,Montpellier,22,2001,21.0,24,1.20,21,0,0,1,0,2,0,0.00,0,0,0,0,0,0,Matches
120,Djaoui Cissé,fr FRA,MF,Rennes,20,2004,12.5,27,2.17,22,0,3,1,1,0,1,0.08,1,0,0,0,0,0,Matches
121,Yoann Cissé,fr FRA,MF,Auxerre,19,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
122,Jonathan Clauss,fr FRA,"DF,MF",Nice,31,1992,25.6,99,3.87,58,35,0,3,2,1,15,0.59,9,4,0,1,1,0,Matches
123,Marcus Coco,fr FRA,DF,Nantes,28,1996,10.6,20,1.89,17,3,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
124,Alois Confais,fr FRA,MF,Le Havre,27,1996,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
125,Francis Coquelin,fr FRA,MF,Nantes,33,1991,2.5,13,5.27,7,0,0,4,0,2,2,0.81,1,0,0,1,0,0,Matches
126,Derek Cornelius,ca CAN,DF,Marseille,26,1997,15.8,9,0.57,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
127,Pierre Cornud,fr FRA,DF,Saint-Étienne,27,1996,6.4,5,0.78,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
128,David Costa,pt POR,"MF,FW",Lens,23,2001,3.9,8,2.05,5,1,0,1,1,0,1,0.26,0,0,0,0,1,0,Matches
129,Logan Costa,cv CPV,DF,Toulouse,23,2001,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
130,Grégoire Coudert,fr FRA,GK,Brest,25,1999,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
131,Lasso Coulibaly,ci CIV,"FW,MF",Auxerre,21,2002,0.5,1,2.05,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
132,Mamadou Coulibaly,fr FRA,MF,Monaco,20,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
133,Soumaïla Coulibaly,fr FRA,DF,Brest,20,2003,4.9,8,1.64,5,0,0,2,1,0,3,0.62,0,0,0,2,1,0,Matches
134,Tanguy Coulibaly,fr FRA,"FW,MF",Montpellier,23,2001,16.5,45,2.90,26,1,3,6,7,2,3,0.19,1,0,1,1,0,0,Matches
135,Marius Courcoul,fr FRA,"MF,DF",Angers,17,2007,3.4,3,0.87,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
136,Nicolas Cozza,fr FRA,"DF,MF",Nantes,25,1999,22.8,20,0.88,16,0,0,3,1,0,2,0.09,1,0,0,0,1,0,Matches
137,Charlie Cresswell,eng ENG,DF,Toulouse,21,2002,28.8,24,0.83,18,0,0,5,1,0,3,0.10,2,0,0,1,0,0,Matches
138,Kévin Danois,fr FRA,MF,Auxerre,20,2004,16.2,54,3.33,45,0,5,2,1,1,6,0.37,5,0,0,1,0,0,Matches
139,Kevin Danso,at AUT,DF,Lens,25,1998,12.0,12,1.00,12,0,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
140,Dante,br BRA,DF,Nice,40,1983,21.8,21,0.96,19,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
141,Pape Daouda Diongue,sn SEN,"MF,FW",Strasbourg,,,0.9,1,1.15,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
142,Mohamed Daramy,dk DEN,FW,Reims,22,2002,0.2,2,11.25,1,0,0,1,0,0,1,5.63,0,0,0,1,0,0,Matches
143,Jonathan David,ca CAN,FW,Lille,24,2000,28.4,74,2.61,59,0,4,6,5,0,8,0.28,5,0,1,1,1,0,Matches
144,Zuriko Davitashvili,ge GEO,"FW,MF",Saint-Étienne,23,2001,30.9,115,3.85,55,23,16,13,8,0,15,0.50,8,1,4,0,2,0,Matches
145,Théo De Percin,mq MTQ,GK,Auxerre,23,2001,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
146,Thibault De Smet,be BEL,DF,Reims,26,1998,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
147,Amar Dedić,ba BIH,DF,Marseille,21,2002,3.5,14,4.01,11,0,2,1,0,0,1,0.29,1,0,0,0,0,0,Matches
148,Romain Del Castillo,fr FRA,FW,Brest,28,1996,14.0,67,4.79,33,24,2,3,4,1,9,0.64,7,1,0,0,1,0,Matches
149,Thomas Delaine,fr FRA,DF,Strasbourg,32,1992,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
150,Andy Delort,dz ALG,FW,Montpellier,32,1991,6.7,12,2.09,9,0,1,1,1,0,1,0.17,1,0,0,0,0,0,Matches
151,Ousmane Dembélé,fr FRA,FW,Paris S-G,27,1997,19.2,110,5.72,75,16,9,6,3,1,15,0.78,11,0,1,2,1,0,Matches
152,Rémy Descamps,fr FRA,GK,Lyon,28,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
153,Arthur Desmas,fr FRA,GK,Le Havre,30,1994,18.0,3,0.17,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
154,Mamadou Diakhon,fr FRA,"FW,MF",Reims,18,2005,9.5,37,3.88,20,1,4,5,6,1,2,0.21,1,0,0,1,0,0,Matches
155,Bafodé Diakité,fr FRA,DF,Lille,23,2001,30.7,19,0.62,17,0,0,1,1,0,3,0.10,2,0,0,0,1,0,Matches
156,Oumar Diakité,ci CIV,FW,Reims,20,2003,18.1,39,2.16,29,0,2,5,3,0,4,0.22,4,0,0,0,0,0,Matches
157,Habib Diarra,sn SEN,"MF,FW",Strasbourg,20,2004,26.1,57,2.18,47,1,0,3,6,0,8,0.31,6,0,0,0,2,0,Matches
158,Krépin Diatta,sn SEN,"DF,FW",Monaco,25,1999,5.6,10,1.77,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
159,Kandet Diawara,gn GUI,FW,Le Havre,24,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
160,Mahamadou Diawara,fr FRA,MF,Le Havre,19,2005,6.5,14,2.16,13,0,0,1,0,0,1,0.15,1,0,0,0,0,0,Matches
161,Mahamadou Diawara,fr FRA,MF,Lyon,19,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
162,Bamba Dieng,sn SEN,FW,Angers,24,2000,5.9,6,1.02,4,0,1,0,1,0,1,0.17,0,0,0,0,1,0,Matches
163,Kembo Diliwidi,fr FRA,DF,Lens,18,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
164,Sinaly Diomande,ci CIV,DF,Auxerre,23,2001,21.6,21,0.97,19,0,0,2,0,0,5,0.23,3,0,0,2,0,0,Matches
165,Lois Diony,fr FRA,FW,Angers,31,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
166,Sérigné Diop,sn SEN,FW,Brest,19,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
167,Sofiane Diop,ma MAR,"MF,FW",Nice,24,2000,11.8,47,3.98,37,4,0,2,4,0,9,0.76,7,1,0,0,1,0,Matches
168,Andy Diouf,fr FRA,MF,Lens,21,2003,24.7,85,3.44,63,1,11,7,2,1,3,0.12,3,0,0,0,0,0,Matches
169,Yehvann Diouf,sn SEN,GK,Reims,24,1999,34.0,7,0.21,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
170,Assane Dioussé,sn SEN,MF,Auxerre,26,1997,7.4,13,1.76,11,0,0,1,0,1,1,0.14,1,0,0,0,0,0,Matches
171,Álex Domínguez,es ESP,GK,Toulouse,26,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
172,Gianluigi Donnarumma,it ITA,GK,Paris S-G,25,1999,23.2,2,0.09,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
173,Sékou Doucoure,fr FRA,DF,Nantes,19,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
174,Désiré Doué,fr FRA,"FW,MF",Paris S-G,19,2005,19.2,109,5.66,84,1,14,4,5,1,24,1.25,15,0,4,1,3,1,Matches
175,Guela Doué,ci CIV,DF,Strasbourg,21,2002,30.2,44,1.46,31,2,4,4,1,2,5,0.17,5,0,0,0,0,0,Matches
176,Douglas,br BRA,MF,Nantes,27,1997,25.6,34,1.33,26,2,1,3,1,1,3,0.12,2,0,0,1,0,0,Matches
