Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 24_level_0_Matches
179,Tim Handwerker,de GER,"FW,DF",Utrecht,25,1998,0.2,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,,Matches
180,Kornelius Hansen,no NOR,FW,Almere City,22,2001,15.4,2,0,0,9,21,16,17,1,3,1,0,0,43,19,61,23.8,Matches
181,Sontje Hansen,cw CUW,FW,NEC Nijmegen,21,2002,21.2,3,0,0,11,24,4,40,6,16,2,0,0,94,15,26,36.6,Matches
182,Emil Hansson,se SWE,"FW,MF",Heracles Almelo,25,1998,20.9,2,0,0,8,5,2,83,1,6,0,1,0,129,0,8,0.0,Matches
183,Lennard Hartjes,nl NED,MF,Excelsior,20,2003,1.0,0,0,0,0,2,0,0,1,2,0,0,0,9,1,1,50.0,Matches
184,Quilindschy Hartman,nl NED,DF,Feyenoord,21,2001,23.0,3,0,0,21,5,1,66,28,25,0,1,0,129,30,26,53.6,Matches
185,Jorrel Hato,nl NED,DF,Ajax,17,2006,32.9,5,0,0,12,13,0,9,45,38,0,0,1,189,76,69,52.4,Matches
186,Pantelis Hatzidiakos,gr GRE,DF,AZ Alkmaar,26,1997,2.0,1,0,0,2,0,0,4,1,1,0,0,0,9,2,2,50.0,Matches
187,Mike Hauptmeijer,nl NED,GK,Zwolle,26,1997,2.0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,,Matches
188,Thom Haye,id IDN,MF,Heerenveen,28,1995,29.0,4,1,0,31,16,0,146,30,36,0,0,0,230,26,26,50.0,Matches
189,Nazjir Held,cw CUW,DF,Utrecht,17,2005,0.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,Matches
190,Jordan Henderson,eng ENG,MF,Ajax,33,1990,8.3,0,0,0,8,4,0,40,5,2,0,0,0,43,6,3,66.7,Matches
191,Ramon Hendriks,nl NED,DF,Vitesse,22,2001,29.4,7,0,0,29,24,1,6,36,27,0,2,0,160,68,49,58.1,Matches
192,Tom Hendriks,nl NED,GK,Fortuna Sittard,21,2002,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
193,Sjors Hermsen,,FW,Fortuna Sittard,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
194,Mees Hilgers,id IDN,DF,Twente,22,2001,24.3,5,1,0,24,17,2,4,26,32,0,0,0,141,31,36,46.3,Matches
195,Bart van Hintum,nl NED,DF,Zwolle,36,1987,2.0,1,0,0,3,0,0,13,6,3,0,0,0,12,3,3,50.0,Matches
196,Mees Hoedemakers,nl NED,MF,NEC Nijmegen,25,1998,21.7,2,1,0,18,15,2,46,30,35,0,0,0,126,14,23,37.8,Matches
197,Quincy Hoeve,bq BOE,"FW,MF",Volendam,20,2003,3.9,3,0,0,4,7,1,1,0,1,0,0,0,12,38,25,60.3,Matches
198,Justin Hoogma,nl NED,DF,Heracles Almelo,25,1998,28.7,6,1,0,27,7,4,10,17,30,0,1,0,126,66,52,55.9,Matches
199,Siebe Horemans,be BEL,DF,Excelsior,25,1998,33.6,5,1,0,25,11,0,84,45,58,0,1,0,167,75,60,55.6,Matches
200,Jizz Hornkamp,nl NED,FW,Heracles Almelo,25,1998,14.3,2,0,0,23,15,5,4,3,7,1,0,0,28,58,49,54.2,Matches
201,Jeroen Houwen,nl NED,GK,RKC Waalwijk,27,1996,3.6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,Matches
202,Ajdin Hrustic,au AUS,"MF,FW",Heracles Almelo,27,1996,12.9,3,0,0,11,19,0,47,5,10,0,0,0,62,2,5,28.6,Matches
203,Dean Huiberts,nl NED,"MF,DF",Zwolle,23,2000,1.3,0,0,0,2,1,0,1,4,2,0,0,0,2,0,0,,Matches
204,Daan Huisman,nl NED,FW,Vitesse,21,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
205,Younes Taha El Idrissi,ma MAR,"FW,MF",Twente,20,2002,5.2,2,0,0,3,4,0,53,1,8,0,0,0,31,7,5,58.3,Matches
206,Zidane Iqbal,iq IRQ,"MF,DF",Utrecht,20,2003,5.7,0,0,0,8,5,0,4,3,10,0,0,0,41,2,4,33.3,Matches
207,Nicolas Isimat-Mirin,fr FRA,DF,Vitesse,31,1991,24.2,3,1,1,28,13,1,0,27,25,0,0,0,141,83,36,69.7,Matches
208,Amir Ismaïl,nl NED,FW,Heerenveen,18,2004,0.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0.0,Matches
209,Luka Ivanušec,hr CRO,FW,Feyenoord,24,1998,12.9,0,0,0,4,10,1,68,4,16,0,0,0,62,5,7,41.7,Matches
210,Joey Jacobs,nl NED,DF,Almere City,23,2000,21.8,7,0,0,35,6,0,17,26,37,0,0,0,92,52,32,61.9,Matches
211,Alireza Jahanbakhsh,ir IRN,"FW,MF",Feyenoord,29,1993,5.1,1,0,0,10,3,0,33,5,13,0,0,0,38,13,5,72.2,Matches
212,Dean James,id IDN,"DF,FW",Go Ahead Eag,23,2000,1.1,0,0,0,2,3,0,3,2,2,0,0,0,4,0,3,0.0,Matches
213,Victor Jensen,dk DEN,"MF,FW",Utrecht,23,2000,16.4,2,0,0,26,16,3,12,6,19,0,0,0,83,15,27,35.7,Matches
214,Divaio Jhaïr-Bobson,nl NED,"DF,FW",Zwolle,19,2004,0.6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,50.0,Matches
215,Darius Johnson,gd GRN,"FW,MF",Volendam,23,2000,13.3,2,0,0,12,23,6,25,11,8,0,0,0,40,15,22,40.5,Matches
216,Miliano Jonathans,id IDN,"MF,FW",Vitesse,19,2004,1.0,0,0,0,1,5,0,1,1,1,0,0,0,6,2,2,50.0,Matches
217,Luuk de Jong,nl NED,FW,PSV Eindhoven,32,1990,30.6,3,0,0,24,29,26,10,3,17,0,0,0,73,130,95,57.8,Matches
218,Mauro Júnior,br BRA,"MF,DF",PSV Eindhoven,24,1999,9.7,0,0,0,4,8,0,20,7,12,0,0,0,52,11,10,52.4,Matches
219,Ibrahim El Kadiri,nl NED,FW,Volendam,21,2002,0.9,0,0,0,2,0,0,3,0,2,0,0,0,4,1,3,25.0,Matches
220,Jochem van de Kamp,nl NED,"DF,MF",Almere City,19,2003,21.1,1,0,0,19,17,0,10,35,32,1,0,0,123,25,29,46.3,Matches
221,Ahmetcan Kaplan,tr TUR,DF,Ajax,20,2003,10.5,3,1,0,14,12,0,0,9,14,0,0,0,54,43,23,65.2,Matches
222,Safouane Karim,nl NED,"MF,FW",Volendam,19,2004,2.6,3,1,1,10,9,0,2,3,5,0,0,0,24,3,6,33.3,Matches
223,Daniel Karlsbakk,no NOR,"FW,MF",Heerenveen,20,2003,3.3,0,0,0,5,5,1,0,1,3,0,0,0,5,7,16,30.4,Matches
224,Souffian El Karouani,ma MAR,DF,Utrecht,22,2000,27.2,4,0,0,29,24,2,120,17,50,0,0,0,121,29,26,52.7,Matches
225,Denso Kasius,nl NED,DF,AZ Alkmaar,20,2002,5.0,0,1,0,5,2,0,16,9,11,0,0,0,37,0,2,0.0,Matches
226,Sam Kersten,nl NED,DF,Zwolle,25,1998,34.0,3,0,0,29,13,1,2,55,43,0,1,2,145,39,43,47.6,Matches
227,Yann Kitala,,FW,Almere City,25,1998,5.3,3,0,0,18,16,3,6,0,3,0,0,0,19,23,43,34.8,Matches
228,Joshua Kitolano,no NOR,MF,Sparta R'dam,21,2001,23.4,2,0,0,14,29,2,12,6,19,0,0,0,114,9,25,26.5,Matches
229,Mathias Kjølø,no NOR,MF,Twente,22,2001,24.8,3,0,0,19,32,0,14,28,19,0,0,0,186,24,39,38.1,Matches
230,Davy Klaassen,nl NED,MF,Ajax,30,1993,0.7,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,,Matches
231,Sean Klaiber,sr SUR,DF,Utrecht,29,1994,1.1,0,0,0,0,0,0,4,0,7,0,0,0,12,1,0,100.0,Matches
232,Flip Klomp,nl NED,MF,Volendam,21,2001,0.4,0,0,0,0,1,0,0,0,3,0,0,0,4,0,1,0.0,Matches
233,Mats Köhlert,de GER,DF,Heerenveen,25,1998,32.9,6,0,0,28,23,2,171,34,21,0,0,0,174,18,30,37.5,Matches
234,Luuk Koopmans,nl NED,GK,Fortuna Sittard,29,1993,5.0,0,0,0,0,0,0,0,0,1,0,0,0,12,1,0,100.0,Matches
235,Peer Koopmeiners,nl NED,MF,Almere City,23,2000,30.8,7,1,0,75,18,0,157,41,66,0,0,0,285,70,41,63.1,Matches
236,Kacper Kozłowski,pl POL,"MF,FW",Vitesse,19,2003,22.7,4,0,0,34,33,2,61,13,24,0,0,0,99,27,35,43.5,Matches
237,Joris Kramer,nl NED,DF,Go Ahead Eag,26,1996,28.5,2,0,0,10,6,0,5,26,25,0,0,0,157,98,92,51.6,Matches
238,Michiel Kramer,nl NED,FW,RKC Waalwijk,34,1988,20.3,4,0,0,19,16,8,3,0,2,0,0,0,34,72,72,50.0,Matches
239,Filip Krastev,bg BUL,MF,Zwolle,21,2001,10.0,2,0,0,14,18,0,4,13,20,0,1,0,73,9,7,56.3,Matches
240,Mohammed Kudus,gh GHA,"FW,MF",Ajax,22,2000,2.0,0,0,0,2,3,1,8,1,2,0,0,0,9,1,2,33.3,Matches
241,Bas Kuipers,nl NED,DF,Go Ahead Eag,28,1994,32.8,6,0,0,29,35,3,134,31,28,0,0,0,143,25,21,54.3,Matches
242,Garang Kuol,au AUS,"FW,MF",Volendam,18,2004,7.6,1,0,0,13,10,3,13,2,5,0,0,0,36,3,5,37.5,Matches
243,Dave Kwakman,nl NED,MF,AZ Alkmaar,18,2004,0.8,0,0,0,3,4,0,2,1,0,0,0,0,5,0,5,0.0,Matches
244,Rajiv van La Parra,nl NED,"FW,MF",Almere City,32,1991,20.0,1,0,0,39,46,9,46,1,15,0,0,0,96,43,90,32.3,Matches
245,Zakaria Labyad,ma MAR,"MF,FW",Utrecht,30,1993,3.1,0,0,0,6,3,0,16,2,2,0,0,0,19,6,5,54.5,Matches
246,Mayckel Lahdo,se SWE,FW,AZ Alkmaar,20,2002,8.5,0,0,0,13,8,0,13,2,6,0,0,0,39,3,9,25.0,Matches
247,Thomas Lam,fi FIN,DF,Zwolle,29,1993,29.4,6,0,0,30,7,0,2,25,20,0,0,0,133,78,44,63.9,Matches
248,Sam Lammers,nl NED,FW,Utrecht,26,1997,17.8,0,0,0,21,28,7,12,4,16,0,0,0,40,46,39,54.1,Matches
249,Lazaros Lamprou,gr GRE,"FW,MF",Excelsior,25,1997,18.0,4,1,1,9,20,3,49,11,10,0,0,0,73,17,30,36.2,Matches
250,Tygo Land,nl NED,MF,PSV Eindhoven,17,2006,0.2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,Matches
251,Noa Lang,nl NED,"FW,MF",PSV Eindhoven,24,1999,6.5,0,0,0,7,10,5,20,1,1,1,0,0,29,1,3,25.0,Matches
252,Tobias Lauritsen,no NOR,FW,Sparta R'dam,25,1997,27.6,2,0,0,24,40,12,8,3,4,0,0,0,58,219,127,63.3,Matches
253,Barry Lauwers,nl NED,GK,Volendam,23,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,100.0,Matches
254,Marko Lazetić,rs SRB,"FW,DF",Fortuna Sittard,19,2004,2.0,1,0,0,1,5,0,1,0,1,0,0,0,5,2,8,20.0,Matches
255,Luke Le Roux,za RSA,MF,Volendam,23,2000,9.7,3,0,0,17,4,0,3,9,18,0,0,0,55,4,12,25.0,Matches
256,Richy Ledezma,us USA,MF,PSV Eindhoven,22,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
257,Kelvin Leerdam,sr SUR,DF,Heracles Almelo,33,1990,8.7,0,0,0,6,3,1,1,7,6,0,0,0,42,10,10,50.0,Matches
258,Yannick Leliendal,sr SUR,DF,Utrecht,21,2002,5.5,1,0,0,4,7,0,8,7,7,0,0,0,30,6,3,66.7,Matches
259,Julian Lelieveld,nl NED,DF,RKC Waalwijk,25,1997,26.9,4,0,0,21,11,1,80,28,58,0,0,1,130,33,21,61.1,Matches
260,Isac Lidberg,se SWE,FW,Utrecht,24,1998,10.5,1,0,0,11,23,4,6,1,5,0,0,0,22,31,39,44.3,Matches
261,Anthony Limbombe,be BEL,FW,Almere City,29,1994,2.0,0,0,0,0,4,1,11,1,0,0,0,0,4,0,3,0.0,Matches
262,Bryan Limbombe,be BEL,"FW,MF",Heracles Almelo,22,2001,19.3,2,1,0,25,28,4,36,4,9,2,0,0,83,7,25,21.9,Matches
263,Ondřej Lingr,cz CZE,"MF,FW",Feyenoord,24,1998,3.8,0,0,0,4,5,0,5,1,1,0,0,0,21,9,9,50.0,Matches
264,Evert Linthorst,nl NED,MF,Go Ahead Eag,23,2000,26.3,0,0,0,12,17,0,19,36,19,0,0,0,204,22,25,46.8,Matches
265,Enric Llansana,nl NED,"MF,DF",Go Ahead Eag,22,2001,13.6,1,0,0,25,7,1,6,13,32,0,1,0,105,35,24,59.3,Matches
266,Loizos Loizou,cy CYP,"FW,MF",Heerenveen,20,2003,1.5,0,0,0,2,4,0,2,0,0,0,0,0,3,1,2,33.3,Matches
267,Chris Lokesa,be BEL,"FW,MF",RKC Waalwijk,18,2004,22.9,3,0,0,19,24,4,29,13,13,0,0,0,112,14,14,50.0,Matches
268,Justin Lonwijk,sr SUR,"FW,MF",Fortuna Sittard,23,1999,11.4,3,0,0,24,18,0,8,13,15,1,0,0,50,18,19,48.6,Matches
269,Marcos López,pe PER,DF,Feyenoord,23,1999,5.2,1,0,0,4,6,0,4,2,3,0,0,0,26,9,7,56.3,Matches
270,Hirving Lozano,mx MEX,FW,PSV Eindhoven,28,1995,17.1,2,0,0,17,29,11,81,15,14,1,0,0,72,7,9,43.8,Matches
271,Thierry Lutonda,be BEL,DF,RKC Waalwijk,22,2000,8.0,0,0,0,6,6,0,10,18,14,0,0,0,51,11,14,44.0,Matches
272,Christopher Mamengi,nl NED,"DF,FW",Almere City,22,2001,0.8,0,0,0,0,1,0,0,4,2,0,0,0,3,2,5,28.6,Matches
273,Million Manhoef,nl NED,FW,Vitesse,21,2002,16.2,0,1,0,20,31,7,51,2,12,0,0,0,84,9,14,39.1,Matches
274,Sivert Mannsverk,no NOR,"MF,DF",Ajax,21,2002,9.8,4,0,0,12,9,0,2,9,7,0,0,0,45,18,16,52.9,Matches
275,Richonell Margaret,sr SUR,"FW,MF",RKC Waalwijk,22,2000,9.3,2,0,0,17,15,2,18,8,8,0,0,0,52,8,12,40.0,Matches
276,Nathan Markelo,cw CUW,DF,Fortuna Sittard,24,1999,0.8,1,0,0,0,4,0,1,0,2,0,0,0,6,1,0,100.0,Matches
277,Pedro David Rosendo Marques,pt POR,FW,NEC Nijmegen,25,1998,0.5,2,0,0,0,3,0,2,0,0,0,0,0,4,1,2,33.3,Matches
278,Ar'jany Martha,cw CUW,"DF,FW",Ajax,19,2003,7.8,0,0,0,4,5,0,25,11,12,0,0,0,57,6,8,42.9,Matches
279,Bruno Martins Indi,nl NED,DF,AZ Alkmaar,31,1992,8.4,3,0,0,7,4,0,7,7,4,0,0,0,50,14,16,46.7,Matches
280,Faiz Mattoir,km COM,"FW,MF",Almere City,23,2000,0.6,0,0,0,0,3,0,2,0,0,0,0,0,5,0,3,0.0,Matches
281,Magnus Mattsson,dk DEN,MF,NEC Nijmegen,24,1999,19.0,1,0,0,9,33,0,17,14,18,0,0,0,109,21,31,40.4,Matches
282,Myron Mau-Asam,nl NED,MF,Volendam,19,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
283,Robin Maulun,fr FRA,MF,Volendam,26,1996,7.8,1,0,0,6,2,0,27,4,2,0,0,0,39,6,8,42.9,Matches
284,Adrian Mazilu,ro ROU,FW,Vitesse,17,2005,0.3,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,,Matches
285,Loïc Mbe Soh,fr FRA,DF,Almere City,22,2001,14.0,2,0,0,16,2,0,2,14,11,0,1,0,98,22,33,40.0,Matches
286,Xavier Mbuyamba,nl NED,DF,Volendam,21,2001,6.7,1,0,0,5,2,0,0,14,4,0,0,0,22,19,16,54.3,Matches
287,Jakov Medić,hr CRO,DF,Ajax,24,1998,3.7,1,0,0,2,4,0,0,2,2,0,0,0,24,5,3,62.5,Matches
288,Mexx Meerdink,nl NED,FW,Vitesse,20,2003,6.6,0,0,0,14,5,8,7,0,1,0,0,0,5,31,12,72.1,Matches
289,Mexx Meerdink,nl NED,"FW,MF",AZ Alkmaar,20,2003,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,40.0,Matches
290,Aaron Meijers,nl NED,DF,RKC Waalwijk,35,1987,25.6,7,0,0,25,27,0,136,30,29,0,2,0,141,33,25,56.9,Matches
291,Raz Meir,il ISR,DF,RKC Waalwijk,26,1996,0.6,0,0,0,2,0,0,1,1,2,0,0,0,4,0,3,0.0,Matches
292,Rick Meissen,nl NED,DF,Sparta R'dam,21,2002,9.8,0,0,0,4,7,0,0,10,5,0,0,0,32,14,12,53.8,Matches
293,Julien Mesbahi,ma MAR,DF,Twente,17,2006,0.4,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0.0,Matches
294,Metinho,br BRA,MF,Sparta R'dam,20,2003,14.1,3,0,0,17,38,2,3,20,34,0,0,0,87,19,14,57.6,Matches
295,Melle Meulensteen,nl NED,MF,Vitesse,24,1999,22.7,5,1,1,15,27,0,13,31,17,0,1,0,144,26,24,52.0,Matches
296,Daryl van Mieghem,nl NED,MF,Volendam,33,1989,1.7,0,0,0,1,0,1,7,0,0,0,0,0,7,0,1,0.0,Matches
297,Djordje Mihailovic,us USA,MF,AZ Alkmaar,24,1998,3.1,0,0,0,4,7,0,5,3,6,0,0,0,15,2,5,28.6,Matches
298,Sven Mijnans,nl NED,"MF,FW",AZ Alkmaar,23,2000,26.3,2,0,0,25,15,11,40,25,26,0,0,0,132,15,20,42.9,Matches
299,Georges Mikautadze,ge GEO,"MF,FW",Ajax,22,2000,2.6,0,0,0,1,4,0,1,0,0,0,0,0,12,1,2,33.3,Matches
300,Antoni Milambo,nl NED,"MF,FW",Feyenoord,18,2005,2.6,0,0,0,2,4,0,2,1,2,0,0,0,14,2,2,50.0,Matches
301,David Min,nl NED,FW,RKC Waalwijk,24,1999,18.4,3,0,0,21,21,3,4,3,9,1,0,0,65,30,44,40.5,Matches
302,Yankuba Minteh,gm GAM,FW,Feyenoord,19,2004,16.2,0,0,0,18,11,10,61,3,30,1,0,0,77,18,16,52.9,Matches
303,Damon Mirani,nl NED,"MF,DF",Volendam,27,1996,32.0,3,0,0,18,14,2,4,41,29,0,0,0,125,133,120,52.6,Matches
304,Shunsuke Mito,jp JPN,"FW,MF",Sparta R'dam,20,2002,11.3,0,0,0,3,18,3,21,7,9,0,0,0,57,5,14,26.3,Matches
305,Siem de Moes,nl NED,DF,Excelsior,19,2004,3.2,3,0,0,3,0,0,0,8,5,0,0,0,10,6,1,85.7,Matches
306,Robert Mühren,nl NED,FW,Volendam,34,1989,16.5,0,1,0,10,7,17,2,7,8,0,0,0,30,24,38,38.7,Matches
307,Jeremy van Mullem,nl NED,MF,Sparta R'dam,24,1999,0.8,1,0,0,1,1,0,0,0,0,0,0,0,3,2,3,40.0,Matches
308,Derry Murkin,eng ENG,DF,Volendam,24,1999,2.0,1,0,0,2,1,0,15,4,2,0,0,0,22,7,1,87.5,Matches
309,David Møller Wolfe,no NOR,DF,AZ Alkmaar,21,2002,26.4,4,0,0,23,17,0,54,30,25,0,0,0,144,30,24,55.6,Matches
310,Adi Nalic,ba BIH,"FW,MF",Almere City,25,1997,2.4,1,0,0,5,2,0,6,0,0,0,0,0,11,6,11,35.3,Matches
311,Younes Namli,dk DEN,"FW,MF",Zwolle,29,1994,28.5,5,0,0,18,30,0,119,11,18,1,0,0,145,5,16,23.8,Matches
312,Abdenego Nankishi,de GER,FW,Heracles Almelo,21,2002,3.9,0,0,0,3,8,1,4,1,8,0,0,0,30,2,8,20.0,Matches
313,Gerrit Nauber,de GER,DF,Go Ahead Eag,31,1992,19.5,3,0,0,8,6,1,0,15,7,0,0,0,73,21,19,52.5,Matches
314,Noah Naujoks,nl NED,"MF,FW",Excelsior,21,2002,11.7,1,0,0,16,8,1,9,9,14,0,0,0,32,25,26,49.0,Matches
315,Imran Nazih,ma MAR,MF,Volendam,17,2006,1.0,0,0,0,3,2,0,0,0,0,0,0,0,6,1,1,50.0,Matches
316,Camiel Neghli,nl NED,FW,Sparta R'dam,21,2001,15.0,1,0,0,4,4,1,107,9,14,1,0,0,68,3,18,14.3,Matches
317,Luc Netten,nl NED,DF,NEC Nijmegen,19,2004,0.3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
318,Ion Nicolaescu,md MDA,FW,Heerenveen,24,1998,7.8,1,0,0,8,5,8,3,1,2,0,0,0,12,15,30,33.3,Matches
319,Reuven Niemeijer,nl NED,"MF,FW",RKC Waalwijk,28,1995,17.8,1,0,0,20,22,0,24,7,7,0,1,0,57,17,40,29.8,Matches
320,Bart Nieuwkoop,nl NED,DF,Feyenoord,27,1996,9.5,2,1,0,11,6,2,18,16,7,0,0,0,50,20,12,62.5,Matches
321,Sven Nieuwpoort,nl NED,DF,Excelsior,30,1993,16.3,2,0,0,6,1,0,0,9,9,0,0,0,62,11,17,39.3,Matches
322,Kristian Nökkvi Hlynsson,is ISL,"MF,FW",Ajax,19,2004,19.6,2,0,0,20,25,2,26,5,13,0,0,0,84,8,16,33.3,Matches
323,Andries Noppert,nl NED,GK,Heerenveen,29,1994,22.0,0,0,0,1,1,0,0,0,0,0,0,0,31,5,0,100.0,Matches
324,Tijjani Noslin,nl NED,FW,Fortuna Sittard,24,1999,11.3,2,1,0,17,9,4,31,8,9,1,0,0,53,27,32,45.8,Matches
325,Hugo Novoa,es ESP,"DF,FW",Utrecht,20,2003,2.3,2,1,1,7,1,0,9,3,3,0,1,0,12,3,2,60.0,Matches
326,Ché Nunnely,nl NED,FW,Heerenveen,24,1999,19.0,0,0,0,11,21,12,53,7,10,0,0,0,65,5,33,13.2,Matches
327,Djenahro Nunumete,nl NED,DF,Heerenveen,21,2002,0.6,0,0,0,2,1,0,1,1,0,0,0,0,3,0,0,,Matches
328,Bram Nuytinck,nl NED,DF,NEC Nijmegen,33,1990,26.7,3,1,0,26,6,0,3,27,21,0,0,0,125,75,64,54.0,Matches
329,Armando Obispo,cw CUW,DF,PSV Eindhoven,24,1999,1.9,2,1,1,2,1,0,0,1,2,0,0,0,17,5,3,62.5,Matches
330,Jens Odgaard,dk DEN,"FW,MF",AZ Alkmaar,24,1999,4.9,0,0,0,11,12,2,23,1,4,0,0,0,21,11,12,47.8,Matches
331,Kayne van Oevelen,nl NED,GK,Volendam,19,2003,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,Matches
332,Koki Ogawa,jp JPN,FW,NEC Nijmegen,25,1997,24.5,1,0,0,17,33,14,0,5,12,1,0,0,34,69,88,43.9,Matches
333,Jeppe Okkels,dk DEN,"FW,DF",Utrecht,24,1999,1.8,0,0,0,1,2,0,7,0,0,0,0,0,7,3,3,50.0,Matches
334,Lars Olden Larsen,no NOR,FW,NEC Nijmegen,24,1998,7.5,0,0,0,10,6,0,12,4,17,0,0,0,31,8,17,32.0,Matches
335,Nick Olij,nl NED,GK,Sparta R'dam,27,1995,34.0,0,0,0,1,3,0,0,0,1,0,1,0,41,7,1,87.5,Matches
336,Simon Olsson,se SWE,"MF,FW",Heerenveen,25,1997,30.3,3,0,0,32,22,0,6,24,32,0,0,0,201,16,22,42.1,Matches
337,Richie Omorowa,se SWE,FW,Excelsior,19,2004,5.7,1,0,0,6,7,2,2,0,4,0,0,0,14,19,29,39.6,Matches
338,Diego van Oorschot,nl NED,"MF,FW",Heracles Almelo,17,2005,0.3,0,0,0,1,0,0,1,0,1,0,0,0,4,0,0,,Matches
339,Fredrik Oppegard,no NOR,DF,Heracles Almelo,20,2002,15.0,1,0,0,9,10,1,38,11,18,0,0,0,68,8,12,40.0,Matches
340,Ragnar Oratmangoen,id IDN,"MF,FW",Fortuna Sittard,25,1998,9.8,2,0,0,13,10,0,16,8,6,0,0,0,59,13,13,50.0,Matches
341,Alois Oroz,hr CRO,DF,Vitesse,22,2000,21.0,9,0,0,26,9,0,9,30,22,0,0,1,104,45,36,55.6,Matches
342,Anas Ouahim,de GER,"MF,FW",Heracles Almelo,25,1997,13.5,4,0,0,25,37,3,5,11,21,1,0,0,94,8,20,28.6,Matches
343,Mohamed Oukhattou,nl NED,"FW,MF",Zwolle,18,2005,0.4,0,0,0,0,1,0,5,0,0,0,0,0,0,1,2,33.3,Matches
344,Yassin Oukili,nl NED,MF,RKC Waalwijk,22,2001,31.0,6,0,0,51,42,2,24,30,53,0,1,0,196,43,18,70.5,Matches
345,Bilal Ould-Chikh,ma MAR,"FW,MF",Volendam,26,1997,23.6,3,0,0,5,42,4,155,5,9,0,0,0,109,1,15,6.3,Matches
346,Rome-Jayden Owusu-Oduro,nl NED,GK,AZ Alkmaar,19,2004,4.0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,100.0,Matches
347,Oğuzhan Özyakup,tr TUR,MF,Fortuna Sittard,30,1992,10.7,3,0,0,10,9,0,59,14,18,0,0,0,80,2,5,28.6,Matches
348,Igor Paixão,br BRA,FW,Feyenoord,23,2000,21.4,3,0,0,15,38,4,143,9,15,1,0,0,72,21,21,50.0,Matches
349,Ivor Pandur,hr CRO,GK,Fortuna Sittard,23,2000,16.0,1,0,0,0,1,0,0,0,0,0,0,0,20,7,0,100.0,Matches
350,Troy Parrott,ie IRL,FW,Excelsior,21,2002,17.6,2,1,0,7,28,7,10,1,5,0,0,0,54,31,53,36.9,Matches
351,Vangelis Pavlidis,gr GRE,FW,AZ Alkmaar,24,1998,33.3,2,0,0,30,54,23,35,3,18,0,0,0,90,65,91,41.7,Matches
352,Deron Payne,tt TRI,DF,Volendam,20,2002,9.6,2,0,0,11,6,0,11,16,20,0,0,0,43,18,13,58.1,Matches
353,Álvaro Peña,es ESP,MF,Almere City,31,1991,12.5,3,0,0,15,21,0,20,9,11,0,0,0,64,24,28,46.2,Matches
354,Alexandre Penetra,pt POR,DF,AZ Alkmaar,21,2001,19.5,0,0,0,8,8,0,8,20,7,0,0,0,72,41,48,46.1,Matches
355,Ricardo Pepi,us USA,"FW,MF",PSV Eindhoven,20,2003,5.4,2,0,0,6,3,6,2,1,3,0,0,0,24,9,8,52.9,Matches
356,Brayann Pereira,fr FRA,DF,NEC Nijmegen,20,2003,8.8,1,0,0,12,20,0,26,14,24,0,1,0,45,12,10,54.5,Matches
357,Kristoffer Peterson,se SWE,"MF,FW",Fortuna Sittard,28,1994,6.5,1,0,0,6,11,0,41,1,1,1,0,0,22,3,8,27.3,Matches
358,Kik Pierie,nl NED,DF,Excelsior,23,2000,3.3,0,0,0,7,1,0,2,8,5,0,0,0,13,12,8,60.0,Matches
359,Ivo Pinto,pt POR,DF,Fortuna Sittard,33,1990,31.2,6,0,0,25,9,0,150,25,41,0,0,0,145,11,13,45.8,Matches
360,Michael Pinto,lu LUX,DF,Vitesse,30,1993,20.2,2,0,0,17,9,0,60,12,27,0,0,0,111,10,13,43.5,Matches
