Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 36_level_0_Matches
107,Andrea Carboni,it ITA,DF,Monza,23,2001,26,25,2191,24.3,0,1,1,0,0,0,5,0,0.3,0.3,0.3,0.6,9,51,32,0.00,0.04,0.04,0.00,0.04,0.01,0.01,0.03,0.01,0.03,Matches
108,Franco Carboni,it ITA,DF,Venezia,21,2003,8,3,226,2.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,6,11,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.00,0.04,Matches
109,Marco Carnesecchi,it ITA,GK,Atalanta,24,2000,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
110,Cesare Casadei,it ITA,MF,Torino,21,2003,15,13,1017,11.3,1,1,2,1,0,0,1,0,1.2,1.2,0.4,1.5,14,36,12,0.09,0.09,0.18,0.09,0.18,0.10,0.03,0.14,0.10,0.14,Matches
111,Nicolò Casale,it ITA,DF,Bologna,26,1998,15,9,900,10.0,0,1,1,0,0,0,1,0,0.5,0.5,0.5,0.9,3,29,2,0.00,0.10,0.10,0.00,0.10,0.05,0.05,0.09,0.05,0.09,Matches
112,Nicolò Casale,it ITA,DF,Lazio,26,1998,2,2,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
113,Federico Cassa,it ITA,"MF,FW",Atalanta,18,2006,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
114,Valentín Castellanos,ar ARG,FW,Lazio,25,1998,29,28,2384,26.5,10,3,13,8,2,3,9,1,13.4,11.3,3.6,14.9,27,66,149,0.38,0.11,0.49,0.30,0.42,0.51,0.14,0.64,0.43,0.56,Matches
115,Santiago Castro,ar ARG,FW,Bologna,19,2004,36,27,2294,25.5,8,4,12,8,0,1,7,0,7.7,6.9,2.9,9.8,17,39,136,0.31,0.16,0.47,0.31,0.47,0.30,0.11,0.41,0.27,0.38,Matches
116,Gaetano Castrovilli,it ITA,MF,Monza,27,1997,12,7,596,6.6,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,10,24,28,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.11,0.05,0.11,Matches
117,Gaetano Castrovilli,it ITA,"MF,FW",Lazio,27,1997,9,1,148,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.8,5,10,6,0.00,0.00,0.00,0.00,0.00,0.05,0.44,0.49,0.05,0.49,Matches
118,Danilo Cataldi,it ITA,MF,Fiorentina,29,1994,25,23,1728,19.2,3,0,3,3,0,0,1,0,1.1,1.1,0.8,1.9,18,90,16,0.16,0.00,0.16,0.16,0.16,0.06,0.04,0.10,0.06,0.10,Matches
119,Zeki Çelik,tr TUR,DF,Roma,27,1997,31,27,2256,25.1,0,2,2,0,0,0,5,0,0.6,0.6,1.6,2.2,28,106,93,0.00,0.08,0.08,0.00,0.08,0.02,0.07,0.09,0.02,0.09,Matches
120,Alberto Cerri,it ITA,FW,Como,28,1996,5,0,87,1.0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0,0,11,0.00,0.00,0.00,0.00,0.00,1.05,0.00,1.05,1.05,1.05,Matches
121,Gabriel Charpentier,cg CGO,FW,Parma,25,1999,10,0,271,3.0,1,2,3,1,0,0,1,0,1.3,1.3,0.9,2.3,6,7,16,0.33,0.66,1.00,0.33,1.00,0.44,0.31,0.75,0.44,0.75,Matches
122,Walid Cheddira,ma MAR,FW,Napoli,26,1998,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.20,Matches
123,Leandro Chichizola,ar ARG,GK,Parma,34,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
124,Samuel Chukwueze,ng NGA,"FW,MF",Milan,25,1999,26,9,925,10.3,3,2,5,3,0,0,0,0,2.7,2.7,3.0,5.7,48,36,116,0.29,0.19,0.49,0.29,0.49,0.26,0.29,0.56,0.26,0.56,Matches
125,Aaron Ciammaglichella,it ITA,MF,Torino,19,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
126,Giuseppe Ciocci,it ITA,GK,Cagliari,22,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
127,Alessandro Circati,au AUS,DF,Parma,20,2003,6,6,540,6.0,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,1,10,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.06,0.05,0.06,Matches
128,Alphadjo Cissè,it ITA,"FW,MF",Hellas Verona,17,2006,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.46,0.46,0.46,Matches
129,Patrick Ciurria,it ITA,"MF,DF",Monza,29,1995,21,12,1111,12.3,1,1,2,1,0,0,1,0,0.8,0.8,2.3,3.1,19,27,52,0.08,0.08,0.16,0.08,0.16,0.07,0.18,0.25,0.07,0.25,Matches
130,Saúl Coco,gq EQG,DF,Torino,25,1999,32,32,2845,31.6,2,0,2,2,0,0,10,0,1.2,1.2,0.0,1.2,17,70,3,0.06,0.00,0.06,0.06,0.06,0.04,0.00,0.04,0.04,0.04,Matches
131,Lorenzo Colombo,it ITA,"FW,MF",Empoli,22,2002,37,26,2233,24.8,6,2,8,5,1,1,5,1,5.9,5.1,2.9,8.0,27,48,116,0.24,0.08,0.32,0.20,0.28,0.24,0.12,0.35,0.21,0.32,Matches
132,Andrea Colpani,it ITA,"FW,MF",Fiorentina,25,1999,25,18,1450,16.1,2,1,3,2,0,0,1,0,2.7,2.7,1.3,3.9,37,57,129,0.12,0.06,0.19,0.12,0.19,0.17,0.08,0.24,0.17,0.24,Matches
133,Florinel Coman,ro ROU,"FW,MF",Cagliari,26,1998,9,2,263,2.9,1,0,1,1,0,0,2,0,0.2,0.2,0.0,0.2,5,5,22,0.34,0.00,0.34,0.34,0.34,0.08,0.01,0.08,0.08,0.08,Matches
134,Pietro Comuzzo,it ITA,DF,Fiorentina,19,2005,33,24,2200,24.4,1,0,1,1,0,0,5,0,0.5,0.5,0.6,1.1,14,75,12,0.04,0.00,0.04,0.04,0.04,0.02,0.02,0.05,0.02,0.05,Matches
135,Francisco Conceição,pt POR,"FW,MF",Juventus,21,2002,26,12,1340,14.9,3,3,6,3,0,0,5,1,2.3,2.3,4.3,6.6,95,35,143,0.20,0.20,0.40,0.20,0.40,0.16,0.29,0.45,0.16,0.45,Matches
136,Diego Coppola,it ITA,DF,Hellas Verona,20,2003,34,33,2927,32.5,2,0,2,2,0,0,10,0,0.7,0.7,0.1,0.8,4,48,3,0.06,0.00,0.06,0.06,0.06,0.02,0.00,0.02,0.02,0.02,Matches
137,Maxwel Cornet,ci CIV,"FW,MF",Genoa,27,1996,7,2,246,2.7,2,1,3,2,0,0,0,0,1.0,1.0,0.6,1.6,8,4,26,0.73,0.37,1.10,0.73,1.10,0.37,0.22,0.59,0.37,0.59,Matches
138,Joaquín Correa,ar ARG,"FW,MF",Inter,29,1994,19,6,731,8.1,2,2,4,2,0,0,3,0,2.1,2.1,2.0,4.1,22,42,45,0.25,0.25,0.49,0.25,0.49,0.26,0.24,0.50,0.26,0.50,Matches
139,Alberto costa,pt POR,DF,Juventus,20,2003,9,3,357,4.0,0,1,1,0,0,0,3,0,0.6,0.6,0.2,0.8,8,8,25,0.00,0.25,0.25,0.00,0.25,0.15,0.05,0.20,0.15,0.20,Matches
140,Lassana Coulibaly,ml MLI,MF,Lecce,28,1996,38,30,2667,29.6,1,0,1,1,0,0,3,0,0.8,0.8,0.9,1.7,21,93,49,0.03,0.00,0.03,0.03,0.03,0.03,0.03,0.06,0.03,0.06,Matches
141,Woyo Coulibaly,ml MLI,DF,Parma,25,1999,14,12,1084,12.0,0,1,1,0,0,0,1,1,0.1,0.1,0.9,1.1,36,41,23,0.00,0.08,0.08,0.00,0.08,0.01,0.08,0.09,0.01,0.09,Matches
142,Bryan Cristante,it ITA,MF,Roma,29,1995,30,23,2045,22.7,4,2,6,4,0,0,8,0,2.1,2.1,1.4,3.5,25,145,41,0.18,0.09,0.26,0.18,0.26,0.09,0.06,0.15,0.09,0.15,Matches
143,Domen Črnigoj,si SVN,MF,Venezia,28,1995,8,1,136,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,4,6,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
144,Juan Cuadrado,co COL,"DF,MF",Atalanta,36,1988,23,7,832,9.2,0,2,2,0,0,0,3,0,0.9,0.9,2.0,2.9,41,64,90,0.00,0.22,0.22,0.00,0.22,0.10,0.22,0.31,0.10,0.31,Matches
145,Patrick Cutrone,it ITA,FW,Como,26,1998,33,23,2047,22.7,7,4,11,7,0,1,1,0,7.1,6.3,2.1,8.4,53,31,155,0.31,0.18,0.48,0.31,0.48,0.31,0.09,0.41,0.28,0.37,Matches
146,Wylan Cyprien,fr FRA,MF,Parma,29,1995,2,0,28,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,2,0,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.63,0.63,0.63,Matches
147,Danilo D'Ambrosio,it ITA,DF,Monza,35,1988,20,12,1095,12.2,0,1,1,0,0,0,2,1,0.5,0.5,0.4,0.9,10,34,16,0.00,0.08,0.08,0.00,0.08,0.04,0.03,0.08,0.04,0.08,Matches
148,Lucas Da Cunha,fr FRA,MF,Como,23,2001,36,30,2613,29.0,3,2,5,3,0,0,4,0,2.0,2.0,3.8,5.8,63,154,85,0.10,0.07,0.17,0.10,0.17,0.07,0.13,0.20,0.07,0.20,Matches
149,Samuel Dahl,se SWE,"DF,MF",Roma,24,2000,2,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
150,Thijs Dallinga,nl NED,FW,Bologna,23,2000,31,11,1154,12.8,3,2,5,3,0,0,1,0,4.3,4.3,0.6,4.9,9,17,84,0.23,0.16,0.39,0.23,0.39,0.33,0.05,0.38,0.33,0.38,Matches
151,Maat Daniel Caprini,it ITA,FW,Fiorentina,18,2006,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
152,Flavius Daniliuc,at AUT,DF,Hellas Verona,23,2001,18,9,1004,11.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,8,38,8,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
153,Danilo,br BRA,DF,Juventus,33,1991,12,6,581,6.5,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,16,45,7,0.00,0.15,0.15,0.00,0.15,0.02,0.06,0.08,0.02,0.08,Matches
154,Matteo Darmian,it ITA,DF,Inter,34,1989,29,20,1781,19.8,3,2,5,3,0,0,3,0,1.9,1.9,1.5,3.5,14,45,102,0.15,0.10,0.25,0.15,0.25,0.10,0.08,0.18,0.10,0.18,Matches
155,Juan David Cabal,co COL,DF,Juventus,23,2001,7,6,460,5.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,14,17,19,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
156,Keinan Davis,eng ENG,FW,Udinese,26,1998,23,10,1066,11.8,2,1,3,2,0,0,2,0,2.9,2.9,2.1,5.0,26,22,77,0.17,0.08,0.25,0.17,0.25,0.24,0.18,0.42,0.24,0.42,Matches
157,Paweł Dawidowicz,pl POL,"DF,MF",Hellas Verona,29,1995,26,24,1845,20.5,0,0,0,0,0,0,7,1,0.3,0.3,0.0,0.3,10,39,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
158,Charles De Ketelaere,be BEL,"MF,FW",Atalanta,23,2001,36,25,2070,23.0,7,7,14,7,0,0,1,0,7.3,7.3,6.0,13.2,108,140,211,0.30,0.30,0.61,0.30,0.61,0.32,0.26,0.57,0.32,0.57,Matches
159,Mattia De Sciglio,it ITA,DF,Empoli,31,1992,16,7,769,8.5,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.8,4,18,7,0.12,0.00,0.12,0.12,0.12,0.07,0.02,0.09,0.07,0.09,Matches
160,Lorenzo De Silvestri,it ITA,DF,Bologna,36,1988,18,13,1060,11.8,1,0,1,1,0,0,1,0,0.8,0.8,0.3,1.1,4,46,30,0.08,0.00,0.08,0.08,0.08,0.07,0.02,0.09,0.07,0.09,Matches
161,Koni De Winter,be BEL,DF,Genoa,22,2002,25,23,2135,23.7,3,0,3,3,0,0,6,0,2.1,2.1,0.2,2.3,10,56,10,0.13,0.00,0.13,0.13,0.13,0.09,0.01,0.10,0.09,0.10,Matches
162,Alessandro Deiola,it ITA,MF,Cagliari,28,1995,29,16,1432,15.9,2,1,3,2,0,0,6,0,1.7,1.7,0.6,2.4,11,40,36,0.13,0.06,0.19,0.13,0.19,0.11,0.04,0.15,0.11,0.15,Matches
163,Enrico Del Prato,it ITA,DF,Parma,24,1999,34,32,2947,32.7,4,0,4,4,0,0,8,0,2.0,2.0,1.2,3.2,8,81,31,0.12,0.00,0.12,0.12,0.12,0.06,0.04,0.10,0.06,0.10,Matches
164,Fisayo Dele-Bashiru,ng NGA,"MF,FW",Lazio,23,2001,20,12,947,10.5,3,1,4,3,0,0,0,0,1.1,1.1,0.8,1.9,23,26,57,0.29,0.10,0.38,0.29,0.38,0.10,0.08,0.18,0.10,0.18,Matches
165,Ali Dembélé,fr FRA,DF,Torino,20,2004,15,4,388,4.3,1,0,1,1,0,0,4,1,0.4,0.4,0.1,0.5,8,12,8,0.23,0.00,0.23,0.23,0.23,0.08,0.02,0.10,0.08,0.10,Matches
166,Michele Di Gregorio,it ITA,GK,Juventus,27,1997,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
167,Giovanni Di Lorenzo,it ITA,DF,Napoli,30,1993,37,37,3330,37.0,3,2,5,3,0,0,6,0,2.8,2.8,3.9,6.7,50,224,163,0.08,0.05,0.14,0.08,0.14,0.08,0.10,0.18,0.08,0.18,Matches
168,Boulaye Dia,sn SEN,"MF,FW",Lazio,27,1996,35,27,2177,24.2,9,3,12,9,0,0,2,0,7.1,7.1,4.2,11.3,23,51,114,0.37,0.12,0.50,0.37,0.50,0.29,0.17,0.47,0.29,0.47,Matches
169,Assane Diao,sn SEN,"FW,MF",Como,18,2005,15,14,1252,13.9,8,1,9,8,0,0,2,0,4.0,4.0,0.4,4.4,50,36,116,0.58,0.07,0.65,0.58,0.65,0.29,0.03,0.31,0.29,0.31,Matches
170,Federico Dimarco,it ITA,"DF,FW",Inter,26,1997,33,29,2177,24.2,4,7,11,4,0,0,3,0,3.3,3.3,6.1,9.5,47,83,232,0.17,0.29,0.45,0.17,0.45,0.14,0.26,0.39,0.14,0.39,Matches
171,Berat Djimsiti,al ALB,DF,Atalanta,31,1993,34,32,2640,29.3,1,2,3,1,0,0,6,0,2.7,2.7,1.3,3.9,32,109,42,0.03,0.07,0.10,0.03,0.10,0.09,0.04,0.13,0.09,0.13,Matches
172,Dodô,br BRA,DF,Fiorentina,25,1998,35,35,3115,34.6,0,5,5,0,0,0,8,0,1.4,1.4,4.2,5.6,143,128,193,0.00,0.14,0.14,0.00,0.14,0.04,0.12,0.16,0.04,0.16,Matches
173,Benjamín Domínguez,ar ARG,FW,Bologna,20,2003,24,16,1281,14.2,3,2,5,3,0,0,0,0,2.2,2.2,0.8,3.1,50,32,123,0.21,0.14,0.35,0.21,0.35,0.16,0.06,0.21,0.16,0.21,Matches
174,Patrick Dorgu,dk DEN,"DF,FW",Lecce,19,2004,21,21,1840,20.4,3,1,4,3,0,0,2,1,3.3,3.3,1.5,4.8,68,54,117,0.15,0.05,0.20,0.15,0.20,0.16,0.07,0.23,0.16,0.23,Matches
175,Alberto Dossena,it ITA,DF,Como,25,1998,23,20,1825,20.3,0,2,2,0,0,0,1,1,0.8,0.8,0.7,1.5,4,36,1,0.00,0.10,0.10,0.00,0.10,0.04,0.03,0.07,0.04,0.07,Matches
176,Issa Doumbia,it ITA,MF,Venezia,20,2003,24,10,939,10.4,0,0,0,0,0,0,0,0,1.0,1.0,0.1,1.2,12,22,29,0.00,0.00,0.00,0.00,0.00,0.10,0.01,0.11,0.10,0.11,Matches
177,Anastasios Douvikas,gr GRE,FW,Como,24,1999,13,6,580,6.4,2,2,4,2,0,0,1,0,2.5,2.5,1.1,3.7,8,6,36,0.31,0.31,0.62,0.31,0.62,0.40,0.17,0.57,0.40,0.57,Matches
178,Artem Dovbyk,ua UKR,FW,Roma,27,1997,32,27,2418,26.9,12,2,14,10,2,2,0,0,11.9,10.3,2.4,12.7,24,16,175,0.45,0.07,0.52,0.37,0.45,0.44,0.09,0.53,0.38,0.47,Matches
179,Ondrej Duda,sk SVK,MF,Hellas Verona,29,1994,28,27,2395,26.6,1,3,4,1,0,0,12,1,1.0,1.0,3.2,4.2,23,117,26,0.04,0.11,0.15,0.04,0.15,0.04,0.12,0.16,0.04,0.16,Matches
180,Denzel Dumfries,nl NED,"DF,FW",Inter,28,1996,29,20,1955,21.7,7,2,9,7,0,0,4,0,5.4,5.4,3.2,8.6,55,51,173,0.32,0.09,0.41,0.32,0.41,0.25,0.15,0.40,0.25,0.40,Matches
181,Alfred Duncan,gh GHA,MF,Venezia,31,1993,16,12,957,10.6,0,0,0,0,0,0,2,0,0.8,0.8,1.1,1.9,11,53,12,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.18,0.07,0.18,Matches
182,Paulo Dybala,ar ARG,"FW,MF",Roma,30,1993,24,16,1417,15.7,6,3,9,3,3,3,2,0,6.4,4.0,5.0,9.0,41,79,122,0.38,0.19,0.57,0.19,0.38,0.40,0.32,0.72,0.25,0.57,Matches
183,Enzo Ebosse,cm CMR,DF,Udinese,25,1999,2,0,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
184,Tyronne Ebuehi,ng NGA,"DF,MF",Empoli,28,1995,4,0,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,4,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
185,Éderson,br BRA,MF,Atalanta,25,1999,37,32,2881,32.0,4,1,5,4,0,0,5,1,4.1,4.1,4.3,8.4,40,216,79,0.12,0.03,0.16,0.12,0.16,0.13,0.14,0.26,0.13,0.26,Matches
186,Kingsley Ehizibue,nl NED,DF,Udinese,29,1995,33,30,2498,27.8,0,1,1,0,0,0,5,0,1.2,1.2,2.2,3.5,54,55,116,0.00,0.04,0.04,0.00,0.04,0.04,0.08,0.12,0.04,0.12,Matches
187,Jeff Ekhator,it ITA,"FW,MF",Genoa,17,2006,24,6,769,8.5,1,1,2,1,0,0,1,0,1.3,1.3,1.0,2.3,4,14,51,0.12,0.12,0.23,0.12,0.23,0.16,0.12,0.27,0.16,0.27,Matches
188,Jurgen Ekkelenkamp,nl NED,MF,Udinese,24,2000,34,20,1892,21.0,3,2,5,3,0,0,2,0,2.8,2.8,1.3,4.1,34,72,86,0.14,0.10,0.24,0.14,0.24,0.13,0.06,0.19,0.13,0.19,Matches
189,Emmanuel Ekong,se SWE,"MF,FW",Empoli,22,2002,15,0,186,2.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,8,5,19,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10,Matches
190,Caleb Ekuban,gh GHA,FW,Genoa,30,1994,18,3,555,6.2,1,3,4,1,0,0,1,0,2.8,2.8,0.8,3.5,7,8,42,0.16,0.49,0.65,0.16,0.65,0.45,0.12,0.57,0.45,0.57,Matches
191,Mikael Ellertsson,is ISL,"DF,MF",Venezia,22,2002,36,29,2470,27.4,2,2,4,2,0,0,2,0,1.1,1.1,1.6,2.7,33,36,92,0.07,0.07,0.15,0.07,0.15,0.04,0.06,0.10,0.04,0.10,Matches
192,Elif Elmas,mk MKD,"FW,MF",Torino,24,1999,13,12,1021,11.3,4,0,4,4,0,0,0,0,1.4,1.4,0.4,1.8,42,34,58,0.35,0.00,0.35,0.35,0.35,0.12,0.04,0.16,0.12,0.16,Matches
193,Emerson,br BRA,DF,Milan,25,1999,17,16,1377,15.3,0,0,0,0,0,0,5,0,0.4,0.4,0.7,1.1,23,68,71,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.07,0.03,0.07,Matches
194,Yannik Engelhardt,de GER,"MF,DF",Como,23,2001,26,11,1164,12.9,1,1,2,1,0,0,4,0,0.6,0.6,1.5,2.0,18,54,18,0.08,0.08,0.15,0.08,0.15,0.04,0.11,0.16,0.04,0.16,Matches
195,Martin Erlic,hr CRO,DF,Bologna,26,1998,8,5,334,3.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,11,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
196,Sebastiano Esposito,it ITA,"FW,MF",Empoli,22,2002,33,27,2331,25.9,8,0,8,7,1,2,1,0,5.7,4.2,2.1,6.3,31,93,106,0.31,0.00,0.31,0.27,0.27,0.22,0.08,0.30,0.16,0.24,Matches
197,Estanis,es ESP,FW,Bologna,20,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,1,0,1,0.00,0.00,0.00,0.00,0.00,0.71,1.65,2.35,0.71,2.35,Matches
198,Nahuel Estévez,ar ARG,MF,Parma,28,1995,14,7,657,7.3,0,0,0,0,0,0,3,0,0.1,0.1,0.8,0.8,3,30,4,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.12,0.01,0.12,Matches
199,Giovanni Fabbian,it ITA,MF,Bologna,21,2003,30,9,1023,11.4,3,1,4,3,0,0,2,0,2.3,2.3,1.3,3.7,14,17,43,0.26,0.09,0.35,0.26,0.35,0.21,0.12,0.32,0.21,0.32,Matches
200,Alieu Fadera,gm GAM,"FW,DF",Como,22,2001,28,20,1644,18.3,1,3,4,1,0,0,2,1,1.7,1.7,4.0,5.7,74,36,160,0.05,0.16,0.22,0.05,0.22,0.09,0.22,0.31,0.09,0.31,Matches
201,Nicolò Fagioli,it ITA,MF,Fiorentina,23,2001,15,10,962,10.7,1,2,3,1,0,0,0,0,0.5,0.5,3.0,3.5,15,50,19,0.09,0.19,0.28,0.09,0.28,0.05,0.28,0.32,0.05,0.32,Matches
202,Nicolò Fagioli,it ITA,MF,Juventus,23,2001,17,5,571,6.3,0,0,0,0,0,0,4,0,0.6,0.6,0.1,0.7,19,41,18,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.11,0.09,0.11,Matches
203,Wladimiro Falcone,it ITA,GK,Lecce,29,1995,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
204,Davide Faraoni,it ITA,DF,Hellas Verona,32,1991,8,3,260,2.9,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,2,3,13,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.12,0.07,0.12,Matches
205,Jacopo Fazzini,it ITA,MF,Empoli,21,2003,20,16,1383,15.4,4,1,5,4,0,0,1,1,3.1,3.1,0.5,3.6,34,49,88,0.26,0.07,0.33,0.26,0.33,0.20,0.03,0.23,0.20,0.23,Matches
206,Mattia Felici,it ITA,"MF,FW",Cagliari,23,2001,20,9,925,10.3,0,3,3,0,0,0,1,0,0.6,0.6,1.0,1.6,39,19,75,0.00,0.29,0.29,0.00,0.29,0.06,0.10,0.16,0.06,0.16,Matches
207,João Félix,pt POR,MF,Milan,24,1999,15,8,760,8.4,2,0,2,2,0,0,3,0,2.7,2.7,1.2,3.8,20,40,56,0.24,0.00,0.24,0.24,0.24,0.32,0.14,0.46,0.32,0.46,Matches
208,Lewis Ferguson,sct SCO,MF,Bologna,24,1999,16,10,983,10.9,1,1,2,0,1,1,0,0,1.0,0.2,1.1,1.3,20,53,26,0.09,0.09,0.18,0.00,0.09,0.09,0.10,0.19,0.02,0.12,Matches
209,Daniel Fila,cz CZE,FW,Venezia,21,2002,10,6,492,5.5,2,0,2,2,0,0,3,1,1.4,1.4,0.3,1.8,5,8,30,0.37,0.00,0.37,0.37,0.37,0.26,0.06,0.32,0.26,0.32,Matches
210,Alessandro Florenzi,it ITA,FW,Milan,33,1991,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
211,Youssouf Fofana,fr FRA,MF,Milan,25,1999,35,29,2504,27.8,1,6,7,1,0,0,5,0,1.3,1.3,3.4,4.7,44,176,32,0.04,0.22,0.25,0.04,0.25,0.05,0.12,0.17,0.05,0.17,Matches
212,Michael Folorunsho,it ITA,"FW,MF",Fiorentina,26,1998,14,6,650,7.2,0,0,0,0,0,0,5,0,1.1,1.1,0.6,1.7,13,21,33,0.00,0.00,0.00,0.00,0.00,0.15,0.08,0.23,0.15,0.23,Matches
213,Michael Folorunsho,it ITA,"FW,MF",Napoli,26,1998,6,0,35,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.27,0.27,0.27,Matches
214,Omari Forson,eng ENG,"MF,FW",Monza,20,2004,9,1,223,2.5,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,14,10,18,0.00,0.00,0.00,0.00,0.00,0.09,0.21,0.30,0.09,0.30,Matches
215,Davide Frattesi,it ITA,MF,Inter,24,1999,28,9,1225,13.6,5,1,6,5,0,0,1,0,4.0,4.0,0.8,4.8,23,31,50,0.37,0.07,0.44,0.37,0.44,0.29,0.06,0.35,0.29,0.35,Matches
