Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
Antonín Barák,CZE,"MF,FW",Fiorentina,28,1994,9.0,2,0,0,8,7,1,4,2,2,0,0,0,35,13,22,37.1
Nicolò Barella,ITA,MF,Inter,26,1997,31.6,7,0,0,28,27,3,51,10,30,1,0,0,167,20,15,57.1
Enzo Barrenechea,ARG,MF,Frosinone,22,2001,31.2,10,0,0,32,52,0,1,27,42,0,0,0,231,51,43,54.3
Davide Bartesaghi,ITA,"DF,MF",Milan,17,2005,0.9,0,0,0,1,1,0,0,0,0,0,0,0,2,3,0,100.0
Federico Baschirotto,ITA,DF,Lecce,26,1996,36.6,3,1,0,30,4,0,3,23,12,0,2,0,153,93,70,57.1
Toma Bašić,CRO,MF,Salernitana,26,1996,12.9,5,0,0,14,16,0,25,14,13,0,0,0,60,8,12,40.0
Alessandro Bastoni,ITA,DF,Inter,24,1999,25.2,5,0,0,31,31,0,76,23,33,0,0,0,119,37,29,56.1
Simone Bastoni,ITA,"MF,DF",Empoli,26,1996,8.3,3,0,0,17,13,0,36,11,13,0,0,0,37,8,11,42.1
Reda Belahyane,MAR,MF,Hellas Verona,19,2004,1.0,0,0,0,1,1,0,0,1,1,0,0,0,5,0,0,
Raoul Bellanova,ITA,DF,Torino,23,2000,33.8,5,0,0,14,53,2,178,15,26,0,0,0,127,30,32,48.4
Andrea Belotti,ITA,FW,Fiorentina,29,1993,10.5,0,0,0,15,22,7,4,2,3,2,0,0,16,39,43,47.6
Andrea Belotti,ITA,FW,Roma,29,1993,7.5,1,0,0,14,25,8,4,2,4,0,0,0,15,14,22,38.9
Lucas Beltrán,ARG,"FW,MF",Fiorentina,22,2001,18.8,6,0,0,24,28,4,7,2,14,1,0,0,50,22,58,27.5
Ismaël Bennacer,ALG,MF,Milan,25,1997,12.8,2,0,0,18,26,1,32,12,19,0,0,0,78,13,19,40.6
Domenico Berardi,ITA,FW,Sassuolo,28,1994,15.9,6,0,0,28,28,4,72,13,8,1,0,0,57,9,18,33.3
Bartosz Bereszyński,POL,DF,Empoli,31,1992,19.6,3,0,0,23,15,0,16,21,25,0,0,0,81,23,16,59.0
Etrit Berisha,ALB,GK,Empoli,34,1989,14.0,0,0,0,0,2,0,0,0,0,0,0,0,26,7,0,100.0
Medon Berisha,ALB,"FW,MF",Lecce,19,2003,2.3,0,0,0,7,5,0,3,1,1,0,0,0,10,1,0,100.0
Victor Bernth Kristiansen,DEN,DF,Bologna,20,2002,25.6,4,0,0,29,7,1,35,12,34,1,1,0,88,24,19,55.8
Beto,GNB,FW,Udinese,25,1998,0.8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0.0
Davide Bettella,ITA,MF,Monza,23,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sam Beukema,NED,DF,Bologna,24,1998,28.3,6,1,1,27,11,1,2,15,11,0,2,0,144,46,36,56.1
Jaka Bijol,SVN,DF,Udinese,24,1999,23.2,4,0,0,28,7,0,1,23,27,0,0,0,85,84,26,76.4
El Bilal Touré,MLI,FW,Atalanta,21,2001,4.4,2,0,0,13,8,3,2,1,1,1,0,0,8,14,14,50.0
Cristiano Biraghi,ITA,DF,Fiorentina,30,1992,26.2,8,0,0,44,14,1,226,14,28,0,0,0,98,8,12,40.0
Davide Biraschi,ITA,DF,Genoa,29,1994,1.0,0,0,0,0,2,0,0,2,3,0,0,0,4,1,0,100.0
Samuele Birindelli,ITA,DF,Monza,24,1999,22.4,7,0,0,30,32,1,54,18,19,0,0,0,77,8,6,57.1
Alexis Blin,FRA,MF,Lecce,26,1996,18.2,4,0,0,25,22,0,11,22,19,0,1,0,111,28,48,36.8
Jérôme Boateng,GER,DF,Salernitana,34,1988,2.6,0,0,0,2,0,1,1,4,0,0,0,0,10,8,7,53.3
Emil Bohinen,NOR,MF,Genoa,24,1999,0.6,0,0,0,0,0,0,2,0,1,0,0,0,11,2,1,66.7
Emil Bohinen,NOR,MF,Salernitana,24,1999,5.9,1,0,0,5,6,0,2,14,6,0,0,0,42,11,10,52.4
Daniel Boloca,ROU,MF,Sassuolo,24,1998,22.5,6,1,0,25,7,0,8,14,33,0,1,0,155,24,20,54.5
Giacomo Bonaventura,ITA,MF,Fiorentina,33,1989,25.3,6,0,0,20,35,1,54,14,13,0,0,0,120,14,17,45.2
Federico Bonazzoli,ITA,"FW,MF",Hellas Verona,26,1997,11.3,2,0,0,10,20,9,7,3,1,0,0,0,31,6,11,35.3
Warren Bondo,FRA,MF,Monza,19,2003,16.4,9,0,0,31,19,0,2,6,22,0,1,0,70,10,7,58.8
Giovanni Bonfanti,ITA,DF,Atalanta,20,2003,1.0,0,0,0,2,1,0,2,1,2,0,0,0,7,1,2,33.3
Kevin Bonifazi,ITA,DF,Bologna,27,1996,1.0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,
Kevin Bonifazi,ITA,DF,Frosinone,27,1996,3.4,0,0,0,4,1,0,0,3,3,0,0,0,15,6,7,46.2
Gennaro Borrelli,ITA,FW,Frosinone,23,2000,0.3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0.0
Erik Botheim,NOR,"FW,MF",Salernitana,23,2000,3.5,1,0,0,2,11,0,1,0,0,0,0,0,7,2,17,10.5
Mehdi Bourabia,MAR,MF,Frosinone,31,1991,2.2,1,0,0,5,1,1,2,0,4,0,2,0,19,2,3,40.0
Edoardo Bove,ITA,MF,Roma,21,2002,19.8,2,0,0,31,37,1,8,11,31,0,0,0,95,29,35,45.3
Domagoj Bradarić,CRO,DF,Salernitana,23,1999,30.5,5,0,0,14,34,0,81,32,20,0,0,0,150,23,28,45.1
Josip Brekalo,CRO,FW,Fiorentina,25,1998,7.2,0,0,0,13,6,1,24,1,6,0,0,0,26,1,4,20.0
Gleison Bremer,BRA,DF,Juventus,26,1997,35.9,9,0,0,60,17,2,1,40,42,0,1,0,196,102,56,64.6
Brenner,BRA,"MF,FW",Udinese,23,2000,2.1,0,0,0,0,3,1,1,0,7,0,0,0,15,0,2,0.0
Marco Brescianini,ITA,MF,Frosinone,23,2000,25.8,1,0,0,35,24,5,20,10,13,0,0,0,107,20,30,40.0
Dylan Bronn,TUN,"DF,MF",Salernitana,28,1995,0.6,0,0,0,0,2,0,0,0,0,0,0,0,0,4,4,50.0
Tajon Buchanan,CAN,DF,Inter,24,1999,1.8,0,0,0,1,6,1,11,0,1,0,0,0,6,0,3,0.0
Alessandro Buongiorno,ITA,DF,Torino,24,1999,28.1,7,0,0,69,39,1,3,69,39,1,1,0,127,78,53,59.5
Rareș-Cătălin Burnete,ROU,FW,Lecce,19,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jovane Cabral,CPV,"MF,FW",Salernitana,25,1998,7.5,1,0,0,19,13,6,14,1,9,0,1,0,31,5,15,25.0
Liberato Cacace,NZL,DF,Empoli,22,2000,21.2,6,0,0,30,18,1,68,19,24,0,0,0,119,17,22,43.6
Jens Cajuste,SWE,MF,Napoli,23,1999,11.3,7,0,0,29,11,1,6,4,24,0,1,0,46,15,17,46.9
Davide Calabria,ITA,DF,Milan,26,1996,24.3,5,2,1,25,19,0,36,24,38,0,1,0,90,12,27,30.8
Riccardo Calafiori,ITA,DF,Bologna,21,2002,26.1,4,0,0,35,27,2,9,50,32,0,2,1,194,60,24,71.4
Mattia Caldara,ITA,DF,Milan,29,1994,0.4,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,100.0
Luca Caldirola,ITA,DF,Monza,32,1991,23.8,7,1,1,24,17,1,4,29,14,0,1,0,58,30,23,56.6
Hakan Çalhanoğlu,TUR,MF,Inter,29,1994,28.4,5,0,0,43,23,0,153,24,33,0,0,0,166,26,18,59.1
Francesco Camarda,ITA,FW,Milan,15,2008,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0
Nicolò Cambiaghi,ITA,"FW,MF",Empoli,22,2000,28.4,3,0,0,48,77,3,131,14,39,2,0,0,99,9,25,26.5
Andrea Cambiaso,ITA,"DF,FW",Juventus,23,2000,26.4,10,0,0,35,20,4,81,11,30,1,0,0,124,13,16,44.8
Matteo Cancellieri,ITA,"FW,MF",Empoli,21,2002,19.9,7,0,0,35,52,13,42,6,22,1,1,0,70,32,67,32.3
Antonio Candreva,ITA,"MF,FW",Salernitana,36,1987,30.6,5,0,0,11,43,21,223,7,13,0,0,0,93,0,1,0.0
Luigi Canotto,ITA,FW,Frosinone,29,1994,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Gianluca Caprari,ITA,"MF,FW",Monza,30,1993,3.2,0,0,0,3,5,2,8,2,1,0,0,0,11,0,5,0.0
Elia Caprile,ITA,GK,Empoli,21,2001,23.0,0,0,0,1,7,0,0,0,0,0,0,0,18,10,2,83.3
Francesco Caputo,ITA,FW,Empoli,35,1987,14.1,0,0,0,10,14,20,1,1,0,0,0,0,19,12,23,34.3
Andrea Carboni,ITA,DF,Monza,22,2001,16.5,1,0,0,12,5,1,21,17,22,0,0,0,56,21,17,55.3
Valentin Carboni,ARG,"MF,FW",Monza,18,2005,13.0,2,0,0,21,20,3,14,7,15,0,0,0,60,4,13,23.5
Marco Carnesecchi,ITA,GK,Atalanta,23,2000,26.9,0,0,0,1,2,0,0,0,0,0,1,0,39,7,1,87.5
Nicolò Casale,ITA,DF,Lazio,25,1998,17.3,5,0,0,24,6,0,0,12,9,0,1,0,74,23,24,48.9
Giuseppe Caso,ITA,"FW,MF",Frosinone,24,1998,4.6,2,0,0,5,14,1,2,0,3,1,0,0,13,0,2,0.0
Valentín Castellanos,ARG,FW,Lazio,24,1998,18.7,2,0,0,34,31,20,15,2,10,0,0,0,51,71,64,52.6
Samu Castillejo,ESP,"FW,MF",Sassuolo,28,1995,6.0,2,0,0,11,18,1,34,1,10,0,0,0,33,2,9,18.2
Santiago Castro,ARG,FW,Bologna,18,2004,2.7,1,0,0,7,7,0,1,1,1,0,0,0,4,5,7,41.7
Gaetano Castrovilli,ITA,"FW,MF",Fiorentina,26,1997,4.1,0,0,0,4,5,1,9,2,2,0,0,0,17,3,2,60.0
Danilo Cataldi,ITA,MF,Lazio,28,1994,15.1,8,0,0,17,8,0,31,17,12,0,0,0,105,6,4,60.0
Emil Ceide,NOR,"FW,MF",Sassuolo,21,2001,2.0,0,0,0,2,1,0,5,0,2,0,0,0,7,0,3,0.0
Zeki Çelik,TUR,DF,Roma,26,1997,7.5,1,0,0,14,3,0,20,8,16,0,0,0,33,3,7,30.0
Fabien Centonze,FRA,DF,Hellas Verona,27,1996,7.5,2,0,0,13,7,1,28,10,8,0,0,0,23,9,5,64.3
Michele Cerofolini,ITA,GK,Frosinone,24,1999,7.5,1,0,0,1,0,0,0,0,0,0,1,1,8,1,0,100.0
Alberto Cerri,ITA,FW,Empoli,27,1996,6.1,2,0,0,15,9,6,1,3,3,0,0,0,18,41,30,57.7
Leonardo Cerri,ITA,DF,Juventus,20,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Charlys,BRA,MF,Hellas Verona,19,2004,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
Walid Cheddira,MAR,FW,Frosinone,25,1998,23.6,0,0,0,27,43,16,3,5,7,2,0,0,47,37,69,34.9
Federico Chiesa,ITA,FW,Juventus,25,1997,24.4,1,0,0,13,40,7,117,6,10,1,0,0,62,0,9,0.0
Oliver Christensen,DEN,GK,Fiorentina,24,1999,4.0,0,0,0,2,1,0,0,0,0,0,2,0,8,0,0,
Samuel Chukwueze,NGA,FW,Milan,24,1999,11.3,1,0,0,7,12,7,20,6,7,0,0,0,59,9,17,34.6
Alphadjo Cissè,ITA,FW,Hellas Verona,16,2006,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Giorgio Cittadini,ITA,DF,Monza,21,2002,0.2,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,
Giorgio Cittadini,ITA,DF,Genoa,21,2002,1.2,0,0,0,2,4,0,0,3,4,0,0,0,8,2,4,33.3
Patrick Ciurria,ITA,"DF,MF",Monza,28,1995,17.8,2,0,0,29,14,4,53,9,18,0,1,0,56,7,9,43.8
Lorenzo Colombo,ITA,FW,Monza,21,2002,15.1,3,0,0,25,24,6,2,0,12,0,0,0,35,19,64,22.9
Andrea Colpani,ITA,"MF,FW",Monza,24,1999,29.5,1,0,0,23,44,2,111,14,15,0,0,0,86,9,25,26.5
Pietro Comuzzo,ITA,"DF,FW",Fiorentina,18,2005,0.5,1,0,0,1,0,0,0,1,1,0,0,0,5,8,3,72.7
Andrea Consigli,ITA,GK,Sassuolo,36,1987,35.0,1,0,0,0,3,0,0,1,0,0,0,0,32,7,0,100.0
Nikita Contini Baranovsky,ITA,GK,Napoli,27,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Diego Coppola,ITA,DF,Hellas Verona,19,2003,18.2,9,0,0,32,4,0,0,27,22,0,0,0,70,82,47,63.6
Tommaso Corazza,ITA,DF,Bologna,19,2004,2.2,1,0,0,1,3,0,8,5,4,0,0,0,8,0,1,0.0
Jeppe Corfitzen,DEN,FW,Lecce,18,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Giacomo Corona,ITA,FW,Empoli,19,2004,0.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
João Costa,BRA,"MF,FW",Roma,18,2005,0.2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,
Benoît Costil,FRA,GK,Salernitana,36,1987,13.0,0,0,0,0,1,0,1,0,1,0,0,0,14,0,0,
Lassana Coulibaly,MLI,MF,Salernitana,27,1996,23.1,5,0,0,33,36,1,8,16,32,0,0,0,129,29,32,47.5
Mamadou Coulibaly,SEN,DF,Salernitana,24,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alessio Cragno,ITA,GK,Sassuolo,29,1994,3.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
Bryan Cristante,ITA,"MF,DF",Roma,28,1995,36.5,8,0,0,77,16,4,29,25,41,0,1,0,203,82,60,57.7
Juan Cruz,ARG,"FW,MF",Hellas Verona,24,1999,1.2,0,0,0,1,0,0,1,1,2,0,0,0,2,1,3,25.0
Juan Cuadrado,COL,DF,Inter,35,1988,3.0,1,0,0,4,6,1,18,1,3,0,0,0,11,0,0,
Marvin Cuni,ALB,FW,Frosinone,22,2001,5.9,0,0,0,13,12,3,4,1,3,2,0,0,18,16,33,32.7
Danilo D'Ambrosio,ITA,DF,Monza,34,1988,17.1,5,1,1,18,13,1,7,14,34,0,1,0,77,27,20,57.4
Flavius Daniliuc,AUT,DF,Salernitana,22,2001,8.3,2,0,0,14,4,0,1,8,11,0,0,0,52,20,15,57.1
Danilo,BRA,DF,Juventus,32,1991,27.2,7,0,0,26,14,1,18,37,36,0,0,0,142,37,27,57.8
Matteo Darmian,ITA,DF,Inter,33,1989,26.7,2,0,0,27,11,1,21,13,22,1,2,0,74,20,17,54.1
Juan David Cabal,COL,DF,Hellas Verona,22,2001,16.6,6,0,0,27,16,1,33,26,27,0,0,0,68,58,21,73.4
Keinan Davis,ENG,"FW,MF",Udinese,25,1998,2.1,2,0,0,5,3,3,0,0,0,0,0,0,5,9,5,64.3
Paweł Dawidowicz,POL,DF,Hellas Verona,28,1995,23.8,5,0,0,33,9,0,2,24,30,0,0,1,139,67,30,69.1
Charles De Ketelaere,BEL,"FW,MF",Atalanta,22,2001,22.5,1,0,0,17,47,6,47,7,21,0,0,1,93,38,35,52.1
Mattia De Sciglio,ITA,DF,Juventus,30,1992,0.5,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,
Lorenzo De Silvestri,ITA,DF,Bologna,35,1988,7.5,0,0,0,3,6,0,9,6,8,0,0,0,21,9,5,64.3
Koni De Winter,BEL,DF,Genoa,21,2002,26.4,8,1,1,37,11,0,5,21,25,0,1,0,120,58,38,60.4
Grégoire Defrel,MTQ,"FW,MF",Sassuolo,32,1991,8.4,0,0,0,9,8,1,2,3,8,0,0,0,30,6,21,22.2
Alessandro Deiola,ITA,MF,Cagliari,27,1995,17.9,7,0,0,25,17,0,15,9,19,0,0,1,87,35,30,53.8
Alessandro Dellavalle,ITA,DF,Torino,19,2004,0.2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,100.0
Diego Demme,GER,MF,Napoli,31,1991,0.8,1,0,0,1,2,0,3,0,1,0,0,0,8,1,0,100.0
Leander Dendoncker,BEL,MF,Napoli,28,1995,0.3,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,100.0
Mattia Destro,ITA,"FW,MF",Empoli,32,1991,4.1,2,0,0,6,7,4,0,2,1,0,0,0,9,13,17,43.3
Federico Di Francesco,ITA,"FW,MF",Lecce,29,1994,0.2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,
Raffaele Di Gennaro,ITA,GK,Inter,29,1993,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Michele Di Gregorio,ITA,GK,Monza,26,1997,31.9,0,0,0,0,4,0,0,1,0,0,0,0,33,6,1,85.7
Giovanni Di Lorenzo,ITA,DF,Napoli,29,1993,35.9,6,0,0,28,37,5,126,24,36,0,0,0,141,27,39,40.9
Alessandro Di Pardo,ITA,"DF,MF",Cagliari,24,1999,4.0,0,0,0,3,2,1,18,5,1,0,2,0,26,4,2,66.7
Boulaye Dia,SEN,"FW,MF",Salernitana,26,1996,12.7,1,0,0,11,24,3,1,3,2,0,0,0,41,6,27,18.2
Federico Dimarco,ITA,DF,Inter,25,1997,23.1,0,0,0,12,21,5,196,9,25,0,0,0,99,6,9,40.0
Tiago Djaló,POR,DF,Juventus,23,2000,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0
Koffi Djidji,CIV,DF,Torino,30,1992,8.4,2,0,0,11,1,0,2,10,9,0,0,0,37,8,6,57.1
Berat Djimsiti,ALB,DF,Atalanta,30,1993,31.5,5,0,0,17,11,0,6,57,24,0,1,0,171,92,55,62.6
Dodô,BRA,DF,Fiorentina,24,1998,5.8,0,0,0,7,8,0,19,5,3,0,0,0,34,4,2,66.7
Josh Doig,SCO,DF,Hellas Verona,21,2002,9.2,2,0,0,7,4,1,30,4,9,0,1,0,36,5,7,41.7
Josh Doig,SCO,DF,Sassuolo,21,2002,14.9,5,0,0,15,11,0,47,16,17,0,1,0,49,15,14,51.7
Nicolás Domínguez,ARG,MF,Bologna,25,1998,1.1,0,0,0,3,0,0,0,0,0,0,0,0,7,1,0,100.0
Giulio Donati,ITA,DF,Monza,33,1990,0.4,2,0,0,1,0,0,4,0,0,0,0,0,2,0,2,0.0
Patrick Dorgu,DEN,"DF,MF",Lecce,18,2004,17.4,6,0,0,25,44,2,41,9,22,0,0,0,78,27,25,51.9
Alberto Dossena,ITA,DF,Cagliari,24,1998,33.1,5,0,0,38,42,0,1,45,35,0,0,2,190,118,68,63.4
Radu Drăgușin,ROU,DF,Genoa,21,2002,19.0,1,0,0,14,14,0,1,21,11,0,0,0,62,58,25,69.9
Ondrej Duda,SVK,MF,Hellas Verona,28,1994,27.3,14,2,2,54,51,0,94,26,39,0,0,0,195,7,19,26.9
Denzel Dumfries,NED,DF,Inter,27,1996,18.2,2,1,0,25,18,5,47,12,13,0,0,0,58,36,18,66.7
Alfred Duncan,GHA,MF,Fiorentina,30,1993,21.0,2,0,0,26,15,3,65,11,22,0,0,0,117,29,29,50.0
Paulo Dybala,ARG,"FW,MF",Roma,29,1993,21.8,3,0,0,12,50,5,88,3,13,0,0,0,83,7,21,25.0
Festy Ebosele,IRL,DF,Udinese,20,2002,18.9,6,1,1,29,45,1,45,10,20,1,3,0,74,16,18,47.1
Enzo Ebosse,CMR,DF,Udinese,24,1999,0.1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,
Tyronne Ebuehi,NGA,DF,Empoli,27,1995,12.2,0,0,0,7,9,3,23,6,9,0,0,0,70,8,18,30.8
Éderson,BRA,MF,Atalanta,24,1999,31.9,8,0,0,45,34,0,17,41,49,0,0,0,188,35,25,58.3
Kingsley Ehizibue,NED,DF,Udinese,28,1995,10.6,4,0,0,12,21,5,17,8,14,0,0,0,44,12,13,48.0
Emmanuel Ekong,SWE,FW,Empoli,21,2002,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Caleb Ekuban,GHA,FW,Genoa,29,1994,12.6,0,0,0,17,27,3,4,1,4,1,0,0,36,33,34,49.3
Elif Elmas,MKD,"FW,MF",Napoli,23,1999,3.8,2,0,0,7,6,1,6,2,3,0,0,0,19,1,6,14.3
Martin Erlic,CRO,DF,Sassuolo,25,1998,29.1,5,0,0,30,26,0,5,28,22,0,2,0,110,55,48,53.4
Giovanni Fabbian,ITA,"MF,FW",Bologna,20,2003,11.7,4,0,0,16,18,2,4,7,10,0,0,0,30,17,22,43.6
Nicolò Fagioli,ITA,MF,Juventus,22,2001,4.9,1,0,0,3,5,1,19,4,3,0,0,0,23,1,0,100.0
Wladimiro Falcone,ITA,GK,Lecce,28,1995,38.0,0,0,0,0,5,0,0,1,0,1,0,0,30,5,0,100.0
Davide Faraoni,ITA,DF,Hellas Verona,31,1991,6.7,5,0,0,11,9,0,19,6,10,0,0,0,38,9,7,56.3
Davide Faraoni,ITA,DF,Fiorentina,31,1991,4.4,0,0,0,3,6,0,17,5,4,0,1,0,10,4,7,36.4
Federico Fazio,ARG,DF,Salernitana,36,1987,15.1,3,1,0,9,9,0,0,17,11,0,1,0,54,50,21,70.4
Jacopo Fazzini,ITA,MF,Empoli,20,2003,13.7,6,0,0,23,27,1,54,12,25,1,1,0,78,14,29,32.6
Lewis Ferguson,SCO,MF,Bologna,23,1999,30.1,8,0,0,52,72,4,11,17,21,1,1,0,142,34,40,45.9
Andrea Ferraris,ITA,MF,Monza,20,2003,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
João Ferreira,POR,DF,Udinese,22,2001,20.2,9,0,0,35,11,2,21,29,42,1,1,0,106,18,14,56.3
Seydou Fini,ITA,"DF,FW",Genoa,17,2006,0.4,0,0,0,0,2,0,1,0,0,0,0,0,1,1,2,33.3
Vincenzo Fiorillo,ITA,GK,Salernitana,33,1990,4.0,1,1,0,0,3,0,0,0,0,0,0,0,2,1,0,100.0
