Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 22_level_0_Ast,Unnamed: 23_level_0_xAG,Expected_xA,Expected_A-xAG,Unnamed: 26_level_0_KP,Unnamed: 27_level_0_1/3,Unnamed: 28_level_0_PPA,Unnamed: 29_level_0_CrsPA,Unnamed: 30_level_0_PrgP,Unnamed: 31_level_0_Matches
31,Sinclair Armstrong,ie IRL,"FW,MF",QPR,19,2003,6.1,74,102,72.5,1154,67,36,51,70.6,21,27,77.8,9,9,100.0,0,0.1,0.2,-0.1,4,2,1,0,2,Matches
32,Yaser Asprilla,co COL,"MF,FW",Watford,18,2003,16.7,426,582,73.2,6649,1973,233,300,77.7,127,169,75.1,40,65,61.5,2,2.9,2.4,-0.9,25,40,17,4,54,Matches
33,Britt Assombalonga,cd COD,"FW,MF",Watford,29,1992,2.1,13,21,61.9,141,46,8,11,72.7,3,3,100.0,0,0,,0,0.1,0.0,-0.1,2,0,1,0,2,Matches
34,Robert Atkinson,eng ENG,DF,Bristol City,24,1998,23.8,818,1090,75.0,13769,5496,374,473,79.1,367,456,80.5,60,117,51.3,1,0.6,0.5,+0.4,7,60,9,3,78,Matches
35,Daniel Ayala,es ESP,DF,Blackburn,31,1990,22.0,1035,1188,87.1,21424,7261,288,320,90.0,594,653,91.0,144,192,75.0,1,0.3,0.2,+0.7,2,15,1,0,22,Matches
36,Femi Azeez,eng ENG,"MF,FW",Reading,21,2001,7.3,137,233,58.8,2735,814,71,91,78.0,37,61,60.7,28,61,45.9,2,0.8,1.2,+1.2,13,11,4,3,9,Matches
37,Miguel Azeez,eng ENG,MF,Wigan Athletic,19,2002,1.2,39,50,78.0,650,87,17,19,89.5,13,18,72.2,6,10,60.0,0,0.1,0.0,-0.1,2,1,0,0,2,Matches
38,Abdoullah Ba,fr FRA,"MF,FW",Sunderland,19,2003,8.9,254,325,78.2,3854,993,134,152,88.2,88,111,79.3,16,26,61.5,1,0.6,0.6,+0.4,12,24,8,3,39,Matches
39,Daniel Bachmann,at AUT,GK,Watford,28,1994,45.0,943,1362,69.2,23964,16364,240,243,98.8,449,453,99.1,245,650,37.7,0,0.2,0.1,-0.2,1,16,0,0,0,Matches
40,Juninho Bacuna,cw CUW,MF,Birmingham City,24,1997,32.2,681,1094,62.2,12768,5109,309,392,78.8,226,336,67.3,118,275,42.9,6,5.1,5.4,+0.9,45,107,32,12,123,Matches
41,Leandro Bacuna,cw CUW,MF,Watford,30,1991,8.8,225,283,79.5,4239,1212,87,108,80.6,112,127,88.2,24,40,60.0,0,0.2,0.2,-0.2,3,10,2,0,23,Matches
42,Joel Bagan,ie IRL,DF,Cardiff City,22,2000,0.1,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
43,Lewis Baker,eng ENG,MF,Stoke City,27,1995,30.7,930,1218,76.4,17107,4971,400,446,89.7,376,452,83.2,117,253,46.2,5,2.2,3.9,+2.8,34,91,19,5,116,Matches
44,George Baldock,gr GRE,DF,Sheffield Utd,29,1993,32.0,1029,1383,74.4,14943,5788,636,714,89.1,291,406,71.7,68,153,44.4,3,3.3,3.5,-0.3,30,80,43,14,116,Matches
45,Daniel Ballard,nir NIR,DF,Sunderland,22,1999,17.9,712,883,80.6,12910,5789,285,316,90.2,355,404,87.9,61,133,45.9,1,0.5,0.3,+0.5,4,54,0,0,53,Matches
46,Leon Balogun,ng NGA,DF,QPR,34,1988,13.7,378,511,74.0,7337,2823,120,146,82.2,212,253,83.8,42,89,47.2,0,0.0,0.1,0.0,0,12,1,0,19,Matches
47,Daniel Barlaser,tr TUR,MF,Rotherham Utd,25,1997,26.9,978,1397,70.0,18276,7446,424,501,84.6,386,519,74.4,149,319,46.7,7,6.1,5.6,+0.9,48,135,41,10,169,Matches
48,Daniel Barlaser,tr TUR,MF,Middlesbrough,25,1997,4.6,381,459,83.0,5807,1985,208,223,93.3,121,150,80.7,30,53,56.6,1,0.5,0.8,+0.5,6,39,9,1,44,Matches
49,Ashley Barnes,eng ENG,"FW,MF",Burnley,32,1989,21.2,291,450,64.7,4763,961,148,203,72.9,108,158,68.4,22,41,53.7,3,2.4,1.2,+0.6,24,28,11,0,44,Matches
50,Kyle Bartley,eng ENG,DF,West Brom,31,1991,7.4,318,410,77.6,6086,1799,93,114,81.6,196,221,88.7,25,64,39.1,0,0.0,0.1,0.0,0,11,0,0,15,Matches
51,Chris Basham,eng ENG,DF,Sheffield Utd,34,1988,19.3,766,995,77.0,13112,5152,362,415,87.2,328,403,81.4,65,142,45.8,2,0.9,1.0,+1.1,10,56,8,4,73,Matches
52,Samuel Bastien,cd COD,"MF,FW",Burnley,25,1996,6.1,229,260,88.1,3543,599,114,123,92.7,90,98,91.8,13,17,76.5,1,0.5,0.4,+0.5,5,21,5,0,24,Matches
53,Danny Batth,eng ENG,DF,Sunderland,31,1990,38.5,1485,1836,80.9,30702,11170,390,449,86.9,907,1042,87.0,177,308,57.5,1,0.5,0.4,+0.5,2,30,0,0,52,Matches
54,Patrick Bauer,de GER,DF,Preston,29,1992,3.9,141,170,82.9,3030,1046,32,36,88.9,87,101,86.1,21,29,72.4,0,0.0,0.1,0.0,2,5,1,0,7,Matches
55,Nathan Baxter,eng ENG,GK,Hull City,23,1998,12.0,320,434,73.7,7727,5288,76,76,100.0,184,185,99.5,59,170,34.7,0,0.0,0.0,0.0,0,6,0,0,0,Matches
56,Vakoun Bayo,ci CIV,FW,Watford,25,1997,10.4,144,204,70.6,1976,413,89,119,74.8,32,44,72.7,12,18,66.7,1,1.2,1.3,-0.2,16,7,8,2,15,Matches
57,Jake Beesley,eng ENG,"MF,FW",Blackpool,25,1996,2.2,31,52,59.6,385,77,21,34,61.8,8,14,57.1,0,0,,0,0.0,0.1,0.0,2,3,0,0,4,Matches
58,Amari'i Bell,jm JAM,DF,Luton Town,28,1994,42.9,1251,1792,69.8,21668,9707,626,752,83.2,492,697,70.6,112,251,44.6,1,2.5,3.2,-1.5,29,148,44,14,209,Matches
59,Sam Bell,eng ENG,FW,Bristol City,20,2002,12.8,142,227,62.6,1748,455,94,132,71.2,35,57,61.4,2,9,22.2,1,2.0,2.6,-1.0,8,8,7,4,20,Matches
60,Jobe Bellingham,eng ENG,"MF,FW",Birmingham City,16,2005,6.8,151,192,78.6,2385,405,76,92,82.6,68,81,84.0,5,10,50.0,0,0.3,0.1,-0.3,7,21,1,0,12,Matches
61,Steven Benda,de GER,GK,Swansea City,23,1998,20.7,479,650,73.7,10793,7976,150,150,100.0,233,240,97.1,88,247,35.6,0,0.0,0.0,0.0,1,8,0,0,0,Matches
62,Joe Bennett,eng ENG,DF,Wigan Athletic,32,1990,8.3,395,494,80.0,6263,2255,222,243,91.4,136,161,84.5,29,69,42.0,0,0.4,0.5,-0.4,7,17,6,5,26,Matches
63,Mason Bennett,eng ENG,FW,Millwall,26,1996,6.3,95,166,57.2,1181,396,66,88,75.0,21,41,51.2,5,12,41.7,1,1.8,1.3,-0.8,10,9,6,3,15,Matches
64,Jewison Bennette,cr CRC,"FW,MF",Sunderland,18,2004,2.8,72,93,77.4,1120,162,34,39,87.2,27,33,81.8,5,6,83.3,1,0.2,0.5,+0.8,3,3,4,3,3,Matches
65,Daniel Bentley,eng ENG,GK,Bristol City,29,1993,13.0,233,432,53.9,7702,6321,45,45,100.0,78,79,98.7,108,305,35.4,0,0.0,0.0,0.0,0,6,0,0,1,Matches
66,Jóhann Berg Guðmundsson,is ISL,"MF,FW",Burnley,31,1990,21.8,659,855,77.1,11826,2859,291,333,87.4,269,320,84.1,82,153,53.6,6,5.3,4.3,+0.7,48,46,16,9,83,Matches
67,Sander Berge,no NOR,MF,Sheffield Utd,24,1998,34.5,1089,1402,77.7,18707,4640,515,619,83.2,438,522,83.9,104,154,67.5,5,5.7,4.1,-0.7,39,121,50,8,158,Matches
68,Luke Berry,eng ENG,MF,Luton Town,30,1992,7.5,111,176,63.1,1786,569,60,84,71.4,37,58,63.8,9,17,52.9,0,0.2,0.2,-0.2,4,13,1,0,20,Matches
69,Jordan Beyer,de GER,DF,Burnley,22,2000,28.1,2075,2269,91.4,40048,10293,633,678,93.4,1233,1297,95.1,200,256,78.1,2,1.5,0.6,+0.5,8,96,2,0,107,Matches
70,Bartosz Białkowski,pl POL,GK,Millwall,35,1987,10.0,147,269,54.6,5938,5202,18,19,94.7,32,34,94.1,95,214,44.4,0,0.0,0.0,0.0,0,9,0,0,0,Matches
71,Jake Bidwell,eng ENG,DF,Coventry City,29,1993,38.7,1198,1691,70.8,18253,7140,711,826,86.1,383,579,66.1,80,209,38.3,4,2.5,3.4,+1.5,36,79,26,16,97,Matches
72,Krystian Bielik,pl POL,MF,Birmingham City,24,1998,32.3,982,1236,79.4,17240,4783,444,546,81.3,399,472,84.5,102,138,73.9,1,1.4,2.0,-0.4,14,106,10,1,123,Matches
73,Nicholas Bilokapic,au AUS,GK,Huddersfield,19,2002,5.3,78,175,44.6,2626,2106,10,10,100.0,29,32,90.6,39,133,29.3,1,0.1,0.0,+0.9,1,2,0,0,0,Matches
74,Tyler Blackett,eng ENG,DF,Rotherham Utd,28,1994,3.5,66,108,61.1,1524,665,18,25,72.0,32,42,76.2,16,39,41.0,0,0.1,0.1,-0.1,1,9,2,1,12,Matches
75,Adrian Blake,eng ENG,MF,Watford,17,2005,0.1,2,2,100.0,50,22,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
76,Jayden Bogle,eng ENG,DF,Sheffield Utd,22,2000,15.4,477,709,67.3,7266,3026,274,335,81.8,165,244,67.6,28,83,33.7,1,2.0,2.5,-1.0,14,43,26,6,71,Matches
77,Marc Bola,eng ENG,"DF,FW",Middlesbrough,24,1997,11.3,656,823,79.7,10600,3624,333,360,92.5,272,332,81.9,39,93,41.9,0,0.6,1.2,-0.6,8,76,16,2,85,Matches
78,Tolaji Bola,eng ENG,FW,Rotherham Utd,23,1999,0.4,4,9,44.4,98,42,1,1,100.0,1,3,33.3,2,4,50.0,1,1.2,0.8,-0.2,2,1,1,1,1,Matches
79,Jack Bonham,ie IRL,GK,Stoke City,28,1993,22.5,537,763,70.4,15141,11433,117,119,98.3,238,242,98.3,181,397,45.6,0,0.0,0.0,0.0,0,14,1,0,0,Matches
80,Macauley Bonne,zw ZIM,"FW,DF",QPR,26,1995,0.7,15,20,75.0,245,96,8,12,66.7,3,4,75.0,3,3,100.0,0,0.2,0.3,-0.2,3,0,0,0,2,Matches
81,Dean Bouzanis,au AUS,GK,Reading,31,1990,4.7,66,152,43.4,3065,2696,5,5,100.0,13,13,100.0,48,134,35.8,0,0.0,0.0,0.0,0,8,0,0,0,Matches
82,Josh Bowler,eng ENG,"FW,MF",Blackpool,23,1999,19.4,280,389,72.0,4798,1394,128,163,78.5,122,148,82.4,23,36,63.9,2,1.6,1.9,+0.4,14,28,25,1,72,Matches
83,Coniah Boyce-Clarke,jm JAM,GK,Reading,19,2003,1.0,27,48,56.3,819,625,5,5,100.0,9,9,100.0,12,31,38.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
84,Caolan Boyd-Munce,nir NIR,MF,Middlesbrough,22,2000,0.0,2,3,66.7,27,5,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
85,Will Boyle,eng ENG,DF,Huddersfield,26,1995,9.0,317,433,73.2,5809,2650,124,151,82.1,160,194,82.5,30,72,41.7,1,0.2,0.0,+0.8,2,17,0,0,23,Matches
86,Sonny Bradley,eng ENG,DF,Luton Town,30,1991,13.6,421,572,73.6,9244,3467,92,118,78.0,274,327,83.8,53,110,48.2,0,0.6,0.4,-0.6,5,22,1,0,25,Matches
87,Tom Bradshaw,wls WAL,FW,Millwall,30,1992,33.9,286,535,53.5,3678,661,169,268,63.1,94,159,59.1,5,23,21.7,4,2.3,1.7,+1.7,31,13,8,3,36,Matches
88,Robbie Brady,ie IRL,"FW,DF",Preston,30,1992,23.3,887,1383,64.1,15965,6968,444,523,84.9,294,439,67.0,125,328,38.1,6,4.9,4.9,+1.1,45,111,46,21,133,Matches
89,Cohen Bramall,eng ENG,"DF,FW",Rotherham Utd,26,1996,28.6,666,1035,64.3,10906,4823,373,442,84.4,222,338,65.7,61,195,31.3,0,2.6,3.4,-2.6,24,49,20,11,62,Matches
90,James Bree,eng ENG,DF,Luton Town,24,1997,27.0,802,1249,64.2,15004,7139,354,432,81.9,313,449,69.7,116,299,38.8,4,7.6,7.5,-3.6,60,69,43,23,117,Matches
91,Ben Brereton,cl CHI,"FW,MF",Blackburn,23,1999,38.4,790,1062,74.4,11783,2788,469,561,83.6,233,307,75.9,54,104,51.9,4,4.0,4.3,0.0,37,47,30,5,88,Matches
92,Rhian Brewster,eng ENG,FW,Sheffield Utd,22,2000,6.3,69,106,65.1,996,249,39,48,81.3,20,32,62.5,5,9,55.6,1,0.3,0.1,+0.7,5,4,3,1,8,Matches
93,Liam Bridcutt,sct SCO,MF,Blackpool,33,1989,2.0,52,72,72.2,800,243,34,37,91.9,13,20,65.0,4,10,40.0,0,0.0,0.0,0.0,2,2,1,0,6,Matches
94,Callum Brittain,eng ENG,DF,Blackburn,24,1998,15.8,719,935,76.9,12597,3597,342,382,89.5,294,366,80.3,70,132,53.0,1,1.7,1.6,-0.7,11,46,13,4,56,Matches
95,Nathan Broadhead,wls WAL,"FW,MF",Wigan Athletic,24,1998,11.9,183,227,80.6,2717,363,100,115,87.0,64,75,85.3,9,13,69.2,0,0.6,0.8,-0.6,7,8,5,1,16,Matches
96,Andre Brooks,eng ENG,MF,Sheffield Utd,18,2003,0.0,2,2,100.0,20,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
97,Jacob Brown,sct SCO,"FW,DF",Stoke City,24,1998,30.8,461,761,60.6,6607,1422,271,389,69.7,137,224,61.2,26,58,44.8,1,3.2,2.5,-2.2,26,18,19,10,38,Matches
98,Alan Browne,ie IRL,"MF,DF",Preston,27,1995,29.2,811,1181,68.7,14151,5032,380,472,80.5,297,401,74.1,102,210,48.6,2,2.3,2.6,-0.3,24,74,18,10,98,Matches
99,Josh Brownhill,eng ENG,MF,Burnley,26,1995,39.7,1699,2145,79.2,25878,5526,949,1075,88.3,576,712,80.9,107,220,48.6,8,6.8,6.7,+1.2,72,128,45,13,190,Matches
100,John Buckley,eng ENG,MF,Blackburn,22,1999,16.3,690,909,75.9,12285,4164,331,377,87.8,255,310,82.3,83,171,48.5,1,0.8,1.4,+0.2,11,77,13,1,79,Matches
101,Tyler Burey,eng ENG,FW,Millwall,20,2001,10.2,113,162,69.8,1519,237,71,80,88.8,36,54,66.7,3,7,42.9,1,1.0,0.8,0.0,13,3,7,4,7,Matches
102,Oliver Burke,sct SCO,FW,Millwall,25,1997,8.5,194,294,66.0,2583,592,126,166,75.9,44,68,64.7,8,18,44.4,2,0.8,1.1,+1.2,7,16,6,3,13,Matches
103,Reece Burke,eng ENG,DF,Luton Town,25,1996,14.5,451,698,64.6,9292,4431,152,194,78.4,213,306,69.6,79,169,46.7,0,0.1,1.0,-0.1,3,80,5,2,84,Matches
104,Jack Burroughs,sct SCO,"DF,MF",Coventry City,21,2001,4.9,125,180,69.4,2228,803,63,77,81.8,46,61,75.4,16,34,47.1,0,0.4,0.4,-0.4,7,9,4,4,11,Matches
105,Josef Bursik,eng ENG,GK,Stoke City,22,2000,16.0,334,530,63.0,9645,7595,71,71,100.0,140,143,97.9,121,313,38.7,0,0.2,0.1,-0.2,2,12,1,0,0,Matches
106,David Button,eng ENG,GK,West Brom,33,1989,13.0,284,419,67.8,8138,5425,50,50,100.0,134,135,99.3,98,230,42.6,0,0.0,0.0,0.0,0,12,0,0,0,Matches
107,Jili Buyabu,eng ENG,DF,Sheffield Utd,20,2001,0.2,1,3,33.3,5,3,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
108,Sam Byram,eng ENG,DF,Norwich City,28,1993,12.0,649,832,78.0,10979,4073,310,351,88.3,279,334,83.5,48,109,44.0,0,0.4,0.6,-0.4,8,53,8,1,78,Matches
109,Ben Cabango,wls WAL,DF,Swansea City,22,2000,41.6,2906,3265,89.0,47752,18271,1394,1483,94.0,1303,1399,93.1,166,292,56.8,0,0.5,1.2,-0.5,9,195,10,0,197,Matches
110,Etienne Camara,fr FRA,MF,Huddersfield,19,2003,13.9,456,588,77.6,7529,1630,212,265,80.0,190,221,86.0,35,56,62.5,0,0.5,0.6,-0.5,7,39,1,1,34,Matches
111,Mamadi Camará,gw GNB,MF,Reading,18,2003,1.2,25,39,64.1,427,159,13,18,72.2,9,12,75.0,2,6,33.3,0,0.0,0.0,0.0,1,1,2,0,4,Matches
112,Allan Campbell,sct SCO,MF,Luton Town,24,1998,36.1,575,791,72.7,8094,2359,324,407,79.6,192,247,77.7,26,52,50.0,2,0.9,1.3,+1.1,15,54,16,2,93,Matches
113,Tate Campbell,eng ENG,DF,Birmingham City,20,2002,0.0,3,5,60.0,61,20,1,1,100.0,1,1,100.0,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,1,Matches
114,Tyrese Campbell,eng ENG,FW,Stoke City,22,1999,29.5,452,757,59.7,6764,1710,248,366,67.8,146,235,62.1,28,57,49.1,5,4.7,4.3,+0.3,30,37,37,14,72,Matches
115,Andy Cannon,eng ENG,MF,Hull City,26,1996,2.1,41,58,70.7,592,60,18,20,90.0,14,20,70.0,3,7,42.9,0,0.3,0.4,-0.3,2,2,0,0,3,Matches
116,Thomas Cannon,ie IRL,FW,Preston,19,2002,18.6,165,257,64.2,2374,386,97,148,65.5,51,67,76.1,9,18,50.0,1,2.4,1.1,-1.4,14,13,9,1,19,Matches
117,Todd Cantwell,eng ENG,"FW,MF",Norwich City,24,1998,9.6,387,505,76.6,6979,1672,198,222,89.2,115,149,77.2,58,104,55.8,0,1.1,1.7,-1.1,19,29,15,0,45,Matches
118,Sonny Carey,eng ENG,MF,Blackpool,21,2001,27.2,542,787,68.9,9499,2759,242,305,79.3,214,292,73.3,62,130,47.7,1,3.4,2.8,-2.4,31,57,16,6,74,Matches
119,Álvaro Carreras,es ESP,"DF,FW",Preston,19,2003,29.5,852,1266,67.3,13777,5174,445,543,82.0,297,422,70.4,77,186,41.4,4,3.8,2.7,+0.2,34,70,34,16,94,Matches
120,Andy Carroll,eng ENG,FW,Reading,33,1989,21.6,278,544,51.1,4185,1090,153,267,57.3,91,185,49.2,22,42,52.4,2,1.3,0.8,+0.7,15,37,6,1,46,Matches
121,Hayden Carter,eng ENG,DF,Blackburn,22,1999,25.0,1218,1464,83.2,24529,7649,372,420,88.6,683,762,89.6,149,243,61.3,0,0.8,0.6,-0.8,9,50,5,2,64,Matches
122,Cesare Casadei,it ITA,MF,Reading,19,2003,12.3,309,415,74.5,5230,1219,133,164,81.1,127,164,77.4,29,46,63.0,0,0.3,0.7,-0.3,6,29,5,0,34,Matches
123,Craig Cathcart,nir NIR,DF,Watford,33,1989,25.2,1218,1544,78.9,24809,10700,363,422,86.0,687,779,88.2,157,307,51.1,1,0.5,0.7,+0.5,9,103,10,4,125,Matches
124,Steven Caulker,sl SLE,DF,Wigan Athletic,30,1991,5.5,128,169,75.7,2335,918,54,67,80.6,60,71,84.5,10,18,55.6,0,0.2,0.3,-0.2,2,2,0,0,1,Matches
125,Bersant Celina,xk KVX,FW,Stoke City,25,1996,2.9,137,180,76.1,1827,373,92,101,91.1,38,51,74.5,4,19,21.1,0,0.3,0.3,-0.3,4,15,4,2,13,Matches
126,Ilias Chair,ma MAR,"MF,FW",QPR,24,1997,36.3,1229,1724,71.3,19367,6194,668,757,88.2,366,507,72.2,122,300,40.7,9,10.0,11.3,-1.0,96,118,69,21,172,Matches
127,Nathaniel Chalobah,eng ENG,MF,West Brom,27,1994,6.8,201,269,74.7,3212,967,97,122,79.5,76,93,81.7,15,30,50.0,0,0.1,0.1,-0.1,3,17,1,1,26,Matches
128,Alfie Chang,eng ENG,MF,Birmingham City,19,2002,7.7,163,217,75.1,2798,872,75,91,82.4,70,86,81.4,14,28,50.0,0,0.1,0.3,-0.1,3,13,2,0,13,Matches
129,Ismaila Cheick Coulibaly,ml MLI,MF,Sheffield Utd,21,2000,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
